snapshot_date,store_id,product_id,quantity_on_hand,quantity_on_order,reorder_point
2025-01-01,STR-016,SKU-0120,135,8,13
2025-01-01,STR-016,SKU-0085,191,30,15
2025-01-01,STR-016,SKU-0130,158,30,24
2025-01-01,STR-016,SKU-0317,81,27,16
2025-01-01,STR-017,SKU-0268,109,36,23
2025-01-01,STR-017,SKU-0214,42,34,17
2025-01-01,STR-017,SKU-0194,160,14,25
2025-01-01,STR-017,SKU-0260,193,35,11
2025-01-01,STR-017,SKU-0514,69,16,20
2025-01-01,STR-017,SKU-0225,121,45,24
2025-01-01,STR-017,SKU-0024,3,30,16
2025-01-01,STR-017,SKU-0292,102,2,27
2025-01-01,STR-017,SKU-0480,107,47,29
2025-01-01,STR-017,SKU-0494,105,6,14
2025-01-01,STR-017,SKU-0308,144,41,19
2025-01-01,STR-017,SKU-0201,0,31,16
2025-01-01,STR-017,SKU-0531,175,43,29
2025-01-01,STR-017,SKU-0414,138,3,26
2025-01-01,STR-017,SKU-0109,184,39,27
2025-01-01,STR-017,SKU-0167,107,34,11
2025-01-01,STR-017,SKU-0137,152,3,23
2025-01-01,STR-017,SKU-0052,49,28,18
2025-01-01,STR-017,SKU-0045,133,17,14
2025-01-01,STR-017,SKU-0507,139,5,13
2025-01-01,STR-017,SKU-0050,135,36,25
2025-01-01,STR-017,SKU-0412,120,33,13
2025-01-01,STR-017,SKU-0384,77,17,26
2025-01-01,STR-017,SKU-0121,126,30,16
2025-01-01,STR-017,SKU-0481,194,46,17
2025-01-01,STR-017,SKU-0261,94,11,19
2025-01-01,STR-017,SKU-0189,112,19,17
2025-01-01,STR-017,SKU-0026,137,49,26
2025-01-01,STR-017,SKU-0419,167,36,26
2025-01-01,STR-017,SKU-0438,136,28,18
2025-01-01,STR-017,SKU-0429,153,9,16
2025-01-01,STR-017,SKU-0288,84,45,21
2025-01-01,STR-017,SKU-0405,136,19,15
2025-01-01,STR-017,SKU-0469,64,31,14
2025-01-01,STR-017,SKU-0350,10,26,27
2025-01-01,STR-018,SKU-0523,160,48,30
2025-01-01,STR-018,SKU-0113,69,7,22
2025-01-01,STR-018,SKU-0090,99,22,19
2025-01-01,STR-018,SKU-0348,151,27,27
2025-01-01,STR-018,SKU-0149,157,39,20
2025-01-01,STR-018,SKU-0476,174,21,22
2025-01-01,STR-018,SKU-0045,154,6,19
2025-01-01,STR-018,SKU-0131,144,27,30
2025-01-01,STR-018,SKU-0072,117,41,30
2025-01-01,STR-018,SKU-0315,9,44,22
2025-01-01,STR-018,SKU-0238,32,32,10
2025-01-01,STR-018,SKU-0191,93,50,22
2025-01-01,STR-018,SKU-0271,70,41,30
2025-01-01,STR-018,SKU-0353,78,43,27
2025-01-01,STR-018,SKU-0160,4,32,18
2025-01-01,STR-018,SKU-0115,102,43,27
2025-01-01,STR-018,SKU-0327,76,5,29
2025-01-01,STR-018,SKU-0414,180,26,14
2025-01-01,STR-018,SKU-0445,15,30,19
2025-01-01,STR-018,SKU-0541,6,20,20
2025-01-01,STR-018,SKU-0434,16,4,13
2025-01-01,STR-018,SKU-0393,183,50,25
2025-01-01,STR-018,SKU-0246,74,1,15
2025-01-01,STR-018,SKU-0539,109,31,26
2025-01-01,STR-018,SKU-0273,62,17,12
2025-01-01,STR-018,SKU-0176,174,30,16
2025-01-01,STR-018,SKU-0387,31,15,21
2025-01-01,STR-018,SKU-0024,37,14,13
2025-01-01,STR-018,SKU-0342,136,34,23
2025-01-01,STR-018,SKU-0237,2,20,14
2025-01-01,STR-018,SKU-0017,148,43,10
2025-01-01,STR-018,SKU-0308,178,14,25
2025-01-01,STR-018,SKU-0144,20,44,29
2025-01-01,STR-018,SKU-0280,126,2,17
2025-01-01,STR-018,SKU-0240,4,4,14
2025-01-01,STR-019,SKU-0474,196,39,27
2025-01-01,STR-019,SKU-0107,170,5,24
2025-01-01,STR-019,SKU-0257,159,22,23
2025-01-01,STR-019,SKU-0463,119,13,11
2025-01-01,STR-019,SKU-0430,52,5,29
2025-01-01,STR-019,SKU-0164,161,2,15
2025-01-01,STR-019,SKU-0007,32,43,10
2025-01-01,STR-019,SKU-0128,197,38,17
2025-01-01,STR-019,SKU-0419,73,39,19
2025-01-01,STR-019,SKU-0518,110,20,28
2025-01-01,STR-019,SKU-0080,39,48,23
2025-01-01,STR-019,SKU-0243,124,50,21
2025-01-01,STR-019,SKU-0370,4,40,13
2025-01-01,STR-019,SKU-0418,50,6,17
2025-01-01,STR-019,SKU-0428,118,1,27
2025-01-01,STR-019,SKU-0174,159,42,20
2025-01-01,STR-019,SKU-0258,199,1,28
2025-01-01,STR-019,SKU-0324,149,0,23
2025-01-01,STR-019,SKU-0092,16,18,11
2025-01-01,STR-019,SKU-0476,168,34,22
2025-01-01,STR-019,SKU-0482,112,20,11
2025-01-01,STR-019,SKU-0168,124,10,15
2025-01-01,STR-019,SKU-0294,156,39,20
2025-01-01,STR-019,SKU-0033,45,31,21
2025-01-01,STR-019,SKU-0304,43,23,30
2025-01-01,STR-019,SKU-0099,140,36,24
2025-01-01,STR-019,SKU-0226,112,22,15
2025-01-01,STR-019,SKU-0344,57,4,13
2025-01-01,STR-019,SKU-0064,185,48,14
2025-01-01,STR-019,SKU-0211,113,31,18
2025-01-01,STR-019,SKU-0287,142,17,21
2025-01-01,STR-019,SKU-0423,92,26,22
2025-01-01,STR-019,SKU-0478,107,1,14
2025-01-01,STR-019,SKU-0524,109,43,17
2025-01-01,STR-019,SKU-0379,87,48,10
2025-01-01,STR-020,SKU-0182,39,8,27
2025-01-01,STR-020,SKU-0220,140,46,28
2025-01-01,STR-020,SKU-0458,71,41,26
2025-01-01,STR-020,SKU-0529,91,49,18
2025-01-01,STR-020,SKU-0217,126,12,28
2025-01-01,STR-020,SKU-0245,172,23,30
2025-01-01,STR-020,SKU-0370,150,38,20
2025-01-01,STR-020,SKU-0096,123,33,25
2025-01-01,STR-020,SKU-0086,175,13,19
2025-01-01,STR-020,SKU-0277,118,45,30
2025-01-01,STR-020,SKU-0170,72,45,25
2025-01-01,STR-020,SKU-0332,12,36,24
2025-01-01,STR-020,SKU-0148,80,28,10
2025-01-01,STR-020,SKU-0239,118,28,28
2025-01-01,STR-020,SKU-0353,80,39,22
2025-01-01,STR-020,SKU-0319,20,32,26
2025-01-01,STR-020,SKU-0400,78,28,13
2025-01-01,STR-020,SKU-0243,6,23,19
2025-01-01,STR-020,SKU-0528,75,22,12
2025-01-01,STR-020,SKU-0024,148,3,12
2025-01-01,STR-020,SKU-0106,150,37,10
2025-01-01,STR-020,SKU-0124,122,30,25
2025-01-01,STR-020,SKU-0191,155,13,26
2025-01-01,STR-020,SKU-0340,197,10,24
2025-01-01,STR-020,SKU-0047,72,19,10
2025-01-01,STR-020,SKU-0409,122,12,25
2025-01-01,STR-020,SKU-0097,175,10,18
2025-01-01,STR-020,SKU-0201,97,2,27
2025-01-01,STR-020,SKU-0369,53,39,29
2025-01-01,STR-020,SKU-0358,122,22,29
2025-01-01,STR-020,SKU-0113,186,9,10
2025-01-01,STR-020,SKU-0099,51,50,25
2025-01-01,STR-020,SKU-0524,143,43,26
2025-01-01,STR-020,SKU-0247,146,26,14
2025-01-01,STR-020,SKU-0404,13,31,11
2025-01-01,STR-021,SKU-0148,16,11,29
2025-01-01,STR-021,SKU-0267,113,7,13
2025-01-01,STR-021,SKU-0518,52,9,14
2025-01-01,STR-021,SKU-0507,23,40,14
2025-01-01,STR-021,SKU-0228,178,32,14
2025-01-01,STR-021,SKU-0337,121,1,22
2025-01-01,STR-021,SKU-0452,159,25,29
2025-01-01,STR-021,SKU-0001,43,38,13
2025-01-01,STR-021,SKU-0459,153,28,28
2025-01-01,STR-021,SKU-0254,65,12,23
2025-01-01,STR-021,SKU-0294,118,30,15
2025-01-01,STR-021,SKU-0008,151,20,22
2025-01-01,STR-021,SKU-0214,96,10,30
2025-01-01,STR-021,SKU-0128,194,10,20
2025-01-01,STR-021,SKU-0404,24,24,22
2025-01-01,STR-021,SKU-0201,197,2,21
2025-01-01,STR-021,SKU-0367,19,35,22
2025-01-01,STR-021,SKU-0203,61,48,25
2025-01-01,STR-021,SKU-0026,4,5,20
2025-01-01,STR-021,SKU-0037,8,14,27
2025-01-01,STR-021,SKU-0374,10,8,18
2025-01-01,STR-021,SKU-0199,161,5,26
2025-01-01,STR-021,SKU-0034,33,9,14
2025-01-01,STR-021,SKU-0341,130,8,23
2025-01-01,STR-021,SKU-0541,79,19,22
2025-01-01,STR-021,SKU-0307,90,18,16
2025-01-01,STR-021,SKU-0150,87,0,20
2025-01-01,STR-021,SKU-0346,53,30,21
2025-01-01,STR-021,SKU-0453,40,49,20
2025-01-01,STR-021,SKU-0255,4,6,23
2025-01-01,STR-021,SKU-0070,156,18,29
2025-01-01,STR-021,SKU-0460,172,5,24
2025-01-01,STR-021,SKU-0050,20,39,27
2025-01-01,STR-021,SKU-0477,102,7,30
2025-01-01,STR-021,SKU-0235,108,43,20
2025-01-01,STR-022,SKU-0493,149,6,10
2025-01-01,STR-022,SKU-0084,164,50,19
2025-01-01,STR-022,SKU-0207,21,26,28
2025-01-01,STR-022,SKU-0049,85,6,19
2025-01-01,STR-022,SKU-0398,103,32,10
2025-01-01,STR-022,SKU-0526,111,48,29
2025-01-01,STR-022,SKU-0343,158,8,28
2025-01-01,STR-022,SKU-0480,46,42,14
2025-01-01,STR-022,SKU-0431,37,0,25
2025-01-01,STR-022,SKU-0341,103,39,15
2025-01-01,STR-022,SKU-0417,162,7,25
2025-01-01,STR-022,SKU-0372,179,34,19
2025-01-01,STR-022,SKU-0363,35,0,11
2025-01-01,STR-022,SKU-0461,126,23,30
2025-01-01,STR-022,SKU-0359,101,50,26
2025-01-01,STR-022,SKU-0503,169,49,13
2025-01-01,STR-022,SKU-0345,125,22,13
2025-01-01,STR-022,SKU-0148,100,5,28
2025-01-01,STR-022,SKU-0259,188,29,21
2025-01-01,STR-022,SKU-0394,162,49,15
2025-01-01,STR-022,SKU-0007,164,44,23
2025-01-01,STR-022,SKU-0335,111,2,29
2025-01-01,STR-022,SKU-0308,178,39,20
2025-01-01,STR-022,SKU-0125,198,6,12
2025-01-01,STR-022,SKU-0355,100,23,29
2025-01-01,STR-022,SKU-0285,93,20,27
2025-01-01,STR-022,SKU-0135,172,31,20
2025-01-01,STR-022,SKU-0080,153,28,12
2025-01-01,STR-022,SKU-0113,66,40,18
2025-01-01,STR-022,SKU-0219,148,23,24
2025-01-01,STR-022,SKU-0311,197,40,28
2025-01-01,STR-022,SKU-0449,127,43,18
2025-01-01,STR-022,SKU-0180,85,34,19
2025-01-01,STR-022,SKU-0433,7,3,25
2025-01-01,STR-022,SKU-0507,194,32,28
2025-01-01,STR-023,SKU-0126,137,1,20
2025-01-01,STR-023,SKU-0165,192,16,12
2025-01-01,STR-023,SKU-0167,133,42,11
2025-01-01,STR-023,SKU-0287,161,31,16
2025-01-01,STR-023,SKU-0373,99,25,22
2025-01-01,STR-023,SKU-0430,46,17,30
2025-01-01,STR-023,SKU-0197,180,45,20
2025-01-01,STR-023,SKU-0322,126,15,13
2025-01-01,STR-023,SKU-0270,166,50,20
2025-01-01,STR-023,SKU-0276,95,39,22
2025-01-01,STR-023,SKU-0311,126,14,26
2025-01-01,STR-023,SKU-0497,78,45,26
2025-01-01,STR-023,SKU-0257,179,3,26
2025-01-01,STR-023,SKU-0388,22,49,11
2025-01-01,STR-023,SKU-0250,196,29,29
2025-01-01,STR-023,SKU-0186,146,10,18
2025-01-01,STR-023,SKU-0478,148,50,10
2025-01-01,STR-023,SKU-0456,46,43,16
2025-01-01,STR-023,SKU-0168,17,32,15
2025-01-01,STR-023,SKU-0477,11,38,19
2025-01-01,STR-023,SKU-0185,38,10,19
2025-01-01,STR-023,SKU-0175,188,42,11
2025-01-01,STR-023,SKU-0136,114,33,24
2025-01-01,STR-023,SKU-0184,134,47,15
2025-01-01,STR-023,SKU-0498,146,22,12
2025-01-01,STR-023,SKU-0233,33,30,23
2025-01-01,STR-023,SKU-0313,26,22,30
2025-01-01,STR-023,SKU-0103,68,45,12
2025-01-01,STR-023,SKU-0190,77,5,26
2025-01-01,STR-023,SKU-0442,49,37,14
2025-01-01,STR-023,SKU-0404,111,16,10
2025-01-01,STR-023,SKU-0254,134,13,16
2025-01-01,STR-023,SKU-0024,167,31,29
2025-01-01,STR-023,SKU-0114,135,28,17
2025-01-01,STR-023,SKU-0071,36,39,26
2025-01-01,STR-024,SKU-0311,57,45,28
2025-01-01,STR-024,SKU-0046,177,40,12
2025-01-01,STR-024,SKU-0319,97,34,27
2025-01-01,STR-024,SKU-0305,54,7,17
2025-01-01,STR-024,SKU-0219,134,15,20
2025-01-01,STR-024,SKU-0275,173,27,24
2025-01-01,STR-024,SKU-0004,159,39,20
2025-01-01,STR-024,SKU-0036,47,38,19
2025-01-01,STR-024,SKU-0360,30,42,28
2025-01-01,STR-024,SKU-0488,182,49,30
2025-01-01,STR-024,SKU-0468,33,20,30
2025-01-01,STR-024,SKU-0162,176,1,20
2025-01-01,STR-024,SKU-0266,42,14,11
2025-01-01,STR-024,SKU-0532,135,8,11
2025-01-01,STR-024,SKU-0449,93,1,27
2025-01-01,STR-024,SKU-0512,97,42,16
2025-01-01,STR-024,SKU-0210,138,9,18
2025-01-01,STR-024,SKU-0073,105,16,15
2025-01-01,STR-024,SKU-0406,92,40,25
2025-01-01,STR-024,SKU-0486,64,33,15
2025-01-01,STR-024,SKU-0516,63,32,14
2025-01-01,STR-024,SKU-0149,193,14,30
2025-01-01,STR-024,SKU-0404,168,26,23
2025-01-01,STR-024,SKU-0023,200,10,28
2025-01-01,STR-024,SKU-0374,86,49,21
2025-01-01,STR-024,SKU-0125,11,14,29
2025-01-01,STR-024,SKU-0213,71,30,12
2025-01-01,STR-024,SKU-0412,164,34,14
2025-01-01,STR-024,SKU-0227,94,5,11
2025-01-01,STR-024,SKU-0321,159,50,18
2025-01-01,STR-024,SKU-0332,44,4,22
2025-01-01,STR-024,SKU-0251,14,42,18
2025-01-01,STR-024,SKU-0190,57,3,19
2025-01-01,STR-024,SKU-0142,178,49,11
2025-01-01,STR-024,SKU-0027,141,44,26
2025-01-01,STR-025,SKU-0298,145,2,20
2025-01-01,STR-025,SKU-0018,166,40,11
2025-01-01,STR-025,SKU-0082,93,49,22
2025-01-01,STR-025,SKU-0139,68,23,18
2025-01-01,STR-025,SKU-0445,3,8,28
2025-01-01,STR-025,SKU-0004,72,11,28
2025-01-01,STR-025,SKU-0335,120,31,30
2025-01-01,STR-025,SKU-0449,128,43,18
2025-01-01,STR-025,SKU-0434,14,35,11
2025-01-01,STR-025,SKU-0115,150,19,25
2025-01-01,STR-025,SKU-0113,104,7,25
2025-01-01,STR-025,SKU-0218,64,13,18
2025-01-01,STR-025,SKU-0006,108,33,21
2025-01-01,STR-025,SKU-0251,39,29,17
2025-01-01,STR-025,SKU-0166,56,25,15
2025-01-01,STR-025,SKU-0493,18,39,20
2025-01-01,STR-025,SKU-0527,72,44,23
2025-01-01,STR-025,SKU-0360,17,26,22
2025-01-01,STR-025,SKU-0331,191,35,11
2025-01-01,STR-025,SKU-0001,60,1,23
2025-01-01,STR-025,SKU-0158,38,27,23
2025-01-01,STR-025,SKU-0053,160,0,17
2025-01-01,STR-025,SKU-0499,138,0,26
2025-01-01,STR-025,SKU-0127,156,34,30
2025-01-01,STR-025,SKU-0333,68,3,29
2025-01-01,STR-025,SKU-0481,142,33,21
2025-01-01,STR-025,SKU-0047,117,27,27
2025-01-01,STR-025,SKU-0289,195,33,28
2025-01-01,STR-025,SKU-0045,24,43,25
2025-01-01,STR-025,SKU-0199,149,25,26
2025-01-01,STR-025,SKU-0401,78,29,26
2025-01-01,STR-025,SKU-0496,183,20,15
2025-01-01,STR-025,SKU-0009,14,46,22
2025-01-01,STR-025,SKU-0246,51,31,10
2025-01-01,STR-025,SKU-0511,166,12,16
2025-01-01,STR-026,SKU-0107,159,6,14
2025-01-01,STR-026,SKU-0386,70,29,27
2025-01-01,STR-026,SKU-0239,30,26,11
2025-01-01,STR-026,SKU-0343,23,12,26
2025-01-01,STR-026,SKU-0292,138,1,30
2025-01-01,STR-026,SKU-0207,108,9,17
2025-01-01,STR-026,SKU-0277,51,39,30
2025-01-01,STR-026,SKU-0435,149,38,24
2025-01-01,STR-026,SKU-0329,161,21,19
2025-01-01,STR-026,SKU-0025,153,45,23
2025-01-01,STR-026,SKU-0303,31,28,12
2025-01-01,STR-026,SKU-0479,44,8,15
2025-01-01,STR-026,SKU-0535,63,25,25
2025-01-01,STR-026,SKU-0284,118,43,21
2025-01-01,STR-026,SKU-0440,10,44,21
2025-01-01,STR-026,SKU-0507,185,25,14
2025-01-01,STR-026,SKU-0006,47,25,15
2025-01-01,STR-026,SKU-0103,60,37,17
2025-01-01,STR-026,SKU-0450,64,20,30
2025-01-01,STR-026,SKU-0506,10,0,27
2025-01-01,STR-026,SKU-0307,106,20,19
2025-01-01,STR-026,SKU-0116,8,17,16
2025-01-01,STR-026,SKU-0170,175,39,22
2025-01-01,STR-026,SKU-0050,4,12,22
2025-01-01,STR-026,SKU-0039,114,50,17
2025-01-01,STR-026,SKU-0042,72,21,27
2025-01-01,STR-026,SKU-0454,126,24,25
2025-01-01,STR-026,SKU-0458,179,12,24
2025-01-01,STR-026,SKU-0027,61,25,21
2025-01-01,STR-026,SKU-0388,47,38,18
2025-01-01,STR-026,SKU-0067,81,17,30
2025-01-01,STR-026,SKU-0469,112,11,11
2025-01-01,STR-026,SKU-0007,5,8,18
2025-01-01,STR-026,SKU-0215,84,16,14
2025-01-01,STR-026,SKU-0298,16,39,10
2025-01-01,STR-027,SKU-0303,62,7,15
2025-01-01,STR-027,SKU-0050,163,13,28
2025-01-01,STR-027,SKU-0417,182,9,26
2025-01-01,STR-027,SKU-0506,32,8,21
2025-01-01,STR-027,SKU-0212,124,4,13
2025-01-01,STR-027,SKU-0322,119,10,13
2025-01-01,STR-027,SKU-0464,24,7,30
2025-01-01,STR-027,SKU-0365,129,2,18
2025-01-01,STR-027,SKU-0229,80,7,27
2025-01-01,STR-027,SKU-0379,142,30,27
2025-01-01,STR-027,SKU-0513,15,9,27
2025-01-01,STR-027,SKU-0126,14,28,23
2025-01-01,STR-027,SKU-0534,48,10,23
2025-01-01,STR-027,SKU-0066,51,10,15
2025-01-01,STR-027,SKU-0313,78,40,20
2025-01-01,STR-027,SKU-0201,63,39,13
2025-01-01,STR-027,SKU-0181,31,3,24
2025-01-01,STR-027,SKU-0516,164,5,25
2025-01-01,STR-027,SKU-0200,129,43,12
2025-01-01,STR-027,SKU-0503,186,13,10
2025-01-01,STR-027,SKU-0231,17,11,13
2025-01-01,STR-027,SKU-0018,97,13,26
2025-01-01,STR-027,SKU-0321,8,45,22
2025-01-01,STR-027,SKU-0311,56,48,17
2025-01-01,STR-027,SKU-0119,137,12,17
2025-01-01,STR-027,SKU-0374,8,21,13
2025-01-01,STR-027,SKU-0483,198,47,11
2025-01-01,STR-027,SKU-0175,164,14,10
2025-01-01,STR-027,SKU-0065,68,23,12
2025-01-01,STR-027,SKU-0039,77,3,25
2025-01-01,STR-027,SKU-0101,194,38,29
2025-01-01,STR-027,SKU-0392,54,45,23
2025-01-01,STR-027,SKU-0284,31,26,18
2025-01-01,STR-027,SKU-0034,164,18,15
2025-01-01,STR-027,SKU-0186,14,13,24
2025-01-01,STR-028,SKU-0445,88,4,18
2025-01-01,STR-028,SKU-0502,38,7,15
2025-01-01,STR-028,SKU-0337,116,30,28
2025-01-01,STR-028,SKU-0385,107,31,21
2025-01-01,STR-028,SKU-0425,45,20,24
2025-01-01,STR-028,SKU-0366,160,10,12
2025-01-01,STR-028,SKU-0413,22,12,16
2025-01-01,STR-028,SKU-0195,42,36,28
2025-01-01,STR-028,SKU-0005,71,9,14
2025-01-01,STR-028,SKU-0212,77,19,25
2025-01-01,STR-028,SKU-0458,67,33,15
2025-01-01,STR-028,SKU-0220,101,17,14
2025-01-01,STR-028,SKU-0358,180,23,22
2025-01-01,STR-028,SKU-0421,47,16,11
2025-01-01,STR-028,SKU-0530,76,40,27
2025-01-01,STR-028,SKU-0150,65,17,22
2025-01-01,STR-028,SKU-0225,54,46,12
2025-01-01,STR-028,SKU-0357,173,28,19
2025-01-01,STR-028,SKU-0446,194,0,24
2025-01-01,STR-028,SKU-0434,20,11,22
2025-01-01,STR-028,SKU-0505,117,20,12
2025-01-01,STR-028,SKU-0299,110,14,10
2025-01-01,STR-028,SKU-0380,187,33,17
2025-01-01,STR-028,SKU-0205,73,8,17
2025-01-01,STR-028,SKU-0529,75,3,23
2025-01-01,STR-028,SKU-0084,67,42,14
2025-01-01,STR-028,SKU-0439,83,16,14
2025-01-01,STR-028,SKU-0020,21,3,13
2025-01-01,STR-028,SKU-0284,22,31,12
2025-01-01,STR-028,SKU-0092,184,19,13
2025-01-01,STR-028,SKU-0491,137,37,19
2025-01-01,STR-028,SKU-0163,132,7,20
2025-01-01,STR-028,SKU-0148,74,26,22
2025-01-01,STR-028,SKU-0043,66,25,11
2025-01-01,STR-028,SKU-0441,170,24,16
2025-01-01,STR-029,SKU-0250,66,41,20
2025-01-01,STR-029,SKU-0032,122,49,13
2025-01-01,STR-029,SKU-0455,84,42,11
2025-01-01,STR-029,SKU-0488,95,17,20
2025-01-01,STR-029,SKU-0094,53,11,19
2025-01-01,STR-029,SKU-0059,100,25,15
2025-01-01,STR-029,SKU-0428,33,41,19
2025-01-01,STR-029,SKU-0187,136,10,24
2025-01-01,STR-029,SKU-0411,29,23,23
2025-01-01,STR-029,SKU-0024,112,4,23
2025-01-01,STR-029,SKU-0163,145,20,10
2025-01-01,STR-029,SKU-0050,30,22,19
2025-01-01,STR-029,SKU-0426,106,32,24
2025-01-01,STR-029,SKU-0112,9,40,22
2025-01-01,STR-029,SKU-0277,167,35,18
2025-01-01,STR-029,SKU-0087,97,8,21
2025-01-01,STR-029,SKU-0103,124,27,18
2025-01-01,STR-029,SKU-0431,139,32,23
2025-01-01,STR-029,SKU-0288,151,33,15
2025-01-01,STR-029,SKU-0271,90,17,28
2025-01-01,STR-029,SKU-0302,19,28,17
2025-01-01,STR-029,SKU-0448,62,46,16
2025-01-01,STR-029,SKU-0070,42,31,23
2025-01-01,STR-029,SKU-0209,44,22,12
2025-01-01,STR-029,SKU-0467,187,43,29
2025-01-01,STR-029,SKU-0010,13,24,25
2025-01-01,STR-029,SKU-0169,195,50,12
2025-01-01,STR-029,SKU-0349,114,31,21
2025-01-01,STR-029,SKU-0514,38,20,14
2025-01-01,STR-029,SKU-0058,6,45,29
2025-01-01,STR-029,SKU-0380,4,5,16
2025-01-01,STR-029,SKU-0265,104,49,18
2025-01-01,STR-029,SKU-0536,125,12,19
2025-01-01,STR-029,SKU-0481,144,0,28
2025-01-01,STR-029,SKU-0472,129,37,29
2025-01-01,STR-030,SKU-0068,191,33,30
2025-01-01,STR-030,SKU-0117,44,8,13
2025-01-01,STR-030,SKU-0204,172,31,17
2025-01-01,STR-030,SKU-0310,71,38,11
2025-01-01,STR-030,SKU-0457,103,11,29
2025-01-01,STR-030,SKU-0346,76,11,26
2025-01-01,STR-030,SKU-0110,60,36,19
2025-01-01,STR-030,SKU-0466,105,10,23
2025-01-01,STR-030,SKU-0452,114,37,13
2025-01-01,STR-030,SKU-0439,24,50,24
2025-01-01,STR-030,SKU-0051,150,6,28
2025-01-01,STR-030,SKU-0115,142,26,14
2025-01-01,STR-030,SKU-0244,23,39,26
2025-01-01,STR-030,SKU-0243,148,20,24
2025-01-01,STR-030,SKU-0503,78,21,24
2025-01-01,STR-030,SKU-0029,191,6,16
2025-01-01,STR-030,SKU-0391,137,8,13
2025-01-01,STR-030,SKU-0192,86,41,20
2025-01-01,STR-030,SKU-0044,93,8,14
2025-01-01,STR-030,SKU-0389,58,33,21
2025-01-01,STR-030,SKU-0532,169,43,17
2025-01-01,STR-030,SKU-0362,20,11,30
2025-01-01,STR-030,SKU-0409,118,15,27
2025-01-01,STR-030,SKU-0471,45,47,12
2025-01-01,STR-030,SKU-0459,107,32,26
2025-01-01,STR-030,SKU-0074,25,46,19
2025-01-01,STR-030,SKU-0437,120,20,30
2025-01-01,STR-030,SKU-0395,114,22,26
2025-01-01,STR-030,SKU-0488,117,19,23
2025-01-01,STR-030,SKU-0184,94,21,15
2025-01-01,STR-030,SKU-0101,61,29,11
2025-01-01,STR-030,SKU-0428,90,48,10
2025-01-01,STR-030,SKU-0199,174,8,19
2025-01-01,STR-030,SKU-0415,26,10,15
2025-01-01,STR-030,SKU-0366,4,24,11
2025-01-07,STR-001,SKU-0447,133,38,11
2025-01-07,STR-001,SKU-0304,106,39,18
2025-01-07,STR-001,SKU-0298,87,0,24
2025-01-07,STR-001,SKU-0408,148,17,29
2025-01-07,STR-001,SKU-0151,84,41,11
2025-01-07,STR-001,SKU-0148,83,21,13
2025-01-07,STR-001,SKU-0166,91,49,17
2025-01-07,STR-001,SKU-0428,64,39,16
2025-01-07,STR-001,SKU-0027,26,7,22
2025-01-07,STR-001,SKU-0045,33,39,28
2025-01-07,STR-001,SKU-0025,76,46,19
2025-01-07,STR-001,SKU-0405,45,21,19
2025-01-07,STR-001,SKU-0420,126,50,26
2025-01-07,STR-001,SKU-0016,115,44,14
2025-01-07,STR-001,SKU-0233,95,1,24
2025-01-07,STR-001,SKU-0453,0,14,27
2025-01-07,STR-001,SKU-0382,152,6,26
2025-01-07,STR-001,SKU-0445,56,14,20
2025-01-07,STR-001,SKU-0386,15,50,13
2025-01-07,STR-001,SKU-0015,190,49,29
2025-01-07,STR-001,SKU-0286,133,13,29
2025-01-07,STR-001,SKU-0106,118,46,28
2025-01-07,STR-001,SKU-0191,47,41,15
2025-01-07,STR-001,SKU-0525,163,49,13
2025-01-07,STR-001,SKU-0023,192,21,12
2025-01-07,STR-001,SKU-0320,172,9,23
2025-01-07,STR-001,SKU-0173,63,31,24
2025-01-07,STR-001,SKU-0088,184,49,28
2025-01-07,STR-001,SKU-0109,58,36,10
2025-01-07,STR-001,SKU-0299,75,16,15
2025-01-07,STR-001,SKU-0434,35,10,15
2025-01-07,STR-001,SKU-0398,89,43,11
2025-01-07,STR-001,SKU-0230,130,8,27
2025-01-07,STR-001,SKU-0297,143,22,10
2025-01-07,STR-001,SKU-0193,162,31,18
2025-01-07,STR-002,SKU-0179,163,23,14
2025-01-07,STR-002,SKU-0458,14,15,19
2025-01-07,STR-002,SKU-0171,158,21,23
2025-01-07,STR-002,SKU-0286,158,32,19
2025-01-07,STR-002,SKU-0139,39,2,18
2025-01-07,STR-002,SKU-0067,175,33,29
2025-01-07,STR-002,SKU-0497,172,8,10
2025-01-07,STR-002,SKU-0250,55,16,28
2025-01-07,STR-002,SKU-0501,142,36,20
2025-01-07,STR-002,SKU-0390,27,8,12
2025-01-07,STR-002,SKU-0021,87,41,18
2025-01-07,STR-002,SKU-0066,29,28,24
2025-01-07,STR-002,SKU-0291,42,4,17
2025-01-07,STR-002,SKU-0353,37,12,15
2025-01-07,STR-002,SKU-0449,164,6,10
2025-01-07,STR-002,SKU-0170,182,44,26
2025-01-07,STR-002,SKU-0387,50,24,25
2025-01-07,STR-002,SKU-0208,149,14,26
2025-01-07,STR-002,SKU-0516,183,21,16
2025-01-07,STR-002,SKU-0536,63,19,21
2025-01-07,STR-002,SKU-0007,97,23,27
2025-01-07,STR-002,SKU-0207,111,41,10
2025-01-07,STR-002,SKU-0495,176,31,23
2025-01-07,STR-002,SKU-0101,86,4,10
2025-01-07,STR-002,SKU-0367,154,48,24
2025-01-07,STR-002,SKU-0217,199,36,21
2025-01-07,STR-002,SKU-0163,123,35,21
2025-01-07,STR-002,SKU-0088,93,2,24
2025-01-07,STR-002,SKU-0371,134,4,19
