review_id,booking_id,property_id,guest_id,review_date,overall_score,cleanliness_score,service_score,value_score,food_score,sentiment,platform
REV-000270,BK-0002373,PROP-016,GST-03700,2025-03-20,10,9,10,10,9,Positive,Google
REV-000271,BK-0002303,PROP-049,GST-01033,2025-04-12,9,7,10,8,9,Positive,Direct
REV-000272,BK-0036103,PROP-027,GST-03498,2025-01-17,8,9,8,8,9,Positive,Booking.com
REV-000273,BK-0017160,PROP-036,GST-00353,2025-01-30,8,8,9,9,7,Positive,Google
REV-000274,BK-0020016,PROP-002,GST-02763,2025-04-19,6,5,5,6,7,Neutral,Direct
REV-000275,BK-0042367,PROP-010,GST-01513,2025-01-22,9,9,10,10,10,Positive,Google
REV-000276,BK-0030764,PROP-048,GST-03786,2025-04-12,9,8,7,9,9,Positive,Booking.com
REV-000277,BK-0045806,PROP-033,GST-04749,2025-01-14,8,9,10,8,9,Positive,TripAdvisor
REV-000278,BK-0042714,PROP-033,GST-03442,2025-03-22,10,10,9,10,8,Positive,Booking.com
REV-000279,BK-0008074,PROP-001,GST-04677,2025-04-12,6,6,7,7,5,Neutral,Google
REV-000280,BK-0007707,PROP-037,GST-04452,2025-04-09,7,7,8,6,6,Neutral,Direct
REV-000281,BK-0019458,PROP-027,GST-03972,2025-01-10,8,8,9,8,7,Positive,TripAdvisor
REV-000282,BK-0021743,PROP-037,GST-04730,2025-03-30,9,8,9,10,8,Positive,Booking.com
REV-000283,BK-0011263,PROP-020,GST-01182,2025-02-20,10,10,10,9,10,Positive,TripAdvisor
REV-000284,BK-0041641,PROP-006,GST-00588,2025-04-10,4,4,4,5,4,Negative,Google
REV-000285,BK-0020281,PROP-027,GST-00606,2025-02-25,8,8,9,7,8,Positive,Direct
REV-000286,BK-0041670,PROP-007,GST-02065,2025-01-31,10,10,10,10,10,Positive,Booking.com
REV-000287,BK-0044727,PROP-011,GST-04589,2025-01-19,6,7,7,7,8,Neutral,Booking.com
REV-000288,BK-0017753,PROP-044,GST-03724,2025-02-03,9,7,10,8,10,Positive,TripAdvisor
REV-000289,BK-0036323,PROP-045,GST-03139,2025-04-04,7,5,8,8,7,Neutral,TripAdvisor
REV-000290,BK-0005581,PROP-009,GST-02292,2025-01-30,6,6,5,6,7,Neutral,Direct
REV-000291,BK-0036558,PROP-042,GST-00290,2025-04-15,8,9,6,6,7,Positive,Booking.com
REV-000292,BK-0041907,PROP-032,GST-02090,2025-03-21,7,9,9,7,8,Neutral,Booking.com
REV-000293,BK-0012036,PROP-011,GST-01633,2025-04-26,6,7,6,6,6,Neutral,TripAdvisor
REV-000294,BK-0020645,PROP-024,GST-00495,2025-03-06,9,10,7,9,8,Positive,Booking.com
REV-000295,BK-0021052,PROP-005,GST-00860,2025-02-18,8,7,8,8,7,Positive,TripAdvisor
REV-000296,BK-0040251,PROP-017,GST-00061,2025-04-13,9,9,10,9,10,Positive,Booking.com
REV-000297,BK-0004684,PROP-048,GST-04125,2025-04-21,8,8,10,9,8,Positive,Google
REV-000298,BK-0034189,PROP-010,GST-02445,2025-03-24,8,10,9,8,7,Positive,Google
REV-000299,BK-0015351,PROP-019,GST-00664,2025-04-04,6,4,7,6,7,Neutral,Booking.com
REV-000300,BK-0045131,PROP-020,GST-02487,2025-04-17,8,9,9,9,7,Positive,TripAdvisor
REV-000301,BK-0044026,PROP-021,GST-02100,2025-03-30,6,5,6,6,5,Neutral,Google
REV-000302,BK-0015831,PROP-022,GST-02297,2025-04-10,10,8,8,10,10,Positive,Booking.com
REV-000303,BK-0042535,PROP-030,GST-00173,2025-02-19,8,7,8,8,8,Positive,Direct
REV-000304,BK-0049364,PROP-029,GST-03505,2025-04-25,6,6,8,8,5,Neutral,TripAdvisor
REV-000305,BK-0018095,PROP-042,GST-02275,2025-04-22,6,5,8,9,5,Neutral,Direct
REV-000306,BK-0029352,PROP-014,GST-01321,2025-02-11,10,10,10,9,10,Positive,Direct
REV-000307,BK-0008733,PROP-038,GST-01171,2025-02-07,8,7,6,9,6,Positive,Google
REV-000308,BK-0037835,PROP-008,GST-00617,2025-04-12,8,9,8,9,9,Positive,Booking.com
REV-000309,BK-0031616,PROP-018,GST-01538,2025-03-02,9,10,8,8,10,Positive,TripAdvisor
REV-000310,BK-0030116,PROP-011,GST-01974,2025-03-15,7,7,6,7,6,Neutral,Google
REV-000311,BK-0000518,PROP-031,GST-01841,2025-04-14,10,9,10,10,10,Positive,Google
REV-000312,BK-0032099,PROP-031,GST-04808,2025-02-22,9,9,8,9,7,Positive,Booking.com
REV-000313,BK-0041542,PROP-029,GST-02312,2025-04-08,8,8,7,7,7,Positive,Google
REV-000314,BK-0025609,PROP-017,GST-04738,2025-04-02,7,7,6,6,8,Neutral,Booking.com
REV-000315,BK-0028905,PROP-039,GST-00965,2025-04-15,8,9,6,9,8,Positive,Google
REV-000316,BK-0010584,PROP-011,GST-02886,2025-02-25,8,8,8,7,7,Positive,Google
REV-000317,BK-0000319,PROP-045,GST-03004,2025-01-12,8,10,9,8,6,Positive,Booking.com
REV-000318,BK-0025598,PROP-029,GST-01205,2025-03-20,10,10,10,10,9,Positive,Direct
REV-000319,BK-0029429,PROP-023,GST-03199,2025-04-02,8,9,9,8,7,Positive,TripAdvisor
REV-000320,BK-0012935,PROP-011,GST-01663,2025-04-13,8,8,8,7,8,Positive,Google
REV-000321,BK-0036012,PROP-038,GST-03239,2025-03-25,7,6,8,6,7,Neutral,Google
REV-000322,BK-0016099,PROP-017,GST-01226,2025-04-17,8,10,7,8,5,Positive,TripAdvisor
REV-000323,BK-0014033,PROP-039,GST-02154,2025-04-30,9,9,8,10,9,Positive,TripAdvisor
REV-000324,BK-0015787,PROP-004,GST-04382,2025-01-22,10,10,10,10,8,Positive,Direct
REV-000325,BK-0031454,PROP-002,GST-04724,2025-02-08,7,8,8,7,5,Neutral,Booking.com
REV-000326,BK-0019839,PROP-018,GST-02579,2025-01-29,8,7,8,9,8,Positive,Direct
REV-000327,BK-0010686,PROP-025,GST-03108,2025-04-22,8,9,9,7,9,Positive,Google
REV-000328,BK-0007081,PROP-010,GST-04782,2025-04-19,7,7,8,7,5,Neutral,Google
REV-000329,BK-0021117,PROP-021,GST-02459,2025-02-27,6,5,6,7,6,Neutral,TripAdvisor
REV-000330,BK-0006601,PROP-041,GST-04744,2025-04-14,8,7,10,7,7,Positive,Booking.com
REV-000331,BK-0004044,PROP-005,GST-03109,2025-03-04,9,9,10,9,8,Positive,Google
REV-000332,BK-0034672,PROP-037,GST-04136,2025-01-17,9,10,10,10,9,Positive,TripAdvisor
REV-000333,BK-0042473,PROP-031,GST-01745,2025-04-06,9,10,10,10,7,Positive,Direct
REV-000334,BK-0035816,PROP-048,GST-00661,2025-02-23,7,9,6,8,8,Neutral,TripAdvisor
REV-000335,BK-0038758,PROP-027,GST-04440,2025-02-19,6,6,6,7,6,Neutral,TripAdvisor
REV-000336,BK-0030715,PROP-021,GST-00895,2025-02-23,8,8,7,9,8,Positive,TripAdvisor
REV-000337,BK-0042617,PROP-024,GST-03344,2025-04-03,10,10,9,10,10,Positive,Google
REV-000338,BK-0008230,PROP-043,GST-00328,2025-05-08,7,7,8,7,9,Neutral,Direct
REV-000339,BK-0022123,PROP-005,GST-02795,2025-04-25,7,6,8,6,8,Neutral,Booking.com
REV-000340,BK-0033603,PROP-028,GST-03551,2025-04-14,10,9,10,10,10,Positive,Google
REV-000341,BK-0002349,PROP-003,GST-02041,2025-01-21,9,9,9,9,8,Positive,Direct
REV-000342,BK-0042229,PROP-042,GST-04204,2025-03-06,9,8,10,8,8,Positive,Direct
REV-000343,BK-0043386,PROP-008,GST-01772,2025-04-01,6,6,4,6,7,Neutral,Booking.com
REV-000344,BK-0043156,PROP-026,GST-04764,2025-02-07,9,10,10,10,9,Positive,Direct
REV-000345,BK-0022629,PROP-050,GST-02375,2025-02-16,8,10,10,7,9,Positive,Google
REV-000346,BK-0017037,PROP-048,GST-01373,2025-04-18,7,6,8,6,6,Neutral,Google
REV-000347,BK-0001984,PROP-025,GST-01804,2025-04-27,7,7,6,8,6,Neutral,Direct
REV-000348,BK-0033444,PROP-027,GST-01869,2025-02-14,9,9,10,9,9,Positive,TripAdvisor
REV-000349,BK-0026779,PROP-042,GST-02527,2025-04-30,7,6,8,6,8,Neutral,Google
REV-000350,BK-0026018,PROP-039,GST-01616,2025-04-29,8,9,7,8,8,Positive,TripAdvisor
REV-000351,BK-0036411,PROP-030,GST-00041,2025-04-13,9,9,9,8,10,Positive,Google
REV-000352,BK-0027100,PROP-027,GST-01902,2025-04-08,9,8,8,10,9,Positive,TripAdvisor
REV-000353,BK-0036680,PROP-001,GST-03624,2025-03-06,7,6,7,8,7,Neutral,TripAdvisor
REV-000354,BK-0046356,PROP-009,GST-04446,2025-03-04,10,9,10,9,10,Positive,Google
REV-000355,BK-0024790,PROP-035,GST-04598,2025-02-07,7,7,8,6,6,Neutral,Google
REV-000356,BK-0024033,PROP-013,GST-04121,2025-04-09,10,10,10,9,10,Positive,TripAdvisor
REV-000357,BK-0039678,PROP-047,GST-01636,2025-04-29,6,5,6,8,5,Neutral,TripAdvisor
REV-000358,BK-0006196,PROP-031,GST-00485,2025-03-09,10,10,10,9,10,Positive,TripAdvisor
REV-000359,BK-0003541,PROP-030,GST-04693,2025-03-16,8,6,9,7,9,Positive,Booking.com
REV-000360,BK-0036797,PROP-024,GST-04477,2025-04-24,7,7,7,7,8,Neutral,Direct
REV-000361,BK-0018089,PROP-044,GST-03184,2025-02-04,7,7,7,8,8,Neutral,Google
REV-000362,BK-0005491,PROP-049,GST-02588,2025-05-05,7,6,8,7,9,Neutral,Booking.com
REV-000363,BK-0011012,PROP-017,GST-03924,2025-03-20,7,7,8,7,7,Neutral,Direct
REV-000364,BK-0048391,PROP-003,GST-02169,2025-04-21,9,8,9,8,9,Positive,TripAdvisor
REV-000365,BK-0010873,PROP-036,GST-01433,2025-03-05,7,6,5,7,6,Neutral,TripAdvisor
REV-000366,BK-0026913,PROP-026,GST-00034,2025-02-19,10,9,10,9,10,Positive,TripAdvisor
REV-000367,BK-0040770,PROP-006,GST-01063,2025-04-20,8,8,6,9,7,Positive,Google
REV-000368,BK-0003278,PROP-011,GST-04834,2025-05-01,8,9,8,10,7,Positive,Direct
REV-000369,BK-0028463,PROP-033,GST-01937,2025-05-06,9,9,9,10,10,Positive,Google
REV-000370,BK-0010843,PROP-029,GST-01850,2025-01-12,7,6,6,8,6,Neutral,Google
REV-000371,BK-0042107,PROP-007,GST-04078,2025-02-19,9,10,10,9,9,Positive,TripAdvisor
REV-000372,BK-0035097,PROP-031,GST-04446,2025-04-05,7,7,6,6,8,Neutral,Direct
REV-000373,BK-0017407,PROP-012,GST-00754,2025-01-27,10,10,9,9,9,Positive,TripAdvisor
REV-000374,BK-0041325,PROP-024,GST-02881,2025-04-07,9,9,10,9,9,Positive,TripAdvisor
REV-000375,BK-0007903,PROP-001,GST-04754,2025-04-23,8,7,8,9,9,Positive,Google
REV-000376,BK-0033634,PROP-040,GST-03895,2025-01-21,8,8,8,9,6,Positive,Booking.com
REV-000377,BK-0018447,PROP-040,GST-03560,2025-04-15,10,10,10,10,10,Positive,Direct
REV-000378,BK-0014548,PROP-009,GST-02009,2025-03-08,8,7,8,8,7,Positive,Google
REV-000379,BK-0022200,PROP-034,GST-00371,2025-02-18,8,8,9,8,7,Positive,Direct
REV-000380,BK-0043359,PROP-034,GST-01879,2025-04-14,6,6,6,6,7,Neutral,TripAdvisor
REV-000381,BK-0008682,PROP-046,GST-02527,2025-03-04,10,10,10,9,9,Positive,Booking.com
REV-000382,BK-0024724,PROP-026,GST-00386,2025-04-06,10,9,10,9,10,Positive,Direct
REV-000383,BK-0011467,PROP-042,GST-03117,2025-03-01,8,8,8,9,7,Positive,Google
REV-000384,BK-0026041,PROP-035,GST-00637,2025-01-19,5,5,4,7,6,Negative,Direct
REV-000385,BK-0002088,PROP-018,GST-00546,2025-01-23,5,5,5,6,5,Negative,Google
REV-000386,BK-0012183,PROP-047,GST-01529,2025-04-07,9,10,8,10,7,Positive,Google
REV-000387,BK-0021387,PROP-032,GST-02139,2025-03-29,10,9,10,10,10,Positive,Booking.com
REV-000388,BK-0019241,PROP-037,GST-02570,2025-04-29,8,9,8,8,7,Positive,Direct
REV-000389,BK-0035499,PROP-045,GST-01818,2025-02-07,9,10,9,10,10,Positive,Booking.com
REV-000390,BK-0041947,PROP-036,GST-01525,2025-04-01,8,9,6,9,9,Positive,Direct
REV-000391,BK-0023503,PROP-004,GST-01014,2025-02-07,8,9,8,6,7,Positive,Google
REV-000392,BK-0027444,PROP-004,GST-04186,2025-04-18,10,10,10,10,10,Positive,Google
REV-000393,BK-0015508,PROP-024,GST-00582,2025-01-15,7,6,8,5,8,Neutral,Direct
REV-000394,BK-0006099,PROP-026,GST-02688,2025-02-06,10,10,9,9,10,Positive,TripAdvisor
REV-000395,BK-0037133,PROP-045,GST-04838,2025-02-17,6,6,5,4,7,Neutral,Google
REV-000396,BK-0002521,PROP-024,GST-00191,2025-03-09,8,8,6,8,8,Positive,TripAdvisor
REV-000397,BK-0040501,PROP-012,GST-01371,2025-01-30,6,7,6,6,7,Neutral,TripAdvisor
REV-000398,BK-0006382,PROP-028,GST-00881,2025-01-23,5,3,7,4,7,Negative,Direct
REV-000399,BK-0037412,PROP-015,GST-01955,2025-03-18,10,10,10,9,10,Positive,TripAdvisor
REV-000400,BK-0036600,PROP-042,GST-01076,2025-05-08,8,7,7,7,7,Positive,Direct
REV-000401,BK-0000007,PROP-008,GST-03531,2025-04-08,8,9,8,6,8,Positive,Direct
REV-000402,BK-0015221,PROP-042,GST-03727,2025-03-26,10,9,10,10,10,Positive,Direct
REV-000403,BK-0007172,PROP-050,GST-00771,2025-03-05,5,4,4,4,7,Negative,Google
REV-000404,BK-0003591,PROP-048,GST-02776,2025-01-17,8,8,8,8,6,Positive,Booking.com
REV-000405,BK-0021470,PROP-007,GST-04273,2025-05-05,10,8,10,9,10,Positive,Direct
REV-000406,BK-0005307,PROP-032,GST-03291,2025-03-04,9,9,8,10,10,Positive,Booking.com
REV-000407,BK-0037924,PROP-019,GST-00718,2025-03-28,9,8,9,9,9,Positive,Direct
REV-000408,BK-0004331,PROP-034,GST-00365,2025-03-23,9,10,9,8,10,Positive,Google
REV-000409,BK-0049995,PROP-028,GST-01606,2025-03-18,8,7,7,7,8,Positive,TripAdvisor
REV-000410,BK-0012020,PROP-048,GST-02138,2025-03-15,8,7,8,8,6,Positive,Direct
REV-000411,BK-0012807,PROP-026,GST-03250,2025-03-30,9,8,10,8,8,Positive,Booking.com
REV-000412,BK-0048971,PROP-022,GST-01833,2025-04-29,10,10,9,8,10,Positive,Google
REV-000413,BK-0033000,PROP-041,GST-04147,2025-04-22,8,8,8,7,8,Positive,Google
REV-000414,BK-0027414,PROP-030,GST-03370,2025-03-05,7,6,7,6,6,Neutral,TripAdvisor
REV-000415,BK-0043968,PROP-029,GST-04595,2025-02-21,7,7,7,8,10,Neutral,Direct
REV-000416,BK-0019148,PROP-007,GST-01953,2025-04-04,8,8,8,10,7,Positive,Booking.com
REV-000417,BK-0024156,PROP-049,GST-00547,2025-02-11,10,9,9,10,10,Positive,Booking.com
REV-000418,BK-0014319,PROP-042,GST-01317,2025-04-12,10,10,9,10,10,Positive,TripAdvisor
REV-000419,BK-0036144,PROP-041,GST-01261,2025-04-23,8,9,9,7,8,Positive,TripAdvisor
REV-000420,BK-0005641,PROP-049,GST-02763,2025-04-04,7,7,8,7,5,Neutral,Google
REV-000421,BK-0020586,PROP-022,GST-01488,2025-03-24,7,7,6,6,8,Neutral,Booking.com
REV-000422,BK-0008616,PROP-049,GST-01989,2025-02-14,9,10,10,10,9,Positive,Booking.com
REV-000423,BK-0024039,PROP-036,GST-00018,2025-03-05,8,10,7,8,7,Positive,Direct
REV-000424,BK-0022909,PROP-011,GST-00906,2025-02-22,7,8,7,7,5,Neutral,Booking.com
REV-000425,BK-0006031,PROP-038,GST-00156,2025-02-03,8,9,6,6,9,Positive,Direct
REV-000426,BK-0010351,PROP-019,GST-02805,2025-05-03,8,9,8,7,8,Positive,Google
REV-000427,BK-0033433,PROP-011,GST-01779,2025-02-16,7,7,6,7,7,Neutral,TripAdvisor
REV-000428,BK-0035581,PROP-025,GST-03126,2025-01-24,9,9,9,8,9,Positive,TripAdvisor
REV-000429,BK-0035813,PROP-019,GST-02097,2025-04-30,9,8,9,8,9,Positive,Google
REV-000430,BK-0003553,PROP-023,GST-00816,2025-05-06,7,6,7,6,7,Neutral,Direct
REV-000431,BK-0035538,PROP-010,GST-02676,2025-01-29,7,8,7,8,5,Neutral,TripAdvisor
REV-000432,BK-0036581,PROP-018,GST-02318,2025-04-24,8,9,7,9,8,Positive,Google
REV-000433,BK-0021526,PROP-012,GST-03488,2025-01-26,8,7,8,8,8,Positive,Google
REV-000434,BK-0031200,PROP-047,GST-00673,2025-03-21,10,10,10,10,10,Positive,TripAdvisor
REV-000435,BK-0044632,PROP-039,GST-03852,2025-03-10,9,8,10,9,8,Positive,Direct
REV-000436,BK-0019428,PROP-013,GST-03568,2025-03-30,6,6,7,7,7,Neutral,Direct
REV-000437,BK-0010552,PROP-026,GST-03810,2025-04-02,10,9,9,8,10,Positive,TripAdvisor
REV-000438,BK-0040706,PROP-004,GST-04816,2025-02-28,7,7,5,6,7,Neutral,Direct
REV-000439,BK-0014322,PROP-043,GST-01514,2025-01-27,10,10,10,9,10,Positive,Booking.com
REV-000440,BK-0025396,PROP-028,GST-01347,2025-05-04,10,9,9,9,9,Positive,Booking.com
REV-000441,BK-0038052,PROP-002,GST-00910,2025-04-11,9,9,8,7,10,Positive,Booking.com
REV-000442,BK-0011285,PROP-014,GST-02709,2025-03-21,9,10,9,10,8,Positive,Booking.com
REV-000443,BK-0018209,PROP-022,GST-02484,2025-04-27,9,10,10,8,10,Positive,Google
REV-000444,BK-0015745,PROP-029,GST-02532,2025-04-13,5,5,6,3,6,Negative,TripAdvisor
REV-000445,BK-0042134,PROP-010,GST-04869,2025-01-13,9,10,10,9,8,Positive,Direct
REV-000446,BK-0044318,PROP-008,GST-01598,2025-02-06,7,7,6,9,7,Neutral,Direct
REV-000447,BK-0034865,PROP-009,GST-03289,2025-04-13,10,10,10,10,10,Positive,Direct
REV-000448,BK-0008772,PROP-012,GST-04822,2025-04-11,8,6,8,7,9,Positive,Google
REV-000449,BK-0040755,PROP-031,GST-00029,2025-04-05,9,8,8,8,10,Positive,Booking.com
REV-000450,BK-0035484,PROP-017,GST-03234,2025-04-23,7,5,6,6,6,Neutral,Direct
REV-000451,BK-0039582,PROP-012,GST-03677,2025-01-20,7,7,9,8,7,Neutral,Google
REV-000452,BK-0014892,PROP-008,GST-01302,2025-02-17,6,8,7,5,7,Neutral,Google
REV-000453,BK-0018155,PROP-003,GST-00950,2025-04-07,7,6,8,6,6,Neutral,TripAdvisor
REV-000454,BK-0018758,PROP-021,GST-02420,2025-04-20,9,9,10,9,8,Positive,Direct
REV-000455,BK-0038901,PROP-016,GST-01365,2025-03-20,4,3,6,4,3,Negative,Google
REV-000456,BK-0018138,PROP-032,GST-02809,2025-04-19,10,8,10,10,10,Positive,Direct
REV-000457,BK-0025871,PROP-014,GST-04770,2025-02-22,9,9,10,8,8,Positive,Booking.com
REV-000458,BK-0037106,PROP-023,GST-04325,2025-03-14,6,8,7,6,8,Neutral,Google
REV-000459,BK-0026011,PROP-042,GST-02225,2025-02-21,7,7,7,9,6,Neutral,Booking.com
REV-000460,BK-0029332,PROP-044,GST-01753,2025-01-30,7,5,7,7,6,Neutral,TripAdvisor
REV-000461,BK-0029579,PROP-036,GST-02714,2025-03-17,7,7,9,7,7,Neutral,Google
REV-000462,BK-0013336,PROP-038,GST-04830,2025-01-17,8,8,6,9,9,Positive,Direct
REV-000463,BK-0017171,PROP-023,GST-04178,2025-01-28,6,5,8,5,7,Neutral,Booking.com
REV-000464,BK-0005384,PROP-042,GST-01108,2025-04-08,5,4,5,3,6,Negative,Direct
REV-000465,BK-0031533,PROP-017,GST-00188,2025-03-15,9,9,10,10,10,Positive,Direct
REV-000466,BK-0041189,PROP-020,GST-01460,2025-01-28,10,10,10,10,10,Positive,Google
REV-000467,BK-0046220,PROP-037,GST-02955,2025-03-31,7,7,7,9,8,Neutral,Direct
REV-000468,BK-0015252,PROP-003,GST-02082,2025-02-15,8,8,8,7,7,Positive,Direct
REV-000469,BK-0010902,PROP-029,GST-04888,2025-01-19,8,7,7,7,8,Positive,Google
REV-000470,BK-0011047,PROP-005,GST-04322,2025-05-07,5,3,5,4,5,Negative,Direct
REV-000471,BK-0048001,PROP-020,GST-01816,2025-04-26,7,5,8,7,7,Neutral,Booking.com
REV-000472,BK-0042122,PROP-029,GST-04822,2025-02-22,10,10,10,9,10,Positive,Direct
REV-000473,BK-0042529,PROP-022,GST-01219,2025-01-22,10,10,10,10,10,Positive,Booking.com
REV-000474,BK-0026110,PROP-030,GST-02067,2025-02-27,10,9,9,10,8,Positive,Booking.com
REV-000475,BK-0024398,PROP-012,GST-03485,2025-03-22,5,5,4,5,4,Negative,TripAdvisor
REV-000476,BK-0036648,PROP-017,GST-02268,2025-01-21,8,9,10,9,9,Positive,Booking.com
REV-000477,BK-0034731,PROP-044,GST-02730,2025-03-16,8,10,7,7,8,Positive,TripAdvisor
REV-000478,BK-0035448,PROP-037,GST-02637,2025-03-17,7,7,7,7,7,Neutral,Booking.com
REV-000479,BK-0033017,PROP-016,GST-00941,2025-03-31,8,9,10,7,8,Positive,Booking.com
REV-000480,BK-0001628,PROP-045,GST-04329,2025-05-03,9,9,8,8,8,Positive,Direct
REV-000481,BK-0031867,PROP-023,GST-01700,2025-03-27,8,9,8,9,8,Positive,Google
REV-000482,BK-0040886,PROP-031,GST-02209,2025-01-09,10,9,10,10,10,Positive,Google
REV-000483,BK-0007686,PROP-040,GST-00302,2025-02-23,7,6,6,7,8,Neutral,Google
REV-000484,BK-0023063,PROP-022,GST-00925,2025-03-03,7,7,8,8,7,Neutral,Direct
REV-000485,BK-0038455,PROP-001,GST-03334,2025-02-02,8,7,8,7,7,Positive,Google
REV-000486,BK-0048504,PROP-004,GST-03032,2025-05-11,9,6,8,8,10,Positive,Direct
REV-000487,BK-0045651,PROP-011,GST-00801,2025-01-28,5,3,4,5,7,Negative,Direct
REV-000488,BK-0008808,PROP-044,GST-02822,2025-01-23,9,10,8,10,8,Positive,Google
REV-000489,BK-0032402,PROP-042,GST-01670,2025-03-15,9,9,10,10,8,Positive,Direct
REV-000490,BK-0010755,PROP-048,GST-03320,2025-03-24,10,9,9,10,8,Positive,Google
REV-000491,BK-0013541,PROP-004,GST-03141,2025-04-08,10,9,9,9,10,Positive,Google
REV-000492,BK-0046903,PROP-020,GST-01869,2025-01-23,10,10,9,10,10,Positive,Direct
REV-000493,BK-0005770,PROP-046,GST-02424,2025-02-09,6,7,7,7,5,Neutral,TripAdvisor
REV-000494,BK-0034790,PROP-015,GST-03429,2025-01-31,10,10,10,9,10,Positive,Google
REV-000495,BK-0037415,PROP-018,GST-01611,2025-04-18,10,10,9,10,10,Positive,TripAdvisor
REV-000496,BK-0046934,PROP-025,GST-02143,2025-02-05,7,7,7,6,6,Neutral,Google
REV-000497,BK-0008857,PROP-040,GST-03790,2025-03-04,9,9,9,7,8,Positive,Direct
REV-000498,BK-0002045,PROP-030,GST-03680,2025-02-20,5,4,8,5,5,Negative,Google
REV-000499,BK-0007335,PROP-012,GST-03069,2025-04-01,10,9,10,10,10,Positive,Booking.com
REV-000500,BK-0039187,PROP-011,GST-02671,2025-01-26,10,9,10,10,10,Positive,Booking.com
REV-000501,BK-0000887,PROP-027,GST-04982,2025-01-27,7,7,7,6,5,Neutral,Booking.com
REV-000502,BK-0024367,PROP-050,GST-00763,2025-01-31,10,9,9,10,9,Positive,Booking.com
REV-000503,BK-0024219,PROP-017,GST-00863,2025-01-26,9,9,8,8,9,Positive,TripAdvisor
REV-000504,BK-0003364,PROP-045,GST-03021,2025-02-15,7,5,7,7,9,Neutral,Direct
REV-000505,BK-0039296,PROP-024,GST-00318,2025-04-21,7,6,6,7,8,Neutral,TripAdvisor
REV-000506,BK-0007227,PROP-002,GST-00091,2025-01-29,7,7,6,7,7,Neutral,TripAdvisor
REV-000507,BK-0045767,PROP-023,GST-00753,2025-02-02,10,9,9,9,10,Positive,Google
REV-000508,BK-0049718,PROP-018,GST-03300,2025-01-20,8,9,7,9,10,Positive,Direct
REV-000509,BK-0022470,PROP-050,GST-01048,2025-03-05,7,7,9,9,8,Neutral,Booking.com
REV-000510,BK-0039031,PROP-009,GST-04483,2025-02-02,9,10,8,7,9,Positive,TripAdvisor
REV-000511,BK-0035737,PROP-003,GST-01120,2025-01-23,5,7,7,4,3,Negative,Direct
REV-000512,BK-0022372,PROP-050,GST-01159,2025-01-27,8,8,8,8,7,Positive,Direct
REV-000513,BK-0007414,PROP-018,GST-04487,2025-02-14,4,4,5,4,3,Negative,Booking.com
REV-000514,BK-0044292,PROP-030,GST-00660,2025-03-13,9,8,7,7,8,Positive,Booking.com
REV-000515,BK-0028486,PROP-037,GST-02107,2025-04-26,7,7,7,7,5,Neutral,TripAdvisor
REV-000516,BK-0011008,PROP-046,GST-03489,2025-04-26,8,10,8,8,8,Positive,TripAdvisor
REV-000517,BK-0025304,PROP-032,GST-02378,2025-01-25,7,8,6,7,7,Neutral,Booking.com
REV-000518,BK-0008811,PROP-024,GST-00686,2025-04-13,8,7,7,8,7,Positive,Google
REV-000519,BK-0033479,PROP-050,GST-02263,2025-02-07,10,8,10,10,10,Positive,TripAdvisor
REV-000520,BK-0029717,PROP-005,GST-03502,2025-03-27,7,6,7,8,7,Neutral,Google
REV-000521,BK-0043763,PROP-030,GST-00814,2025-02-22,7,7,7,8,8,Neutral,Booking.com
REV-000522,BK-0045685,PROP-046,GST-02965,2025-04-23,7,7,5,6,7,Neutral,Direct
REV-000523,BK-0035819,PROP-040,GST-00625,2025-01-20,10,10,10,9,10,Positive,Booking.com
REV-000524,BK-0040728,PROP-038,GST-03769,2025-04-25,10,10,8,10,10,Positive,Booking.com
REV-000525,BK-0008274,PROP-015,GST-01094,2025-03-11,6,6,6,7,5,Neutral,TripAdvisor
REV-000526,BK-0000640,PROP-001,GST-04173,2025-03-26,9,9,8,10,9,Positive,Direct
REV-000527,BK-0010095,PROP-014,GST-04299,2025-05-02,7,8,7,8,8,Neutral,Google
REV-000528,BK-0017923,PROP-035,GST-03276,2025-01-18,10,10,10,9,10,Positive,Booking.com
REV-000529,BK-0025581,PROP-015,GST-04437,2025-03-26,10,10,10,9,9,Positive,Google
REV-000530,BK-0002177,PROP-008,GST-01900,2025-04-17,8,8,8,8,8,Positive,Booking.com
REV-000531,BK-0026047,PROP-036,GST-01540,2025-03-05,10,10,10,9,10,Positive,Direct
REV-000532,BK-0043178,PROP-017,GST-03626,2025-01-28,8,8,9,10,10,Positive,Booking.com
REV-000533,BK-0015265,PROP-036,GST-03530,2025-04-27,7,8,7,6,7,Neutral,Booking.com
REV-000534,BK-0017181,PROP-001,GST-04436,2025-04-15,9,10,9,10,9,Positive,Google
REV-000535,BK-0025860,PROP-021,GST-02706,2025-01-18,8,8,5,9,9,Positive,Direct
REV-000536,BK-0023160,PROP-026,GST-01460,2025-03-23,10,9,9,10,9,Positive,TripAdvisor
REV-000537,BK-0041046,PROP-015,GST-04943,2025-04-01,8,8,6,7,9,Positive,Direct
REV-000538,BK-0043327,PROP-023,GST-01055,2025-04-28,7,7,7,5,7,Neutral,TripAdvisor
REV-000539,BK-0040747,PROP-025,GST-00685,2025-01-24,8,8,8,10,8,Positive,Booking.com
REV-000540,BK-0007453,PROP-034,GST-00365,2025-04-23,8,10,8,10,8,Positive,Direct
