account_id,customer_id,account_type,balance,credit_limit,credit_utilisation_pct,open_date,status
A-000379,C-00782,Savings,28975.24,10000,22.77,2017-08-02,Dormant
A-000380,C-01942,Credit Card,5695.85,10000,25.23,2014-01-10,Active
A-000381,C-00448,Mortgage,47845.14,0,0.0,2020-04-29,Active
A-000382,C-01057,Credit Card,46111.67,10000,94.16,2023-08-30,Active
A-000383,C-00538,Mortgage,29307.17,2000,21.37,2012-02-19,Active
A-000384,C-00870,Mortgage,8029.5,0,0.0,2011-07-10,Active
A-000385,C-00318,Current,49499.63,0,0.0,2010-07-28,Active
A-000386,C-01672,Mortgage,48339.68,5000,94.79,2007-05-01,Active
A-000387,C-01893,Mortgage,7772.62,2000,11.14,2019-05-17,Active
A-000388,C-01066,Current,48636.86,25000,64.25,2013-12-05,Dormant
A-000389,C-01047,Business Current,32279.7,5000,87.76,2016-09-23,Active
A-000390,C-01014,Credit Card,17576.02,5000,14.44,2014-05-18,Active
A-000391,C-00684,Savings,16663.68,2000,88.99,2019-08-10,Active
A-000392,C-01637,Savings,24804.11,25000,96.81,2009-07-29,Dormant
A-000393,C-00174,Mortgage,37127.11,25000,37.66,2009-08-30,Active
A-000394,C-01154,Credit Card,1748.41,0,0.0,2012-09-01,Active
A-000395,C-00324,Current,8798.22,5000,63.45,2014-02-15,Active
A-000396,C-00978,Current,11267.54,10000,93.73,2010-05-04,Active
A-000397,C-00383,Mortgage,8267.57,2000,99.39,2022-01-30,Dormant
A-000398,C-01500,Savings,3346.26,5000,73.79,2020-03-18,Dormant
A-000399,C-00013,Mortgage,29740.26,5000,75.3,2006-06-16,Active
A-000400,C-00066,Savings,35109.35,10000,85.2,2022-10-09,Active
A-000401,C-00298,Savings,42589.74,25000,52.18,2010-02-14,Active
A-000402,C-00808,Credit Card,3534.25,5000,25.23,2022-08-10,Active
A-000403,C-01940,Current,13740.93,10000,5.43,2021-10-25,Dormant
A-000404,C-00147,Credit Card,30937.3,2000,1.97,2013-01-14,Active
A-000405,C-01578,Current,33679.56,2000,49.67,2010-08-10,Active
A-000406,C-00587,Credit Card,22746.98,2000,58.51,2007-09-30,Dormant
A-000407,C-00418,Mortgage,15138.37,5000,30.03,2021-03-02,Active
A-000408,C-00262,Current,6305.69,2000,96.0,2021-08-09,Dormant
A-000409,C-01722,Business Current,40891.99,5000,67.39,2014-09-11,Active
A-000410,C-01531,Current,10887.81,25000,77.64,2018-04-30,Active
A-000411,C-00824,Mortgage,41910.62,25000,31.61,2013-07-05,Active
A-000412,C-01326,Current,40254.45,2000,68.66,2012-02-16,Active
A-000413,C-00001,Credit Card,16063.88,5000,97.29,2023-08-06,Active
A-000414,C-01999,Mortgage,41673.42,2000,30.19,2010-10-11,Active
A-000415,C-00652,Current,9611.99,0,0.0,2016-03-08,Active
A-000416,C-01611,Savings,3676.99,2000,40.79,2023-07-16,Dormant
A-000417,C-01715,Savings,8467.63,10000,10.47,2017-04-10,Dormant
A-000418,C-00219,Current,8479.55,2000,12.33,2013-12-28,Active
A-000419,C-01775,Business Current,7197.45,10000,76.08,2013-01-07,Active
A-000420,C-00861,Credit Card,29237.62,2000,46.84,2013-11-26,Dormant
A-000421,C-00912,Savings,24118.52,25000,83.07,2006-07-14,Active
A-000422,C-00667,Savings,14802.9,25000,99.67,2021-10-16,Active
A-000423,C-00555,Business Current,29750.55,0,0.0,2020-08-28,Active
A-000424,C-01446,Mortgage,31685.6,2000,35.75,2014-08-11,Active
A-000425,C-00156,Savings,47423.33,0,0.0,2008-11-13,Active
A-000426,C-00065,Business Current,15097.44,5000,99.84,2008-02-18,Dormant
A-000427,C-01559,Business Current,19323.6,5000,94.19,2017-05-28,Active
A-000428,C-01663,Business Current,25664.24,10000,96.14,2022-03-14,Active
A-000429,C-01908,Savings,37892.35,10000,96.65,2020-03-21,Active
A-000430,C-01745,Business Current,15882.51,5000,78.53,2009-11-01,Active
A-000431,C-01453,Mortgage,40697.18,25000,32.53,2012-11-22,Active
A-000432,C-00197,Mortgage,45971.12,2000,68.08,2008-04-28,Active
A-000433,C-01780,Current,26322.88,5000,30.44,2009-10-26,Active
A-000434,C-00331,Savings,6454.06,0,0.0,2008-09-23,Dormant
A-000435,C-01251,Current,11221.87,10000,2.57,2018-03-14,Active
A-000436,C-00701,Current,692.72,25000,23.9,2020-10-01,Active
A-000437,C-00851,Credit Card,47504.95,0,0.0,2017-08-07,Active
A-000438,C-01269,Business Current,22736.4,5000,20.78,2011-09-20,Active
A-000439,C-00531,Credit Card,42184.87,5000,25.12,2015-10-20,Active
A-000440,C-01425,Mortgage,41448.55,10000,28.67,2015-04-18,Dormant
A-000441,C-00381,Current,35390.78,5000,24.02,2017-12-08,Active
A-000442,C-01127,Mortgage,26820.42,0,0.0,2017-02-01,Active
A-000443,C-00411,Credit Card,43682.77,0,0.0,2007-12-27,Dormant
A-000444,C-01824,Credit Card,21838.78,2000,26.75,2016-09-04,Active
A-000445,C-01730,Mortgage,12722.23,2000,72.78,2023-07-16,Active
A-000446,C-00944,Current,18187.47,0,0.0,2016-02-25,Active
A-000447,C-01451,Business Current,14635.04,25000,96.47,2005-06-29,Active
A-000448,C-00021,Current,9291.86,2000,61.01,2010-11-19,Active
A-000449,C-00201,Mortgage,46195.71,10000,47.11,2006-05-30,Active
A-000450,C-01417,Credit Card,41822.17,5000,98.19,2014-05-05,Active
A-000451,C-00641,Credit Card,7328.81,10000,26.44,2010-09-13,Dormant
A-000452,C-00203,Savings,17807.5,10000,74.09,2013-03-31,Dormant
A-000453,C-00131,Current,35266.97,2000,66.39,2020-12-24,Active
A-000454,C-01398,Mortgage,24108.86,0,0.0,2008-02-18,Active
A-000455,C-01376,Mortgage,25602.23,0,0.0,2014-03-10,Active
A-000456,C-00774,Current,48316.34,2000,6.89,2018-02-19,Active
A-000457,C-01388,Mortgage,42119.01,25000,24.63,2017-06-17,Active
A-000458,C-00896,Mortgage,1386.98,10000,87.21,2020-10-15,Active
A-000459,C-01091,Business Current,32083.51,10000,66.07,2014-08-09,Active
A-000460,C-01719,Business Current,45858.87,0,0.0,2015-02-25,Dormant
A-000461,C-01187,Savings,30924.74,0,0.0,2021-08-25,Active
A-000462,C-01636,Business Current,44816.19,10000,49.95,2007-03-27,Active
A-000463,C-00510,Current,11991.92,10000,90.41,2022-11-23,Active
A-000464,C-01692,Credit Card,34090.13,0,0.0,2015-04-14,Active
A-000465,C-01513,Mortgage,388.02,25000,8.29,2017-02-19,Active
A-000466,C-00316,Savings,28776.2,2000,65.5,2020-09-25,Active
A-000467,C-01074,Mortgage,20057.22,10000,75.47,2015-11-30,Active
A-000468,C-01624,Current,23315.75,0,0.0,2014-07-12,Active
A-000469,C-01249,Credit Card,38049.63,10000,85.08,2020-02-15,Active
A-000470,C-01892,Mortgage,44085.3,2000,58.09,2022-12-17,Active
A-000471,C-01817,Business Current,26784.44,25000,72.16,2021-09-11,Dormant
A-000472,C-01285,Mortgage,15816.88,10000,76.55,2019-09-24,Dormant
A-000473,C-01554,Credit Card,26944.28,10000,11.27,2013-06-19,Active
A-000474,C-01383,Credit Card,12786.01,2000,25.38,2014-04-13,Active
A-000475,C-00199,Mortgage,48351.82,25000,97.61,2007-03-03,Active
A-000476,C-00180,Business Current,4767.61,25000,15.64,2010-07-01,Active
A-000477,C-00098,Current,11869.48,25000,92.3,2022-08-08,Dormant
A-000478,C-01570,Business Current,8222.57,2000,9.69,2016-12-24,Active
A-000479,C-00574,Credit Card,3584.84,5000,98.84,2006-01-13,Active
A-000480,C-01222,Savings,28368.1,25000,90.31,2012-01-17,Active
A-000481,C-00946,Credit Card,32981.43,25000,41.17,2013-11-15,Active
A-000482,C-00121,Business Current,20531.6,2000,63.9,2019-12-10,Active
A-000483,C-01483,Current,34998.19,5000,47.42,2022-03-23,Active
A-000484,C-00629,Savings,44384.48,2000,41.85,2017-03-30,Active
A-000485,C-00339,Mortgage,20781.24,2000,47.5,2022-06-18,Active
A-000486,C-01048,Mortgage,32561.72,2000,35.95,2013-07-30,Active
A-000487,C-01501,Credit Card,15056.15,2000,85.6,2015-01-08,Active
A-000488,C-01796,Current,43411.08,5000,32.21,2021-09-08,Active
A-000489,C-00126,Business Current,49572.47,25000,82.45,2017-12-11,Active
A-000490,C-00816,Current,49517.72,0,0.0,2012-01-27,Active
A-000491,C-01126,Savings,47275.05,25000,54.46,2005-07-14,Active
A-000492,C-00716,Business Current,30615.29,0,0.0,2016-05-29,Active
A-000493,C-00007,Current,48619.04,2000,83.43,2010-08-09,Active
A-000494,C-00751,Savings,6449.02,0,0.0,2019-06-16,Closed
A-000495,C-00097,Business Current,33908.15,0,0.0,2010-09-16,Active
A-000496,C-00362,Current,44349.46,10000,50.31,2014-10-02,Active
A-000497,C-01465,Business Current,2546.06,2000,67.01,2006-09-08,Dormant
A-000498,C-00595,Credit Card,30988.31,10000,79.55,2007-12-15,Dormant
A-000499,C-01288,Business Current,7023.97,25000,86.72,2021-10-25,Active
A-000500,C-01563,Current,45106.76,5000,3.26,2006-01-08,Dormant
A-000501,C-01499,Savings,33464.7,2000,70.37,2014-02-03,Active
A-000502,C-00173,Mortgage,2340.91,10000,41.2,2016-09-22,Active
A-000503,C-01686,Business Current,41681.75,10000,73.65,2006-01-03,Active
A-000504,C-01332,Business Current,40830.95,25000,86.94,2017-12-03,Active
A-000505,C-00615,Credit Card,42464.83,0,0.0,2016-10-30,Dormant
A-000506,C-01450,Mortgage,33671.09,25000,87.08,2009-02-07,Active
A-000507,C-01228,Business Current,16740.44,25000,66.6,2017-11-26,Active
A-000508,C-01131,Credit Card,39524.96,0,0.0,2013-01-12,Dormant
A-000509,C-01693,Mortgage,7949.5,0,0.0,2018-05-10,Active
A-000510,C-01044,Savings,48571.4,10000,1.08,2009-07-30,Active
A-000511,C-01196,Business Current,35320.17,10000,17.56,2014-03-17,Active
A-000512,C-01726,Mortgage,25049.31,0,0.0,2011-04-12,Dormant
A-000513,C-00414,Current,26149.82,0,0.0,2022-10-02,Active
A-000514,C-01049,Mortgage,40825.79,0,0.0,2023-01-21,Dormant
A-000515,C-01412,Current,31329.83,10000,48.77,2015-04-03,Active
A-000516,C-01635,Credit Card,20940.25,0,0.0,2024-01-28,Active
A-000517,C-00018,Savings,5382.37,2000,93.85,2014-08-20,Active
A-000518,C-00356,Savings,20022.41,25000,21.26,2008-11-05,Active
A-000519,C-00285,Mortgage,11248.74,5000,69.82,2009-04-19,Active
A-000520,C-01940,Credit Card,4888.16,2000,79.72,2011-07-09,Active
A-000521,C-01027,Current,43059.93,2000,45.96,2005-03-04,Active
A-000522,C-00648,Current,43966.9,2000,27.57,2010-08-10,Active
A-000523,C-00056,Current,29671.04,5000,96.5,2016-06-24,Active
A-000524,C-00318,Savings,35487.79,5000,10.52,2016-08-10,Active
A-000525,C-01735,Current,25184.42,25000,60.36,2010-06-21,Active
A-000526,C-01492,Mortgage,40126.63,5000,12.9,2017-09-07,Active
A-000527,C-01437,Savings,7326.76,25000,39.24,2014-03-18,Active
A-000528,C-00919,Credit Card,43014.44,2000,59.98,2012-05-09,Active
A-000529,C-01322,Business Current,17908.12,5000,45.86,2013-09-21,Dormant
A-000530,C-01445,Mortgage,12702.72,5000,91.39,2013-05-16,Active
A-000531,C-01025,Business Current,12047.29,10000,83.65,2014-02-01,Active
A-000532,C-00755,Savings,10578.8,2000,86.91,2022-10-11,Active
A-000533,C-01842,Business Current,1269.62,5000,29.22,2007-07-30,Dormant
A-000534,C-01405,Business Current,49901.92,0,0.0,2011-12-04,Active
A-000535,C-00418,Mortgage,30416.77,0,0.0,2016-06-23,Active
A-000536,C-01308,Mortgage,20666.86,0,0.0,2011-10-14,Active
A-000537,C-00454,Current,44457.16,25000,76.46,2016-05-08,Dormant
A-000538,C-00112,Mortgage,21480.1,25000,19.7,2014-03-19,Closed
A-000539,C-01101,Savings,6993.91,5000,21.08,2016-04-18,Active
A-000540,C-01857,Current,611.06,25000,2.72,2016-11-05,Active
A-000541,C-00015,Credit Card,42851.65,0,0.0,2018-12-23,Active
A-000542,C-01939,Current,14697.4,5000,73.75,2012-01-14,Active
A-000543,C-00866,Current,46721.62,2000,49.1,2005-03-07,Active
A-000544,C-01628,Business Current,49898.05,5000,12.58,2013-06-02,Dormant
A-000545,C-00963,Credit Card,10854.95,0,0.0,2014-04-16,Dormant
A-000546,C-01938,Mortgage,26630.45,10000,60.77,2017-09-28,Active
A-000547,C-00331,Savings,2300.04,0,0.0,2022-07-05,Active
A-000548,C-00157,Credit Card,23913.61,2000,27.07,2019-01-29,Active
A-000549,C-00002,Savings,47043.92,2000,93.57,2009-08-16,Active
A-000550,C-00031,Business Current,5517.47,10000,82.2,2011-06-05,Active
A-000551,C-01934,Current,317.04,25000,38.83,2022-02-26,Active
A-000552,C-00854,Business Current,6877.86,5000,34.48,2015-01-06,Active
A-000553,C-00168,Current,30073.08,25000,49.17,2016-10-04,Active
A-000554,C-00034,Savings,40463.77,10000,82.02,2008-05-11,Closed
A-000555,C-01785,Credit Card,28200.94,5000,45.08,2019-05-13,Active
A-000556,C-01510,Credit Card,26756.44,2000,86.98,2013-01-21,Dormant
A-000557,C-01221,Mortgage,45029.84,25000,80.59,2013-01-16,Active
A-000558,C-01384,Current,27820.23,25000,86.06,2006-02-14,Active
A-000559,C-00267,Current,22420.77,0,0.0,2011-10-02,Dormant
A-000560,C-00773,Business Current,31425.14,0,0.0,2006-10-12,Active
A-000561,C-01709,Credit Card,10850.35,0,0.0,2008-08-02,Closed
A-000562,C-00297,Business Current,17548.53,5000,38.63,2022-08-25,Active
A-000563,C-00567,Mortgage,25733.24,25000,67.42,2010-09-12,Dormant
A-000564,C-01241,Credit Card,25851.27,5000,9.43,2006-12-16,Active
A-000565,C-01040,Savings,14813.56,10000,50.23,2011-10-24,Active
A-000566,C-00257,Mortgage,10539.02,2000,38.74,2012-05-14,Active
A-000567,C-00619,Business Current,8079.93,0,0.0,2006-10-19,Active
A-000568,C-00407,Current,32749.41,0,0.0,2007-12-03,Active
A-000569,C-00935,Business Current,25331.99,2000,58.88,2011-11-18,Active
A-000570,C-01899,Savings,5034.95,0,0.0,2007-10-26,Closed
A-000571,C-00154,Current,7069.48,2000,91.69,2005-04-29,Active
A-000572,C-01484,Mortgage,39587.13,5000,90.95,2011-11-19,Active
A-000573,C-00009,Current,16019.98,5000,83.38,2014-06-05,Active
A-000574,C-01801,Credit Card,14138.73,25000,52.19,2005-03-16,Active
A-000575,C-00803,Current,3399.25,2000,87.95,2022-11-30,Active
A-000576,C-01494,Credit Card,1349.21,10000,60.14,2008-03-21,Active
A-000577,C-01313,Business Current,11229.48,0,0.0,2018-02-02,Active
A-000578,C-00915,Business Current,33776.69,25000,8.37,2007-02-02,Dormant
A-000579,C-00631,Savings,25778.53,10000,21.91,2007-06-25,Active
A-000580,C-01478,Credit Card,41390.14,10000,30.94,2015-06-16,Active
A-000581,C-01561,Business Current,15269.05,25000,87.48,2005-09-08,Active
A-000582,C-01853,Current,35749.55,10000,48.93,2018-10-29,Active
A-000583,C-01901,Mortgage,34458.12,10000,25.48,2023-08-12,Active
A-000584,C-00844,Mortgage,29017.46,10000,30.17,2023-10-16,Dormant
A-000585,C-01507,Business Current,153.55,10000,31.04,2015-01-31,Active
A-000586,C-01942,Savings,28789.25,0,0.0,2017-11-15,Dormant
A-000587,C-00456,Credit Card,12538.64,0,0.0,2006-09-20,Active
A-000588,C-00942,Savings,44068.63,10000,45.22,2013-07-16,Dormant
A-000589,C-00494,Mortgage,1796.06,10000,95.28,2013-01-09,Dormant
A-000590,C-01392,Savings,44367.33,0,0.0,2018-07-28,Active
A-000591,C-01279,Savings,19892.47,5000,38.33,2014-02-24,Closed
A-000592,C-00449,Business Current,18003.55,5000,64.81,2013-01-10,Active
A-000593,C-00538,Credit Card,3663.97,2000,44.32,2007-10-02,Active
A-000594,C-01713,Business Current,21640.36,10000,66.67,2005-01-24,Active
A-000595,C-01818,Savings,34092.3,0,0.0,2021-04-22,Dormant
A-000596,C-00283,Savings,44613.41,10000,11.82,2020-08-11,Active
A-000597,C-01698,Savings,5675.74,10000,4.85,2007-08-14,Active
A-000598,C-00249,Savings,4161.43,10000,47.32,2007-06-20,Active
A-000599,C-00974,Credit Card,1464.55,2000,77.8,2005-09-05,Active
A-000600,C-00886,Current,1350.44,25000,63.89,2016-09-19,Closed
A-000601,C-00421,Credit Card,47422.84,25000,48.44,2021-02-06,Active
A-000602,C-01401,Current,2409.88,25000,43.11,2006-10-18,Active
A-000603,C-01912,Savings,11803.76,10000,61.42,2020-09-06,Active
A-000604,C-01723,Mortgage,48777.69,2000,35.74,2015-11-15,Active
A-000605,C-00539,Current,22741.23,5000,6.73,2006-10-16,Active
A-000606,C-01861,Business Current,34630.93,10000,41.09,2007-12-30,Active
A-000607,C-01119,Business Current,40940.89,10000,41.75,2009-11-25,Active
A-000608,C-01434,Savings,36540.13,25000,43.27,2007-12-30,Active
A-000609,C-01210,Credit Card,29121.47,10000,31.04,2011-08-29,Active
A-000610,C-00286,Mortgage,5875.01,2000,71.04,2022-01-23,Active
A-000611,C-00187,Mortgage,40038.52,0,0.0,2011-01-15,Dormant
A-000612,C-01345,Business Current,33892.09,10000,0.18,2009-08-31,Dormant
A-000613,C-01799,Credit Card,29963.68,0,0.0,2023-02-12,Active
A-000614,C-01015,Credit Card,2849.14,5000,60.58,2023-10-15,Dormant
A-000615,C-00020,Credit Card,14682.85,5000,70.42,2019-12-20,Active
A-000616,C-01017,Savings,9868.03,0,0.0,2022-01-19,Dormant
A-000617,C-00056,Savings,21290.63,5000,67.19,2013-09-21,Closed
A-000618,C-00199,Mortgage,30888.7,25000,39.21,2005-06-17,Active
A-000619,C-01804,Mortgage,37087.19,10000,24.7,2010-12-19,Active
A-000620,C-01189,Business Current,42256.23,2000,68.57,2012-07-20,Closed
A-000621,C-01531,Mortgage,49356.41,2000,30.84,2013-09-01,Active
A-000622,C-00105,Savings,27922.58,0,0.0,2013-06-01,Active
A-000623,C-01101,Current,30017.0,25000,33.15,2008-02-13,Active
A-000624,C-01764,Mortgage,19122.04,2000,96.79,2013-03-12,Active
A-000625,C-00402,Savings,15732.67,5000,78.69,2005-11-07,Active
A-000626,C-00065,Current,7185.76,25000,83.72,2017-07-27,Dormant
A-000627,C-01643,Savings,8054.91,25000,41.11,2005-10-21,Active
A-000628,C-01817,Current,49645.21,10000,95.34,2014-04-12,Dormant
A-000629,C-00433,Savings,15921.61,25000,77.4,2021-10-09,Active
A-000630,C-00020,Savings,7793.36,10000,86.97,2022-12-27,Active
A-000631,C-01900,Business Current,14672.11,5000,81.84,2005-12-12,Active
A-000632,C-01022,Credit Card,24552.27,0,0.0,2016-05-01,Dormant
A-000633,C-01447,Savings,30016.51,25000,23.43,2017-09-29,Active
A-000634,C-00816,Mortgage,40996.78,10000,66.2,2019-07-16,Active
A-000635,C-00235,Credit Card,22021.04,25000,26.99,2022-05-11,Active
A-000636,C-00793,Current,49199.73,10000,25.22,2021-05-30,Active
A-000637,C-00001,Business Current,31606.84,2000,75.64,2008-05-28,Active
A-000638,C-00542,Business Current,33966.83,25000,17.77,2009-02-12,Dormant
A-000639,C-01458,Current,34224.1,2000,75.85,2021-11-15,Active
A-000640,C-01770,Current,37214.27,2000,26.42,2021-05-11,Active
A-000641,C-01916,Current,35812.6,10000,7.43,2019-01-01,Active
A-000642,C-01342,Savings,728.82,0,0.0,2010-11-20,Active
A-000643,C-01261,Current,47129.42,0,0.0,2020-10-19,Active
A-000644,C-01196,Savings,37609.96,25000,34.51,2022-02-19,Active
A-000645,C-00264,Mortgage,3951.8,10000,45.84,2008-05-02,Active
A-000646,C-00463,Business Current,39861.59,5000,81.51,2020-09-21,Closed
A-000647,C-01519,Business Current,39766.03,0,0.0,2009-12-30,Active
A-000648,C-00311,Credit Card,41193.38,10000,8.15,2017-06-29,Active
A-000649,C-01240,Mortgage,17430.5,5000,99.91,2006-08-11,Active
A-000650,C-01822,Business Current,37403.47,5000,96.98,2005-02-18,Active
A-000651,C-01308,Credit Card,15169.22,10000,85.35,2021-12-11,Dormant
A-000652,C-00404,Credit Card,46094.22,10000,73.13,2014-08-07,Active
A-000653,C-01074,Current,10857.62,2000,69.56,2021-09-23,Active
A-000654,C-01610,Credit Card,8021.17,5000,99.81,2005-10-11,Active
A-000655,C-00151,Credit Card,39631.0,2000,60.1,2013-12-20,Active
A-000656,C-01418,Current,22783.62,25000,38.48,2018-01-10,Active
A-000657,C-01963,Credit Card,21329.41,0,0.0,2019-02-16,Dormant
A-000658,C-00099,Mortgage,47518.31,2000,8.11,2018-11-03,Active
A-000659,C-01361,Savings,3205.73,0,0.0,2006-05-11,Closed
A-000660,C-00720,Mortgage,29245.23,0,0.0,2018-02-04,Active
A-000661,C-00756,Credit Card,43704.53,5000,13.19,2021-12-16,Active
A-000662,C-01701,Current,1022.94,5000,66.13,2021-11-22,Active
A-000663,C-01204,Credit Card,26285.46,0,0.0,2014-05-28,Active
A-000664,C-00949,Credit Card,30802.03,2000,92.98,2006-04-13,Closed
A-000665,C-00582,Credit Card,12151.47,25000,83.67,2022-07-30,Active
A-000666,C-01901,Credit Card,43492.74,5000,20.05,2019-08-26,Dormant
A-000667,C-01951,Credit Card,7235.94,25000,38.88,2020-08-15,Closed
A-000668,C-01247,Savings,42941.17,25000,14.04,2014-09-09,Dormant
A-000669,C-01261,Current,32957.23,10000,1.75,2019-10-13,Active
A-000670,C-01296,Savings,26722.73,5000,18.37,2017-03-08,Dormant
A-000671,C-01517,Mortgage,39835.67,0,0.0,2013-12-15,Dormant
A-000672,C-00785,Current,18391.6,5000,40.34,2015-05-07,Active
A-000673,C-00886,Mortgage,10474.28,2000,4.0,2020-11-05,Active
A-000674,C-01798,Business Current,35202.39,0,0.0,2023-11-16,Active
A-000675,C-00083,Current,28634.06,2000,41.05,2015-10-03,Closed
A-000676,C-00474,Mortgage,26111.59,5000,13.45,2011-10-15,Dormant
A-000677,C-00667,Mortgage,33490.29,2000,43.64,2010-03-18,Active
A-000678,C-01606,Savings,45330.94,25000,28.4,2020-02-26,Active
A-000679,C-00876,Mortgage,36707.95,10000,81.55,2009-07-02,Active
A-000680,C-01622,Savings,11169.41,5000,25.29,2006-11-05,Active
A-000681,C-01955,Business Current,11031.15,5000,73.01,2011-04-29,Active
A-000682,C-00234,Credit Card,25084.8,0,0.0,2015-03-23,Active
A-000683,C-01902,Credit Card,7289.94,10000,53.49,2015-09-08,Active
A-000684,C-01209,Business Current,29769.74,5000,42.82,2010-03-06,Active
A-000685,C-01059,Credit Card,11862.56,0,0.0,2019-05-04,Active
A-000686,C-00380,Mortgage,17551.79,2000,86.28,2006-03-04,Active
A-000687,C-00708,Business Current,29599.41,0,0.0,2005-10-15,Active
A-000688,C-00846,Current,38770.14,10000,91.5,2010-07-03,Active
A-000689,C-01644,Mortgage,7887.02,5000,88.38,2012-06-10,Active
A-000690,C-01414,Current,45163.25,0,0.0,2015-06-03,Active
A-000691,C-01031,Current,35329.43,10000,82.62,2008-09-15,Active
A-000692,C-01756,Credit Card,32433.86,25000,64.55,2007-11-29,Active
A-000693,C-00909,Credit Card,20720.36,2000,14.19,2022-02-10,Active
A-000694,C-00227,Credit Card,35446.41,2000,74.48,2016-01-06,Active
A-000695,C-01158,Credit Card,30124.57,10000,39.47,2019-05-17,Active
A-000696,C-01515,Savings,15941.49,10000,21.04,2011-03-04,Dormant
