student_id,programme,department,level,cohort_year,enrolment_date,status,gender,region,age_at_enrolment
STU-00299,Medicine,Medical School,Undergraduate,2024,2024-09-08,Active,Female,Midlands,22
STU-00300,Arts & Humanities,Arts,PhD,2024,2024-09-11,Graduated,Male,Midlands,35
STU-00301,Social Sciences,Social Sciences,Postgraduate,2025,2025-09-14,Graduated,Prefer not to say,Wales,24
STU-00302,Education,Education Dept,Postgraduate,2023,2023-09-12,Graduated,Female,North West,38
STU-00303,Business Administration,Business,Postgraduate,2023,2023-09-01,Withdrawn,Female,Midlands,41
STU-00304,Medicine,Medical School,Postgraduate,2025,2025-09-04,Active,Male,International,41
STU-00305,Education,Education Dept,Postgraduate,2024,2024-09-14,Active,Male,South East,40
STU-00306,Education,Education Dept,Undergraduate,2025,2025-09-13,Active,Male,Wales,18
STU-00307,Arts & Humanities,Arts,Undergraduate,2022,2022-09-15,Active,Female,International,22
STU-00308,Social Sciences,Social Sciences,Undergraduate,2024,2024-09-14,Graduated,Male,Scotland,22
STU-00309,Engineering,Engineering,PhD,2025,2025-09-11,Withdrawn,Non-binary,International,33
STU-00310,Engineering,Engineering,Postgraduate,2023,2023-09-10,Graduated,Female,International,38
STU-00311,Computer Science,Computing,Undergraduate,2022,2022-09-14,Active,Male,North West,33
STU-00312,Arts & Humanities,Arts,Postgraduate,2024,2024-09-05,Withdrawn,Female,Scotland,32
STU-00313,Business Administration,Business,Postgraduate,2022,2022-09-04,Active,Male,Midlands,26
STU-00314,Arts & Humanities,Arts,Undergraduate,2023,2023-09-11,Graduated,Non-binary,Midlands,41
STU-00315,Business Administration,Business,Postgraduate,2022,2022-09-03,Active,Female,North West,44
STU-00316,Business Administration,Business,Postgraduate,2023,2023-09-14,Graduated,Non-binary,Wales,39
STU-00317,Arts & Humanities,Arts,Undergraduate,2022,2022-09-06,Graduated,Prefer not to say,Midlands,43
STU-00318,Education,Education Dept,Undergraduate,2025,2025-09-06,Active,Male,London,36
STU-00319,Law,Law School,Undergraduate,2023,2023-09-06,Graduated,Prefer not to say,Midlands,22
STU-00320,Computer Science,Computing,PhD,2024,2024-09-02,Active,Non-binary,South East,31
STU-00321,Education,Education Dept,PhD,2022,2022-09-10,Active,Prefer not to say,North West,44
STU-00322,Social Sciences,Social Sciences,PhD,2023,2023-09-08,Withdrawn,Male,South East,26
STU-00323,Medicine,Medical School,PhD,2024,2024-09-01,Deferred,Prefer not to say,North West,28
STU-00324,Computer Science,Computing,Undergraduate,2024,2024-09-13,Active,Female,International,31
STU-00325,Education,Education Dept,Undergraduate,2022,2022-09-15,Active,Male,North West,44
STU-00326,Engineering,Engineering,Undergraduate,2023,2023-09-11,Active,Female,North West,39
STU-00327,Medicine,Medical School,Postgraduate,2022,2022-09-14,Active,Male,Wales,35
STU-00328,Engineering,Engineering,Postgraduate,2024,2024-09-10,Active,Female,South East,27
STU-00329,Social Sciences,Social Sciences,PhD,2025,2025-09-14,Deferred,Prefer not to say,International,40
STU-00330,Law,Law School,Undergraduate,2022,2022-09-05,Graduated,Non-binary,Midlands,27
STU-00331,Engineering,Engineering,PhD,2024,2024-09-01,Graduated,Male,South East,36
STU-00332,Law,Law School,Undergraduate,2024,2024-09-15,Deferred,Male,South East,29
STU-00333,Social Sciences,Social Sciences,Undergraduate,2023,2023-09-04,Withdrawn,Female,International,20
STU-00334,Arts & Humanities,Arts,Undergraduate,2025,2025-09-09,Active,Male,Wales,21
STU-00335,Business Administration,Business,PhD,2022,2022-09-04,Graduated,Female,North West,44
STU-00336,Arts & Humanities,Arts,Undergraduate,2025,2025-09-04,Active,Prefer not to say,International,34
STU-00337,Computer Science,Computing,Postgraduate,2023,2023-09-15,Graduated,Female,Wales,45
STU-00338,Computer Science,Computing,PhD,2022,2022-09-01,Graduated,Male,London,41
STU-00339,Social Sciences,Social Sciences,PhD,2023,2023-09-04,Active,Prefer not to say,Scotland,32
STU-00340,Law,Law School,Undergraduate,2024,2024-09-15,Active,Female,London,36
STU-00341,Social Sciences,Social Sciences,Postgraduate,2023,2023-09-09,Graduated,Prefer not to say,North West,41
STU-00342,Education,Education Dept,Postgraduate,2023,2023-09-15,Active,Non-binary,Wales,36
STU-00343,Social Sciences,Social Sciences,Undergraduate,2022,2022-09-07,Active,Male,Wales,38
STU-00344,Medicine,Medical School,PhD,2022,2022-09-03,Active,Male,International,20
STU-00345,Business Administration,Business,PhD,2024,2024-09-12,Active,Non-binary,Midlands,37
STU-00346,Social Sciences,Social Sciences,PhD,2022,2022-09-12,Active,Female,North West,26
STU-00347,Arts & Humanities,Arts,Postgraduate,2024,2024-09-08,Active,Female,North West,19
STU-00348,Computer Science,Computing,Undergraduate,2025,2025-09-15,Active,Non-binary,Midlands,44
STU-00349,Education,Education Dept,PhD,2022,2022-09-06,Active,Female,Scotland,45
STU-00350,Engineering,Engineering,PhD,2025,2025-09-11,Active,Male,London,29
STU-00351,Education,Education Dept,Postgraduate,2025,2025-09-07,Active,Male,South East,44
STU-00352,Arts & Humanities,Arts,Undergraduate,2024,2024-09-04,Graduated,Prefer not to say,London,22
STU-00353,Arts & Humanities,Arts,Postgraduate,2022,2022-09-02,Active,Non-binary,International,35
STU-00354,Engineering,Engineering,Postgraduate,2024,2024-09-11,Active,Prefer not to say,Midlands,44
STU-00355,Engineering,Engineering,PhD,2022,2022-09-15,Active,Non-binary,International,26
STU-00356,Computer Science,Computing,Postgraduate,2022,2022-09-13,Active,Non-binary,South East,41
STU-00357,Education,Education Dept,PhD,2024,2024-09-15,Graduated,Non-binary,London,27
STU-00358,Education,Education Dept,PhD,2022,2022-09-04,Active,Female,Wales,45
STU-00359,Education,Education Dept,PhD,2025,2025-09-15,Active,Non-binary,International,23
STU-00360,Business Administration,Business,Postgraduate,2025,2025-09-13,Withdrawn,Female,North West,26
STU-00361,Business Administration,Business,Undergraduate,2022,2022-09-07,Active,Female,Scotland,45
STU-00362,Law,Law School,Undergraduate,2024,2024-09-08,Withdrawn,Prefer not to say,North West,44
STU-00363,Medicine,Medical School,Postgraduate,2022,2022-09-10,Active,Prefer not to say,Wales,42
STU-00364,Social Sciences,Social Sciences,Postgraduate,2024,2024-09-09,Active,Male,Midlands,29
STU-00365,Business Administration,Business,Postgraduate,2023,2023-09-08,Graduated,Prefer not to say,Scotland,24
STU-00366,Computer Science,Computing,PhD,2023,2023-09-12,Active,Prefer not to say,Midlands,20
STU-00367,Medicine,Medical School,Postgraduate,2022,2022-09-01,Active,Male,North West,18
STU-00368,Engineering,Engineering,Postgraduate,2023,2023-09-07,Active,Male,Midlands,39
STU-00369,Engineering,Engineering,Postgraduate,2024,2024-09-07,Active,Female,North West,18
STU-00370,Business Administration,Business,PhD,2023,2023-09-09,Active,Male,South East,33
STU-00371,Law,Law School,Undergraduate,2022,2022-09-02,Withdrawn,Non-binary,South East,43
STU-00372,Education,Education Dept,Undergraduate,2024,2024-09-01,Active,Female,Midlands,45
STU-00373,Computer Science,Computing,PhD,2022,2022-09-02,Active,Non-binary,International,21
STU-00374,Law,Law School,PhD,2022,2022-09-08,Active,Prefer not to say,International,42
STU-00375,Arts & Humanities,Arts,PhD,2023,2023-09-14,Active,Prefer not to say,London,45
STU-00376,Social Sciences,Social Sciences,Undergraduate,2022,2022-09-02,Active,Non-binary,International,18
STU-00377,Arts & Humanities,Arts,Undergraduate,2024,2024-09-05,Graduated,Female,Midlands,42
STU-00378,Arts & Humanities,Arts,Undergraduate,2022,2022-09-06,Active,Female,Wales,32
STU-00379,Law,Law School,Postgraduate,2025,2025-09-06,Active,Prefer not to say,Scotland,19
STU-00380,Computer Science,Computing,PhD,2025,2025-09-07,Active,Female,Wales,38
STU-00381,Arts & Humanities,Arts,PhD,2023,2023-09-08,Active,Prefer not to say,International,18
STU-00382,Arts & Humanities,Arts,PhD,2025,2025-09-13,Active,Non-binary,North West,19
STU-00383,Education,Education Dept,Undergraduate,2025,2025-09-15,Active,Male,London,27
STU-00384,Arts & Humanities,Arts,Undergraduate,2025,2025-09-07,Active,Non-binary,Scotland,39
STU-00385,Business Administration,Business,Postgraduate,2022,2022-09-12,Graduated,Male,International,22
STU-00386,Engineering,Engineering,PhD,2024,2024-09-14,Active,Non-binary,International,23
STU-00387,Medicine,Medical School,Postgraduate,2025,2025-09-11,Active,Non-binary,Wales,19
STU-00388,Social Sciences,Social Sciences,PhD,2024,2024-09-03,Active,Prefer not to say,Wales,38
STU-00389,Education,Education Dept,Undergraduate,2022,2022-09-07,Graduated,Prefer not to say,International,26
STU-00390,Business Administration,Business,PhD,2025,2025-09-02,Withdrawn,Male,Wales,43
STU-00391,Computer Science,Computing,Postgraduate,2022,2022-09-12,Active,Non-binary,London,33
STU-00392,Arts & Humanities,Arts,Postgraduate,2023,2023-09-09,Active,Non-binary,Midlands,25
STU-00393,Business Administration,Business,Undergraduate,2023,2023-09-14,Withdrawn,Female,North West,43
STU-00394,Engineering,Engineering,PhD,2024,2024-09-14,Active,Male,Wales,18
STU-00395,Business Administration,Business,PhD,2022,2022-09-01,Active,Non-binary,London,27
STU-00396,Computer Science,Computing,Undergraduate,2023,2023-09-01,Active,Prefer not to say,International,40
STU-00397,Engineering,Engineering,Undergraduate,2023,2023-09-04,Withdrawn,Female,London,41
STU-00398,Social Sciences,Social Sciences,Postgraduate,2024,2024-09-01,Graduated,Non-binary,London,28
STU-00399,Social Sciences,Social Sciences,Postgraduate,2025,2025-09-13,Active,Prefer not to say,Scotland,41
STU-00400,Law,Law School,Postgraduate,2024,2024-09-01,Active,Non-binary,North West,40
STU-00401,Business Administration,Business,PhD,2025,2025-09-08,Graduated,Female,Wales,45
STU-00402,Computer Science,Computing,PhD,2025,2025-09-02,Graduated,Male,South East,24
STU-00403,Computer Science,Computing,Postgraduate,2024,2024-09-08,Active,Female,Wales,45
STU-00404,Law,Law School,Postgraduate,2022,2022-09-01,Active,Non-binary,South East,30
STU-00405,Education,Education Dept,Postgraduate,2022,2022-09-08,Graduated,Non-binary,North West,25
STU-00406,Computer Science,Computing,Postgraduate,2023,2023-09-04,Active,Female,Scotland,39
STU-00407,Law,Law School,Undergraduate,2023,2023-09-11,Withdrawn,Prefer not to say,North West,45
STU-00408,Computer Science,Computing,PhD,2024,2024-09-01,Active,Male,North West,43
STU-00409,Engineering,Engineering,PhD,2024,2024-09-10,Graduated,Non-binary,Scotland,18
STU-00410,Arts & Humanities,Arts,PhD,2023,2023-09-11,Active,Prefer not to say,North West,35
STU-00411,Computer Science,Computing,Undergraduate,2024,2024-09-14,Active,Non-binary,Wales,21
STU-00412,Computer Science,Computing,PhD,2023,2023-09-15,Active,Non-binary,Scotland,38
STU-00413,Law,Law School,PhD,2023,2023-09-10,Active,Prefer not to say,North West,26
STU-00414,Arts & Humanities,Arts,Postgraduate,2023,2023-09-09,Active,Prefer not to say,International,18
STU-00415,Law,Law School,Undergraduate,2023,2023-09-15,Graduated,Non-binary,Midlands,35
STU-00416,Engineering,Engineering,Postgraduate,2022,2022-09-01,Active,Female,London,23
STU-00417,Business Administration,Business,Undergraduate,2022,2022-09-08,Active,Non-binary,International,22
STU-00418,Social Sciences,Social Sciences,Undergraduate,2025,2025-09-03,Active,Male,International,40
STU-00419,Computer Science,Computing,PhD,2023,2023-09-05,Active,Female,London,28
STU-00420,Engineering,Engineering,PhD,2022,2022-09-02,Active,Male,South East,24
STU-00421,Medicine,Medical School,Postgraduate,2023,2023-09-13,Graduated,Male,North West,30
STU-00422,Engineering,Engineering,Undergraduate,2025,2025-09-15,Graduated,Female,Wales,45
STU-00423,Medicine,Medical School,Undergraduate,2022,2022-09-11,Graduated,Male,International,37
STU-00424,Arts & Humanities,Arts,Undergraduate,2025,2025-09-11,Active,Prefer not to say,Midlands,43
STU-00425,Social Sciences,Social Sciences,Undergraduate,2022,2022-09-11,Withdrawn,Male,London,31
STU-00426,Arts & Humanities,Arts,Undergraduate,2022,2022-09-05,Graduated,Male,Midlands,18
STU-00427,Computer Science,Computing,Postgraduate,2022,2022-09-09,Active,Prefer not to say,London,42
STU-00428,Computer Science,Computing,PhD,2025,2025-09-14,Active,Female,South East,27
STU-00429,Medicine,Medical School,Postgraduate,2025,2025-09-09,Active,Female,London,23
STU-00430,Medicine,Medical School,Postgraduate,2023,2023-09-07,Active,Male,Wales,37
STU-00431,Engineering,Engineering,Postgraduate,2022,2022-09-08,Withdrawn,Female,South East,36
STU-00432,Business Administration,Business,PhD,2025,2025-09-04,Active,Non-binary,North West,40
STU-00433,Arts & Humanities,Arts,Postgraduate,2022,2022-09-02,Withdrawn,Male,South East,35
STU-00434,Computer Science,Computing,Undergraduate,2023,2023-09-10,Graduated,Prefer not to say,South East,35
STU-00435,Engineering,Engineering,Undergraduate,2025,2025-09-08,Active,Non-binary,Scotland,18
STU-00436,Social Sciences,Social Sciences,PhD,2025,2025-09-10,Active,Non-binary,North West,29
STU-00437,Education,Education Dept,Undergraduate,2025,2025-09-15,Active,Male,Midlands,19
STU-00438,Engineering,Engineering,PhD,2022,2022-09-07,Active,Female,South East,35
STU-00439,Social Sciences,Social Sciences,PhD,2025,2025-09-10,Graduated,Non-binary,Wales,24
STU-00440,Business Administration,Business,Postgraduate,2025,2025-09-08,Active,Prefer not to say,London,24
STU-00441,Arts & Humanities,Arts,Postgraduate,2024,2024-09-08,Active,Non-binary,Wales,18
STU-00442,Social Sciences,Social Sciences,Undergraduate,2025,2025-09-09,Active,Non-binary,South East,44
STU-00443,Arts & Humanities,Arts,Postgraduate,2024,2024-09-15,Active,Female,International,29
STU-00444,Business Administration,Business,Undergraduate,2025,2025-09-06,Active,Female,London,35
STU-00445,Engineering,Engineering,Postgraduate,2025,2025-09-08,Withdrawn,Prefer not to say,South East,33
STU-00446,Social Sciences,Social Sciences,PhD,2023,2023-09-07,Active,Male,International,26
STU-00447,Engineering,Engineering,Postgraduate,2025,2025-09-14,Active,Female,Midlands,40
STU-00448,Law,Law School,Postgraduate,2024,2024-09-11,Active,Male,Scotland,35
STU-00449,Medicine,Medical School,Postgraduate,2025,2025-09-14,Withdrawn,Non-binary,Midlands,38
STU-00450,Education,Education Dept,Postgraduate,2022,2022-09-08,Active,Female,Wales,21
STU-00451,Law,Law School,Postgraduate,2023,2023-09-07,Active,Non-binary,International,36
STU-00452,Social Sciences,Social Sciences,Undergraduate,2025,2025-09-14,Active,Prefer not to say,International,40
STU-00453,Engineering,Engineering,PhD,2023,2023-09-11,Active,Female,Midlands,35
STU-00454,Law,Law School,Postgraduate,2024,2024-09-10,Active,Prefer not to say,South East,22
STU-00455,Medicine,Medical School,Postgraduate,2023,2023-09-04,Active,Male,International,28
STU-00456,Education,Education Dept,PhD,2023,2023-09-04,Active,Prefer not to say,International,35
STU-00457,Education,Education Dept,Undergraduate,2022,2022-09-14,Active,Prefer not to say,Midlands,18
STU-00458,Arts & Humanities,Arts,Postgraduate,2023,2023-09-02,Active,Male,International,25
STU-00459,Social Sciences,Social Sciences,Undergraduate,2025,2025-09-03,Graduated,Male,London,23
STU-00460,Law,Law School,Undergraduate,2024,2024-09-01,Withdrawn,Non-binary,Midlands,28
STU-00461,Engineering,Engineering,Undergraduate,2022,2022-09-05,Active,Non-binary,Wales,39
STU-00462,Medicine,Medical School,Undergraduate,2025,2025-09-08,Graduated,Prefer not to say,North West,29
STU-00463,Engineering,Engineering,Undergraduate,2024,2024-09-14,Active,Female,London,26
STU-00464,Law,Law School,Postgraduate,2022,2022-09-11,Active,Prefer not to say,International,37
STU-00465,Engineering,Engineering,PhD,2025,2025-09-04,Active,Female,Scotland,44
STU-00466,Education,Education Dept,Postgraduate,2023,2023-09-06,Graduated,Female,Midlands,22
STU-00467,Medicine,Medical School,Postgraduate,2024,2024-09-09,Active,Female,South East,29
STU-00468,Law,Law School,Postgraduate,2023,2023-09-05,Active,Non-binary,Scotland,39
STU-00469,Engineering,Engineering,Undergraduate,2024,2024-09-10,Active,Female,North West,45
STU-00470,Business Administration,Business,Undergraduate,2023,2023-09-11,Active,Female,International,29
STU-00471,Social Sciences,Social Sciences,PhD,2023,2023-09-01,Active,Non-binary,Scotland,41
STU-00472,Arts & Humanities,Arts,Undergraduate,2022,2022-09-11,Graduated,Prefer not to say,South East,28
STU-00473,Arts & Humanities,Arts,Undergraduate,2025,2025-09-05,Active,Male,North West,23
STU-00474,Law,Law School,Postgraduate,2025,2025-09-08,Deferred,Female,South East,22
STU-00475,Arts & Humanities,Arts,Postgraduate,2024,2024-09-04,Active,Female,London,38
STU-00476,Computer Science,Computing,Postgraduate,2023,2023-09-15,Active,Prefer not to say,Midlands,23
STU-00477,Education,Education Dept,Postgraduate,2022,2022-09-01,Active,Male,International,43
STU-00478,Computer Science,Computing,Undergraduate,2023,2023-09-07,Active,Female,Scotland,35
STU-00479,Arts & Humanities,Arts,PhD,2025,2025-09-03,Active,Non-binary,North West,29
STU-00480,Medicine,Medical School,Postgraduate,2024,2024-09-13,Active,Non-binary,South East,29
STU-00481,Education,Education Dept,Postgraduate,2025,2025-09-02,Graduated,Male,Midlands,32
STU-00482,Business Administration,Business,Postgraduate,2024,2024-09-05,Active,Prefer not to say,London,36
STU-00483,Law,Law School,Postgraduate,2024,2024-09-03,Active,Female,South East,36
STU-00484,Education,Education Dept,Undergraduate,2022,2022-09-13,Active,Prefer not to say,South East,36
