enrolment_id,student_id,course_id,department,level,credits,enrolment_date,status,is_completed,is_withdrawn
ENR-000286,STU-02499,CRS-0084,Law School,Postgraduate,30,2022-10-01,Withdrawn,0,1
ENR-000287,STU-00029,CRS-0110,Social Sciences,Undergraduate,30,2023-10-04,Enrolled,0,0
ENR-000288,STU-01631,CRS-0077,Law School,Undergraduate,30,2022-09-20,Completed,1,0
ENR-000289,STU-01693,CRS-0032,Engineering,Undergraduate,15,2022-09-06,Withdrawn,0,1
ENR-000290,STU-03694,CRS-0086,Law School,PhD,10,2024-09-14,Withdrawn,0,1
ENR-000291,STU-01517,CRS-0106,Social Sciences,Undergraduate,10,2025-09-07,Completed,1,0
ENR-000292,STU-00769,CRS-0097,Education Dept,Postgraduate,15,2022-09-25,Completed,1,0
ENR-000293,STU-02262,CRS-0117,Social Sciences,PhD,30,2024-09-24,Enrolled,0,0
ENR-000294,STU-00613,CRS-0061,Arts,Undergraduate,30,2025-09-24,Completed,1,0
ENR-000295,STU-00972,CRS-0026,Business,PhD,30,2022-10-11,Enrolled,0,0
ENR-000296,STU-01389,CRS-0115,Social Sciences,Postgraduate,15,2024-09-19,Completed,1,0
ENR-000297,STU-02193,CRS-0105,Education Dept,PhD,10,2025-09-10,Withdrawn,0,1
ENR-000298,STU-00337,CRS-0014,Computing,PhD,15,2023-09-27,Completed,1,0
ENR-000299,STU-02529,CRS-0025,Business,Postgraduate,20,2024-09-06,Enrolled,0,0
ENR-000300,STU-03704,CRS-0100,Education Dept,Postgraduate,15,2024-09-28,Completed,1,0
ENR-000301,STU-03364,CRS-0114,Social Sciences,Postgraduate,15,2023-09-19,Withdrawn,0,1
ENR-000302,STU-02873,CRS-0077,Law School,Undergraduate,30,2022-09-26,Completed,1,0
ENR-000303,STU-04678,CRS-0095,Education Dept,Undergraduate,10,2022-10-06,Enrolled,0,0
ENR-000304,STU-04065,CRS-0062,Arts,Undergraduate,20,2022-10-04,Completed,1,0
ENR-000305,STU-02770,CRS-0032,Engineering,Undergraduate,15,2024-09-15,Failed,0,0
ENR-000306,STU-04933,CRS-0108,Social Sciences,Undergraduate,15,2025-09-26,Completed,1,0
ENR-000307,STU-00442,CRS-0118,Social Sciences,PhD,20,2025-09-12,Completed,1,0
ENR-000308,STU-00377,CRS-0062,Arts,Undergraduate,20,2024-09-25,Enrolled,0,0
ENR-000309,STU-01267,CRS-0112,Social Sciences,Postgraduate,30,2023-09-20,Completed,1,0
ENR-000310,STU-00909,CRS-0054,Medical School,Postgraduate,10,2022-09-26,Completed,1,0
ENR-000311,STU-03645,CRS-0014,Computing,PhD,15,2023-10-01,Completed,1,0
ENR-000312,STU-03497,CRS-0022,Business,Postgraduate,30,2023-10-09,Withdrawn,0,1
ENR-000313,STU-02169,CRS-0052,Medical School,Postgraduate,20,2024-09-18,Failed,0,0
ENR-000314,STU-02551,CRS-0016,Business,Undergraduate,10,2023-10-05,Completed,1,0
ENR-000315,STU-00229,CRS-0068,Arts,Postgraduate,15,2022-09-10,Enrolled,0,0
ENR-000316,STU-02177,CRS-0010,Computing,Postgraduate,30,2024-09-15,Enrolled,0,0
ENR-000317,STU-02735,CRS-0060,Medical School,PhD,15,2024-09-30,Completed,1,0
ENR-000318,STU-04459,CRS-0081,Law School,Postgraduate,30,2022-09-19,Completed,1,0
ENR-000319,STU-00744,CRS-0036,Engineering,Postgraduate,30,2023-09-21,Completed,1,0
ENR-000320,STU-02669,CRS-0087,Law School,PhD,20,2025-09-15,Completed,1,0
ENR-000321,STU-04407,CRS-0087,Law School,PhD,20,2022-10-02,Failed,0,0
ENR-000322,STU-01444,CRS-0010,Computing,Postgraduate,30,2025-09-25,Completed,1,0
ENR-000323,STU-02333,CRS-0047,Medical School,Undergraduate,10,2025-10-01,Enrolled,0,0
ENR-000324,STU-00655,CRS-0108,Social Sciences,Undergraduate,15,2024-09-04,Completed,1,0
ENR-000325,STU-04083,CRS-0016,Business,Undergraduate,10,2024-09-21,Completed,1,0
ENR-000326,STU-04358,CRS-0059,Medical School,PhD,10,2022-09-16,Withdrawn,0,1
ENR-000327,STU-00160,CRS-0068,Arts,Postgraduate,15,2023-09-22,Failed,0,0
ENR-000328,STU-01669,CRS-0108,Social Sciences,Undergraduate,15,2022-10-01,Enrolled,0,0
ENR-000329,STU-03353,CRS-0010,Computing,Postgraduate,30,2024-09-21,Completed,1,0
ENR-000330,STU-00153,CRS-0008,Computing,Postgraduate,20,2023-09-16,Completed,1,0
ENR-000331,STU-00365,CRS-0023,Business,Postgraduate,15,2023-09-14,Completed,1,0
ENR-000332,STU-02497,CRS-0039,Engineering,Postgraduate,10,2024-10-05,Withdrawn,0,1
ENR-000333,STU-00321,CRS-0099,Education Dept,Postgraduate,30,2022-09-15,Completed,1,0
ENR-000334,STU-04482,CRS-0008,Computing,Postgraduate,20,2023-09-07,Enrolled,0,0
ENR-000335,STU-00650,CRS-0041,Engineering,PhD,10,2022-09-17,Completed,1,0
ENR-000336,STU-02341,CRS-0051,Medical School,Postgraduate,30,2023-09-26,Enrolled,0,0
ENR-000337,STU-04616,CRS-0046,Medical School,Undergraduate,20,2025-09-29,Withdrawn,0,1
ENR-000338,STU-02214,CRS-0038,Engineering,Postgraduate,15,2025-10-14,Completed,1,0
ENR-000339,STU-00155,CRS-0031,Engineering,Undergraduate,10,2025-10-02,Completed,1,0
ENR-000340,STU-02671,CRS-0026,Business,PhD,30,2024-10-07,Withdrawn,0,1
ENR-000341,STU-04782,CRS-0092,Education Dept,Undergraduate,30,2024-09-22,Failed,0,0
ENR-000342,STU-01352,CRS-0031,Engineering,Undergraduate,10,2024-09-17,Completed,1,0
ENR-000343,STU-00982,CRS-0016,Business,Undergraduate,10,2023-10-07,Enrolled,0,0
ENR-000344,STU-00582,CRS-0101,Education Dept,PhD,20,2024-09-13,Failed,0,0
ENR-000345,STU-01009,CRS-0078,Law School,Undergraduate,10,2024-10-05,Failed,0,0
ENR-000346,STU-03864,CRS-0001,Computing,Undergraduate,15,2024-09-17,Completed,1,0
ENR-000347,STU-02712,CRS-0111,Social Sciences,Postgraduate,15,2024-09-20,Enrolled,0,0
ENR-000348,STU-01068,CRS-0082,Law School,Postgraduate,15,2022-09-15,Completed,1,0
ENR-000349,STU-00741,CRS-0047,Medical School,Undergraduate,10,2022-09-05,Completed,1,0
ENR-000350,STU-01126,CRS-0032,Engineering,Undergraduate,15,2022-09-29,Completed,1,0
ENR-000351,STU-01909,CRS-0048,Medical School,Undergraduate,10,2024-09-20,Completed,1,0
ENR-000352,STU-03244,CRS-0042,Engineering,PhD,30,2024-09-20,Completed,1,0
ENR-000353,STU-01249,CRS-0048,Medical School,Undergraduate,10,2025-09-25,Failed,0,0
ENR-000354,STU-03672,CRS-0072,Arts,PhD,15,2024-10-05,Enrolled,0,0
ENR-000355,STU-02168,CRS-0112,Social Sciences,Postgraduate,30,2022-09-05,Completed,1,0
ENR-000356,STU-00093,CRS-0093,Education Dept,Undergraduate,20,2025-09-06,Completed,1,0
ENR-000357,STU-01057,CRS-0067,Arts,Postgraduate,10,2024-09-03,Withdrawn,0,1
ENR-000358,STU-00162,CRS-0064,Arts,Undergraduate,30,2024-09-24,Withdrawn,0,1
ENR-000359,STU-02250,CRS-0066,Arts,Postgraduate,15,2022-10-09,Completed,1,0
ENR-000360,STU-02448,CRS-0065,Arts,Undergraduate,10,2022-10-02,Completed,1,0
ENR-000361,STU-00898,CRS-0023,Business,Postgraduate,15,2022-09-24,Completed,1,0
ENR-000362,STU-01477,CRS-0056,Medical School,PhD,10,2022-09-24,Withdrawn,0,1
ENR-000363,STU-02356,CRS-0045,Engineering,PhD,20,2024-10-03,Completed,1,0
ENR-000364,STU-04111,CRS-0047,Medical School,Undergraduate,10,2025-09-21,Completed,1,0
ENR-000365,STU-04112,CRS-0067,Arts,Postgraduate,10,2022-09-27,Withdrawn,0,1
ENR-000366,STU-00222,CRS-0064,Arts,Undergraduate,30,2023-10-01,Completed,1,0
ENR-000367,STU-04114,CRS-0074,Arts,PhD,30,2025-09-20,Enrolled,0,0
ENR-000368,STU-00882,CRS-0013,Computing,PhD,30,2025-09-12,Completed,1,0
ENR-000369,STU-02080,CRS-0083,Law School,Postgraduate,20,2022-09-27,Enrolled,0,0
ENR-000370,STU-00928,CRS-0096,Education Dept,Postgraduate,30,2022-09-08,Enrolled,0,0
ENR-000371,STU-00517,CRS-0095,Education Dept,Undergraduate,10,2022-09-21,Enrolled,0,0
ENR-000372,STU-02931,CRS-0088,Law School,PhD,10,2022-09-30,Completed,1,0
ENR-000373,STU-01489,CRS-0002,Computing,Undergraduate,10,2025-09-17,Withdrawn,0,1
ENR-000374,STU-00327,CRS-0059,Medical School,PhD,10,2022-09-28,Withdrawn,0,1
ENR-000375,STU-04839,CRS-0042,Engineering,PhD,30,2023-09-21,Enrolled,0,0
ENR-000376,STU-03805,CRS-0041,Engineering,PhD,10,2023-10-05,Completed,1,0
ENR-000377,STU-03028,CRS-0059,Medical School,PhD,10,2025-09-20,Enrolled,0,0
ENR-000378,STU-02297,CRS-0077,Law School,Undergraduate,30,2023-10-03,Completed,1,0
ENR-000379,STU-02997,CRS-0114,Social Sciences,Postgraduate,15,2023-09-16,Completed,1,0
ENR-000380,STU-03674,CRS-0031,Engineering,Undergraduate,10,2025-09-24,Withdrawn,0,1
ENR-000381,STU-01050,CRS-0030,Business,PhD,30,2024-09-05,Completed,1,0
ENR-000382,STU-04359,CRS-0025,Business,Postgraduate,20,2022-09-30,Completed,1,0
ENR-000383,STU-04060,CRS-0021,Business,Postgraduate,20,2025-10-03,Failed,0,0
ENR-000384,STU-03523,CRS-0038,Engineering,Postgraduate,15,2022-09-23,Completed,1,0
ENR-000385,STU-02305,CRS-0095,Education Dept,Undergraduate,10,2022-09-25,Completed,1,0
ENR-000386,STU-01346,CRS-0075,Arts,PhD,10,2023-10-01,Completed,1,0
ENR-000387,STU-03427,CRS-0060,Medical School,PhD,15,2025-09-28,Completed,1,0
ENR-000388,STU-02939,CRS-0105,Education Dept,PhD,10,2025-10-05,Completed,1,0
ENR-000389,STU-04578,CRS-0065,Arts,Undergraduate,10,2022-09-21,Enrolled,0,0
ENR-000390,STU-01957,CRS-0027,Business,PhD,15,2023-09-03,Completed,1,0
ENR-000391,STU-02347,CRS-0084,Law School,Postgraduate,30,2022-09-06,Completed,1,0
ENR-000392,STU-02274,CRS-0015,Computing,PhD,10,2024-10-03,Enrolled,0,0
ENR-000393,STU-04383,CRS-0116,Social Sciences,PhD,20,2024-10-10,Completed,1,0
ENR-000394,STU-01150,CRS-0048,Medical School,Undergraduate,10,2023-09-04,Enrolled,0,0
ENR-000395,STU-01423,CRS-0120,Social Sciences,PhD,30,2022-10-02,Enrolled,0,0
ENR-000396,STU-01641,CRS-0093,Education Dept,Undergraduate,20,2023-09-16,Completed,1,0
ENR-000397,STU-03172,CRS-0036,Engineering,Postgraduate,30,2025-09-12,Completed,1,0
ENR-000398,STU-01666,CRS-0048,Medical School,Undergraduate,10,2025-09-26,Completed,1,0
ENR-000399,STU-01270,CRS-0013,Computing,PhD,30,2025-09-22,Completed,1,0
ENR-000400,STU-00814,CRS-0004,Computing,Undergraduate,30,2025-09-21,Enrolled,0,0
ENR-000401,STU-01758,CRS-0042,Engineering,PhD,30,2022-10-05,Withdrawn,0,1
ENR-000402,STU-00525,CRS-0117,Social Sciences,PhD,30,2022-09-16,Withdrawn,0,1
ENR-000403,STU-03981,CRS-0088,Law School,PhD,10,2025-09-26,Enrolled,0,0
ENR-000404,STU-03210,CRS-0098,Education Dept,Postgraduate,20,2022-10-02,Failed,0,0
ENR-000405,STU-04610,CRS-0037,Engineering,Postgraduate,20,2025-09-09,Enrolled,0,0
ENR-000406,STU-03978,CRS-0008,Computing,Postgraduate,20,2024-10-06,Failed,0,0
ENR-000407,STU-00408,CRS-0011,Computing,PhD,20,2024-09-05,Enrolled,0,0
ENR-000408,STU-04373,CRS-0031,Engineering,Undergraduate,10,2023-09-24,Completed,1,0
ENR-000409,STU-01974,CRS-0085,Law School,Postgraduate,10,2022-10-06,Completed,1,0
ENR-000410,STU-04025,CRS-0074,Arts,PhD,30,2022-10-09,Completed,1,0
ENR-000411,STU-02264,CRS-0073,Arts,PhD,20,2023-09-19,Failed,0,0
ENR-000412,STU-04518,CRS-0079,Law School,Undergraduate,15,2022-09-15,Withdrawn,0,1
ENR-000413,STU-04705,CRS-0106,Social Sciences,Undergraduate,10,2022-09-28,Completed,1,0
ENR-000414,STU-04783,CRS-0081,Law School,Postgraduate,30,2023-10-07,Enrolled,0,0
ENR-000415,STU-02513,CRS-0062,Arts,Undergraduate,20,2024-09-22,Completed,1,0
ENR-000416,STU-04786,CRS-0063,Arts,Undergraduate,30,2024-09-12,Failed,0,0
ENR-000417,STU-03764,CRS-0039,Engineering,Postgraduate,10,2025-09-21,Withdrawn,0,1
ENR-000418,STU-02196,CRS-0021,Business,Postgraduate,20,2025-09-28,Withdrawn,0,1
ENR-000419,STU-03363,CRS-0067,Arts,Postgraduate,10,2025-09-10,Withdrawn,0,1
ENR-000420,STU-02457,CRS-0008,Computing,Postgraduate,20,2024-09-22,Enrolled,0,0
ENR-000421,STU-04592,CRS-0114,Social Sciences,Postgraduate,15,2024-10-01,Completed,1,0
ENR-000422,STU-02987,CRS-0040,Engineering,Postgraduate,20,2025-10-08,Enrolled,0,0
ENR-000423,STU-02252,CRS-0113,Social Sciences,Postgraduate,20,2024-09-03,Enrolled,0,0
ENR-000424,STU-01570,CRS-0015,Computing,PhD,10,2022-09-13,Withdrawn,0,1
ENR-000425,STU-02277,CRS-0048,Medical School,Undergraduate,10,2025-09-15,Failed,0,0
ENR-000426,STU-02366,CRS-0003,Computing,Undergraduate,15,2024-09-10,Completed,1,0
ENR-000427,STU-00448,CRS-0079,Law School,Undergraduate,15,2024-10-08,Completed,1,0
ENR-000428,STU-04392,CRS-0085,Law School,Postgraduate,10,2024-09-14,Completed,1,0
ENR-000429,STU-03981,CRS-0080,Law School,Undergraduate,15,2025-09-07,Completed,1,0
ENR-000430,STU-04479,CRS-0094,Education Dept,Undergraduate,10,2022-10-09,Enrolled,0,0
ENR-000431,STU-03036,CRS-0059,Medical School,PhD,10,2022-09-28,Enrolled,0,0
ENR-000432,STU-02810,CRS-0044,Engineering,PhD,30,2024-09-25,Completed,1,0
ENR-000433,STU-01292,CRS-0093,Education Dept,Undergraduate,20,2023-09-17,Failed,0,0
ENR-000434,STU-01238,CRS-0010,Computing,Postgraduate,30,2023-09-09,Enrolled,0,0
ENR-000435,STU-01692,CRS-0085,Law School,Postgraduate,10,2023-09-11,Completed,1,0
ENR-000436,STU-01219,CRS-0013,Computing,PhD,30,2022-09-14,Withdrawn,0,1
ENR-000437,STU-00964,CRS-0087,Law School,PhD,20,2025-09-09,Completed,1,0
ENR-000438,STU-01847,CRS-0045,Engineering,PhD,20,2025-09-24,Failed,0,0
ENR-000439,STU-03000,CRS-0067,Arts,Postgraduate,10,2025-09-27,Completed,1,0
ENR-000440,STU-02731,CRS-0086,Law School,PhD,10,2025-09-07,Enrolled,0,0
ENR-000441,STU-00760,CRS-0069,Arts,Postgraduate,15,2023-09-24,Completed,1,0
ENR-000442,STU-04930,CRS-0071,Arts,PhD,15,2025-09-26,Enrolled,0,0
ENR-000443,STU-02625,CRS-0097,Education Dept,Postgraduate,15,2025-09-09,Completed,1,0
ENR-000444,STU-03411,CRS-0057,Medical School,PhD,15,2025-09-12,Enrolled,0,0
ENR-000445,STU-00581,CRS-0036,Engineering,Postgraduate,30,2025-09-26,Completed,1,0
ENR-000446,STU-04132,CRS-0050,Medical School,Undergraduate,20,2022-10-09,Failed,0,0
ENR-000447,STU-01707,CRS-0027,Business,PhD,15,2022-09-16,Completed,1,0
ENR-000448,STU-01220,CRS-0079,Law School,Undergraduate,15,2024-10-07,Enrolled,0,0
ENR-000449,STU-01716,CRS-0011,Computing,PhD,20,2023-10-04,Withdrawn,0,1
ENR-000450,STU-04805,CRS-0030,Business,PhD,30,2022-09-18,Withdrawn,0,1
ENR-000451,STU-02410,CRS-0010,Computing,Postgraduate,30,2023-09-03,Enrolled,0,0
ENR-000452,STU-04045,CRS-0061,Arts,Undergraduate,30,2025-10-06,Completed,1,0
ENR-000453,STU-01992,CRS-0079,Law School,Undergraduate,15,2024-09-20,Enrolled,0,0
ENR-000454,STU-01501,CRS-0113,Social Sciences,Postgraduate,20,2024-09-21,Enrolled,0,0
ENR-000455,STU-03738,CRS-0061,Arts,Undergraduate,30,2022-09-14,Enrolled,0,0
ENR-000456,STU-04432,CRS-0044,Engineering,PhD,30,2024-09-16,Completed,1,0
ENR-000457,STU-04407,CRS-0081,Law School,Postgraduate,30,2022-09-26,Completed,1,0
ENR-000458,STU-01338,CRS-0033,Engineering,Undergraduate,30,2025-09-12,Completed,1,0
ENR-000459,STU-02751,CRS-0066,Arts,Postgraduate,15,2023-09-20,Completed,1,0
ENR-000460,STU-00933,CRS-0095,Education Dept,Undergraduate,10,2022-10-06,Enrolled,0,0
ENR-000461,STU-00731,CRS-0112,Social Sciences,Postgraduate,30,2022-09-16,Enrolled,0,0
ENR-000462,STU-00719,CRS-0101,Education Dept,PhD,20,2023-09-28,Completed,1,0
ENR-000463,STU-00529,CRS-0104,Education Dept,PhD,30,2023-09-17,Failed,0,0
ENR-000464,STU-02161,CRS-0102,Education Dept,PhD,30,2023-10-02,Withdrawn,0,1
ENR-000465,STU-00636,CRS-0062,Arts,Undergraduate,20,2024-09-09,Enrolled,0,0
ENR-000466,STU-01426,CRS-0018,Business,Undergraduate,15,2023-09-15,Completed,1,0
ENR-000467,STU-02888,CRS-0039,Engineering,Postgraduate,10,2023-09-30,Enrolled,0,0
ENR-000468,STU-01394,CRS-0023,Business,Postgraduate,15,2025-09-11,Completed,1,0
ENR-000469,STU-03747,CRS-0041,Engineering,PhD,10,2024-09-12,Completed,1,0
ENR-000470,STU-03180,CRS-0036,Engineering,Postgraduate,30,2022-09-22,Enrolled,0,0
ENR-000471,STU-01450,CRS-0008,Computing,Postgraduate,20,2022-09-23,Completed,1,0
ENR-000472,STU-04749,CRS-0119,Social Sciences,PhD,30,2024-09-25,Withdrawn,0,1
ENR-000473,STU-04483,CRS-0055,Medical School,Postgraduate,30,2022-09-24,Enrolled,0,0
ENR-000474,STU-00546,CRS-0099,Education Dept,Postgraduate,30,2024-09-20,Enrolled,0,0
ENR-000475,STU-04100,CRS-0016,Business,Undergraduate,10,2024-09-15,Completed,1,0
ENR-000476,STU-04905,CRS-0087,Law School,PhD,20,2024-09-14,Completed,1,0
ENR-000477,STU-01474,CRS-0098,Education Dept,Postgraduate,20,2024-09-11,Withdrawn,0,1
ENR-000478,STU-03709,CRS-0045,Engineering,PhD,20,2025-10-02,Withdrawn,0,1
ENR-000479,STU-00145,CRS-0013,Computing,PhD,30,2025-10-01,Enrolled,0,0
ENR-000480,STU-04078,CRS-0021,Business,Postgraduate,20,2025-09-27,Failed,0,0
ENR-000481,STU-03059,CRS-0064,Arts,Undergraduate,30,2023-09-21,Enrolled,0,0
ENR-000482,STU-03348,CRS-0044,Engineering,PhD,30,2024-10-04,Enrolled,0,0
ENR-000483,STU-04168,CRS-0044,Engineering,PhD,30,2025-09-30,Withdrawn,0,1
ENR-000484,STU-02501,CRS-0114,Social Sciences,Postgraduate,15,2024-10-06,Withdrawn,0,1
ENR-000485,STU-00034,CRS-0106,Social Sciences,Undergraduate,10,2022-10-13,Failed,0,0
ENR-000486,STU-01881,CRS-0070,Arts,Postgraduate,20,2024-09-12,Completed,1,0
ENR-000487,STU-02485,CRS-0075,Arts,PhD,10,2024-09-30,Completed,1,0
ENR-000488,STU-04589,CRS-0115,Social Sciences,Postgraduate,15,2023-09-14,Completed,1,0
ENR-000489,STU-00014,CRS-0024,Business,Postgraduate,20,2025-10-02,Completed,1,0
ENR-000490,STU-02402,CRS-0093,Education Dept,Undergraduate,20,2023-09-11,Completed,1,0
ENR-000491,STU-01060,CRS-0051,Medical School,Postgraduate,30,2023-09-30,Enrolled,0,0
ENR-000492,STU-01483,CRS-0095,Education Dept,Undergraduate,10,2024-09-15,Completed,1,0
ENR-000493,STU-01429,CRS-0087,Law School,PhD,20,2023-09-17,Failed,0,0
ENR-000494,STU-04361,CRS-0069,Arts,Postgraduate,15,2022-09-06,Enrolled,0,0
ENR-000495,STU-03135,CRS-0034,Engineering,Undergraduate,30,2022-09-25,Completed,1,0
ENR-000496,STU-04432,CRS-0042,Engineering,PhD,30,2024-09-14,Enrolled,0,0
ENR-000497,STU-03122,CRS-0089,Law School,PhD,15,2023-09-09,Failed,0,0
ENR-000498,STU-01396,CRS-0060,Medical School,PhD,15,2022-09-12,Completed,1,0
ENR-000499,STU-00018,CRS-0080,Law School,Undergraduate,15,2023-09-14,Failed,0,0
ENR-000500,STU-03058,CRS-0086,Law School,PhD,10,2022-09-10,Failed,0,0
ENR-000501,STU-00349,CRS-0101,Education Dept,PhD,20,2022-09-22,Enrolled,0,0
ENR-000502,STU-02311,CRS-0056,Medical School,PhD,10,2025-09-23,Completed,1,0
ENR-000503,STU-02557,CRS-0033,Engineering,Undergraduate,30,2024-10-04,Withdrawn,0,1
ENR-000504,STU-03403,CRS-0002,Computing,Undergraduate,10,2024-09-13,Failed,0,0
ENR-000505,STU-01528,CRS-0086,Law School,PhD,10,2024-09-27,Completed,1,0
ENR-000506,STU-03581,CRS-0103,Education Dept,PhD,30,2025-10-02,Enrolled,0,0
ENR-000507,STU-01766,CRS-0007,Computing,Postgraduate,20,2025-10-05,Completed,1,0
ENR-000508,STU-00352,CRS-0065,Arts,Undergraduate,10,2024-09-18,Completed,1,0
ENR-000509,STU-03417,CRS-0040,Engineering,Postgraduate,20,2023-09-12,Enrolled,0,0
ENR-000510,STU-02958,CRS-0026,Business,PhD,30,2025-10-05,Completed,1,0
ENR-000511,STU-03697,CRS-0089,Law School,PhD,15,2024-10-03,Completed,1,0
ENR-000512,STU-02719,CRS-0068,Arts,Postgraduate,15,2025-09-21,Failed,0,0
ENR-000513,STU-04585,CRS-0067,Arts,Postgraduate,10,2024-09-28,Completed,1,0
ENR-000514,STU-04482,CRS-0009,Computing,Postgraduate,30,2023-09-27,Withdrawn,0,1
ENR-000515,STU-02052,CRS-0052,Medical School,Postgraduate,20,2022-10-02,Enrolled,0,0
ENR-000516,STU-03261,CRS-0118,Social Sciences,PhD,20,2025-09-18,Withdrawn,0,1
ENR-000517,STU-02658,CRS-0022,Business,Postgraduate,30,2024-10-09,Failed,0,0
ENR-000518,STU-04583,CRS-0032,Engineering,Undergraduate,15,2025-09-15,Withdrawn,0,1
ENR-000519,STU-00508,CRS-0044,Engineering,PhD,30,2024-09-24,Completed,1,0
ENR-000520,STU-02598,CRS-0094,Education Dept,Undergraduate,10,2023-09-16,Withdrawn,0,1
ENR-000521,STU-00058,CRS-0033,Engineering,Undergraduate,30,2022-09-09,Completed,1,0
ENR-000522,STU-03783,CRS-0114,Social Sciences,Postgraduate,15,2022-09-12,Enrolled,0,0
ENR-000523,STU-01712,CRS-0063,Arts,Undergraduate,30,2025-10-06,Withdrawn,0,1
ENR-000524,STU-04978,CRS-0045,Engineering,PhD,20,2023-10-03,Completed,1,0
ENR-000525,STU-03826,CRS-0064,Arts,Undergraduate,30,2022-09-12,Failed,0,0
ENR-000526,STU-04691,CRS-0007,Computing,Postgraduate,20,2022-09-17,Enrolled,0,0
ENR-000527,STU-00957,CRS-0097,Education Dept,Postgraduate,15,2022-09-11,Completed,1,0
ENR-000528,STU-00011,CRS-0079,Law School,Undergraduate,15,2022-09-12,Enrolled,0,0
ENR-000529,STU-00981,CRS-0048,Medical School,Undergraduate,10,2024-09-24,Enrolled,0,0
ENR-000530,STU-03019,CRS-0023,Business,Postgraduate,15,2024-09-05,Completed,1,0
ENR-000531,STU-03243,CRS-0048,Medical School,Undergraduate,10,2025-10-05,Withdrawn,0,1
ENR-000532,STU-01583,CRS-0090,Law School,PhD,30,2025-10-10,Withdrawn,0,1
ENR-000533,STU-02173,CRS-0068,Arts,Postgraduate,15,2023-09-26,Completed,1,0
ENR-000534,STU-02110,CRS-0073,Arts,PhD,20,2023-09-23,Withdrawn,0,1
ENR-000535,STU-00645,CRS-0096,Education Dept,Postgraduate,30,2022-09-19,Withdrawn,0,1
ENR-000536,STU-01395,CRS-0102,Education Dept,PhD,30,2023-10-05,Withdrawn,0,1
ENR-000537,STU-03797,CRS-0010,Computing,Postgraduate,30,2022-10-02,Completed,1,0
ENR-000538,STU-03869,CRS-0061,Arts,Undergraduate,30,2023-09-08,Completed,1,0
ENR-000539,STU-03359,CRS-0077,Law School,Undergraduate,30,2024-09-29,Completed,1,0
ENR-000540,STU-00966,CRS-0079,Law School,Undergraduate,15,2024-09-12,Completed,1,0
ENR-000541,STU-03103,CRS-0049,Medical School,Undergraduate,10,2023-09-11,Completed,1,0
ENR-000542,STU-03614,CRS-0054,Medical School,Postgraduate,10,2024-09-22,Completed,1,0
ENR-000543,STU-01272,CRS-0060,Medical School,PhD,15,2023-10-03,Enrolled,0,0
ENR-000544,STU-00280,CRS-0052,Medical School,Postgraduate,20,2022-10-02,Enrolled,0,0
ENR-000545,STU-04270,CRS-0065,Arts,Undergraduate,10,2022-09-26,Failed,0,0
ENR-000546,STU-04573,CRS-0114,Social Sciences,Postgraduate,15,2024-09-27,Enrolled,0,0
ENR-000547,STU-00006,CRS-0010,Computing,Postgraduate,30,2022-09-12,Completed,1,0
ENR-000548,STU-02547,CRS-0045,Engineering,PhD,20,2025-09-14,Completed,1,0
ENR-000549,STU-02169,CRS-0047,Medical School,Undergraduate,10,2024-09-09,Completed,1,0
ENR-000550,STU-01726,CRS-0115,Social Sciences,Postgraduate,15,2024-10-09,Withdrawn,0,1
ENR-000551,STU-04569,CRS-0059,Medical School,PhD,10,2022-09-28,Enrolled,0,0
ENR-000552,STU-04221,CRS-0054,Medical School,Postgraduate,10,2023-09-14,Enrolled,0,0
ENR-000553,STU-03892,CRS-0089,Law School,PhD,15,2024-09-15,Completed,1,0
ENR-000554,STU-02907,CRS-0078,Law School,Undergraduate,10,2025-10-10,Completed,1,0
ENR-000555,STU-00417,CRS-0019,Business,Undergraduate,20,2022-09-22,Enrolled,0,0
ENR-000556,STU-03726,CRS-0025,Business,Postgraduate,20,2023-10-06,Withdrawn,0,1
ENR-000557,STU-02387,CRS-0005,Computing,Undergraduate,30,2023-09-23,Enrolled,0,0
ENR-000558,STU-01693,CRS-0037,Engineering,Postgraduate,20,2022-09-28,Enrolled,0,0
ENR-000559,STU-03931,CRS-0003,Computing,Undergraduate,15,2024-09-30,Completed,1,0
ENR-000560,STU-04456,CRS-0057,Medical School,PhD,15,2024-09-15,Enrolled,0,0
ENR-000561,STU-04599,CRS-0025,Business,Postgraduate,20,2022-09-30,Completed,1,0
ENR-000562,STU-00550,CRS-0039,Engineering,Postgraduate,10,2022-09-04,Enrolled,0,0
ENR-000563,STU-00624,CRS-0045,Engineering,PhD,20,2023-10-03,Enrolled,0,0
ENR-000564,STU-00688,CRS-0018,Business,Undergraduate,15,2022-09-18,Completed,1,0
