event_id,engagement_id,consultant_id,event_date,task_type,hours_logged,cost_gbp,budget_remaining_pct,is_overrun_alert
PE-000269,ENG-00142,CON-0154,2025-06-19 12:37:00,Travel,9.0,2250.0,49.1,False
PE-000270,ENG-00504,CON-0144,2025-03-30 10:03:00,Delivery,5.9,1106.25,0.0,True
PE-000271,ENG-00859,CON-0140,2025-01-02 19:36:00,Delivery,2.5,250.0,47.3,False
PE-000272,ENG-00823,CON-0108,2025-02-12 17:35:00,Stakeholder Meeting,8.7,2175.0,81.5,False
PE-000273,ENG-00553,CON-0048,2025-01-19 13:47:00,Workshop,5.7,570.0,69.4,False
PE-000274,ENG-00903,CON-0040,2025-05-05 16:19:00,Delivery,7.9,987.5,10.1,False
PE-000275,ENG-00246,CON-0017,2025-06-27 18:23:00,Stakeholder Meeting,6.7,1256.25,88.3,False
PE-000276,ENG-00296,CON-0180,2025-01-11 09:26:00,Stakeholder Meeting,6.9,690.0,46.4,False
PE-000277,ENG-00838,CON-0076,2025-04-28 09:19:00,Analysis,6.3,945.0,0.0,True
PE-000278,ENG-00486,CON-0061,2025-05-22 10:08:00,Stakeholder Meeting,0.7,87.5,2.2,True
PE-000279,ENG-00505,CON-0125,2025-04-06 17:09:00,Analysis,4.8,600.0,75.7,False
PE-000280,ENG-00764,CON-0051,2025-02-01 15:20:00,Travel,1.2,180.0,0.0,True
PE-000281,ENG-00215,CON-0141,2025-06-22 16:00:00,Delivery,5.2,650.0,10.2,False
PE-000282,ENG-00967,CON-0160,2025-02-11 16:57:00,Workshop,5.7,1068.75,35.6,False
PE-000283,ENG-00247,CON-0074,2025-02-28 08:15:00,Stakeholder Meeting,5.8,1087.5,0.0,True
PE-000284,ENG-00868,CON-0049,2025-06-06 18:06:00,Documentation,5.7,570.0,24.2,False
PE-000285,ENG-00516,CON-0121,2025-02-09 14:27:00,Documentation,8.9,1112.5,46.8,False
PE-000286,ENG-00334,CON-0100,2025-02-14 10:50:00,Workshop,3.0,300.0,61.6,False
PE-000287,ENG-00446,CON-0152,2025-04-04 11:45:00,Analysis,9.0,1350.0,65.2,False
PE-000288,ENG-00253,CON-0150,2025-04-12 12:07:00,Travel,6.9,690.0,17.4,False
PE-000289,ENG-00239,CON-0030,2025-05-19 09:23:00,Workshop,3.8,475.0,49.1,False
PE-000290,ENG-00627,CON-0183,2025-03-13 14:41:00,Stakeholder Meeting,4.8,600.0,16.7,False
PE-000291,ENG-00523,CON-0006,2025-03-02 15:17:00,Workshop,8.4,1050.0,12.3,False
PE-000292,ENG-00066,CON-0123,2025-03-24 16:26:00,Workshop,3.4,850.0,55.3,False
PE-000293,ENG-00777,CON-0056,2025-01-17 19:14:00,Delivery,7.3,1368.75,70.2,False
PE-000294,ENG-00038,CON-0051,2025-01-02 19:22:00,Travel,1.0,125.0,1.9,True
PE-000295,ENG-00837,CON-0057,2025-04-20 15:12:00,Delivery,8.1,1012.5,74.2,False
PE-000296,ENG-00188,CON-0102,2025-06-25 16:32:00,Documentation,3.8,380.0,32.4,False
PE-000297,ENG-00205,CON-0067,2025-05-24 13:29:00,Delivery,3.0,375.0,43.6,False
PE-000298,ENG-00123,CON-0193,2025-01-22 18:07:00,Review,7.1,1065.0,35.8,False
PE-000299,ENG-00655,CON-0199,2025-03-27 12:53:00,Workshop,9.9,1485.0,29.8,False
PE-000300,ENG-00597,CON-0003,2025-05-26 11:07:00,Travel,5.6,560.0,98.8,False
PE-000301,ENG-00592,CON-0087,2025-04-09 18:03:00,Analysis,6.0,600.0,86.6,False
PE-000302,ENG-00678,CON-0089,2025-01-19 17:01:00,Delivery,9.3,1162.5,43.0,False
PE-000303,ENG-00096,CON-0107,2025-02-15 12:44:00,Documentation,6.7,1675.0,18.0,False
PE-000304,ENG-00753,CON-0144,2025-03-11 14:07:00,Documentation,7.2,1350.0,63.8,False
PE-000305,ENG-00474,CON-0009,2025-04-29 12:03:00,Documentation,2.1,262.5,13.0,False
PE-000306,ENG-00709,CON-0130,2025-04-25 13:30:00,Workshop,8.8,2200.0,0.0,True
PE-000307,ENG-00858,CON-0125,2025-05-04 16:22:00,Travel,7.2,1800.0,82.5,False
PE-000308,ENG-00994,CON-0133,2025-02-18 09:20:00,Documentation,5.2,520.0,100.0,False
PE-000309,ENG-00955,CON-0151,2025-06-21 12:48:00,Review,0.8,200.0,29.0,False
PE-000310,ENG-00731,CON-0085,2025-01-10 12:25:00,Documentation,2.1,210.0,44.0,False
PE-000311,ENG-00525,CON-0133,2025-03-23 10:56:00,Travel,4.9,490.0,0.0,True
PE-000312,ENG-00037,CON-0159,2025-02-18 17:53:00,Workshop,8.9,890.0,31.6,False
PE-000313,ENG-00213,CON-0192,2025-05-14 12:26:00,Stakeholder Meeting,7.6,760.0,77.2,False
PE-000314,ENG-00733,CON-0012,2025-04-18 19:06:00,Travel,8.8,2200.0,48.2,False
PE-000315,ENG-00807,CON-0011,2025-04-08 14:22:00,Review,6.6,1650.0,57.6,False
PE-000316,ENG-00099,CON-0173,2025-04-26 12:59:00,Analysis,8.2,1025.0,86.4,False
PE-000317,ENG-00899,CON-0017,2025-04-11 12:14:00,Travel,4.9,490.0,54.0,False
PE-000318,ENG-00185,CON-0158,2025-02-11 15:31:00,Analysis,4.8,1200.0,0.0,True
PE-000319,ENG-00729,CON-0200,2025-01-22 13:38:00,Review,0.8,80.0,83.0,False
PE-000320,ENG-00251,CON-0087,2025-04-20 13:48:00,Documentation,9.1,2275.0,100.0,False
PE-000321,ENG-00248,CON-0073,2025-04-07 16:03:00,Delivery,9.4,1410.0,48.5,False
PE-000322,ENG-00131,CON-0029,2025-03-07 10:26:00,Workshop,2.0,375.0,38.2,False
PE-000323,ENG-00204,CON-0159,2025-02-26 08:06:00,Documentation,6.4,800.0,38.3,False
PE-000324,ENG-00650,CON-0061,2025-04-24 19:31:00,Analysis,4.9,612.5,0.0,True
PE-000325,ENG-00503,CON-0070,2025-03-19 09:26:00,Analysis,4.6,1150.0,52.0,False
PE-000326,ENG-00034,CON-0055,2025-06-10 13:50:00,Travel,9.5,1187.5,4.8,True
PE-000327,ENG-00353,CON-0146,2025-05-14 10:06:00,Travel,6.4,1200.0,0.0,True
PE-000328,ENG-00767,CON-0063,2025-05-30 10:13:00,Workshop,2.6,325.0,60.2,False
PE-000329,ENG-00163,CON-0189,2025-01-28 13:33:00,Delivery,6.0,600.0,52.5,False
PE-000330,ENG-00569,CON-0097,2025-05-28 18:20:00,Delivery,7.1,1065.0,23.6,False
PE-000331,ENG-00120,CON-0028,2025-02-15 14:25:00,Delivery,9.2,920.0,19.4,False
PE-000332,ENG-00384,CON-0061,2025-05-05 17:47:00,Workshop,7.3,1368.75,44.5,False
PE-000333,ENG-00068,CON-0089,2025-05-06 13:52:00,Stakeholder Meeting,7.0,1312.5,4.8,True
PE-000334,ENG-00363,CON-0054,2025-06-22 17:43:00,Delivery,4.8,480.0,42.7,False
PE-000335,ENG-00367,CON-0048,2025-06-03 16:06:00,Review,9.2,1150.0,9.1,True
PE-000336,ENG-00661,CON-0146,2025-01-15 18:53:00,Analysis,1.3,195.0,61.7,False
PE-000337,ENG-00269,CON-0089,2025-02-25 14:12:00,Travel,4.8,1200.0,48.8,False
PE-000338,ENG-00481,CON-0062,2025-06-27 19:56:00,Travel,3.0,300.0,66.8,False
PE-000339,ENG-00729,CON-0054,2025-02-16 17:56:00,Analysis,6.8,850.0,56.9,False
PE-000340,ENG-00388,CON-0100,2025-05-09 08:15:00,Review,7.0,1750.0,49.2,False
PE-000341,ENG-00772,CON-0013,2025-04-07 08:09:00,Documentation,7.5,750.0,45.5,False
PE-000342,ENG-00479,CON-0022,2025-02-25 14:22:00,Analysis,2.6,390.0,0.0,True
PE-000343,ENG-00122,CON-0009,2025-04-30 09:16:00,Workshop,2.9,543.75,0.0,True
PE-000344,ENG-00221,CON-0156,2025-01-05 08:16:00,Travel,7.8,780.0,12.5,False
PE-000345,ENG-00383,CON-0100,2025-01-28 14:10:00,Workshop,3.1,387.5,55.2,False
PE-000346,ENG-00096,CON-0001,2025-05-03 09:24:00,Review,9.9,990.0,30.9,False
PE-000347,ENG-00089,CON-0166,2025-06-09 08:27:00,Workshop,6.9,1035.0,0.0,True
PE-000348,ENG-00977,CON-0076,2025-01-27 08:18:00,Stakeholder Meeting,1.6,400.0,8.9,True
PE-000349,ENG-00425,CON-0046,2025-06-22 12:06:00,Analysis,9.4,940.0,0.0,True
PE-000350,ENG-00574,CON-0086,2025-02-10 19:28:00,Analysis,9.7,2425.0,0.0,True
PE-000351,ENG-00052,CON-0027,2025-04-16 09:48:00,Stakeholder Meeting,4.7,587.5,6.8,True
PE-000352,ENG-00594,CON-0142,2025-02-28 12:54:00,Documentation,1.4,140.0,6.9,True
PE-000353,ENG-00409,CON-0152,2025-06-28 08:15:00,Documentation,7.1,1331.25,72.4,False
PE-000354,ENG-00936,CON-0011,2025-05-11 19:26:00,Analysis,3.4,637.5,60.7,False
PE-000355,ENG-00932,CON-0192,2025-05-07 09:48:00,Workshop,5.0,1250.0,51.4,False
PE-000356,ENG-00791,CON-0028,2025-05-14 14:39:00,Stakeholder Meeting,3.5,875.0,74.1,False
PE-000357,ENG-00906,CON-0177,2025-06-04 13:32:00,Review,0.8,150.0,32.9,False
PE-000358,ENG-00904,CON-0180,2025-05-01 15:12:00,Travel,6.6,660.0,46.7,False
PE-000359,ENG-00014,CON-0178,2025-05-18 13:56:00,Delivery,3.4,425.0,74.5,False
PE-000360,ENG-00523,CON-0096,2025-02-26 16:19:00,Review,9.0,2250.0,18.8,False
PE-000361,ENG-00072,CON-0151,2025-03-25 19:07:00,Documentation,8.3,1245.0,44.2,False
PE-000362,ENG-00215,CON-0060,2025-06-16 10:38:00,Travel,6.0,600.0,40.6,False
PE-000363,ENG-00378,CON-0167,2025-01-25 19:22:00,Delivery,9.3,930.0,24.0,False
PE-000364,ENG-00989,CON-0091,2025-06-26 17:53:00,Analysis,3.7,925.0,37.4,False
PE-000365,ENG-00910,CON-0144,2025-06-13 10:55:00,Stakeholder Meeting,3.4,637.5,4.1,True
PE-000366,ENG-00383,CON-0194,2025-03-20 19:24:00,Analysis,5.7,855.0,19.6,False
PE-000367,ENG-00934,CON-0043,2025-01-03 19:50:00,Documentation,1.6,200.0,0.0,True
PE-000368,ENG-00165,CON-0095,2025-06-19 19:54:00,Review,5.9,1106.25,25.0,False
PE-000369,ENG-00104,CON-0007,2025-03-31 14:45:00,Stakeholder Meeting,3.9,487.5,75.9,False
PE-000370,ENG-00315,CON-0072,2025-04-04 16:16:00,Stakeholder Meeting,7.9,1975.0,0.0,True
PE-000371,ENG-00647,CON-0023,2025-02-15 08:07:00,Stakeholder Meeting,5.8,870.0,65.2,False
PE-000372,ENG-00431,CON-0115,2025-06-26 17:17:00,Stakeholder Meeting,4.9,1225.0,24.9,False
PE-000373,ENG-00450,CON-0039,2025-04-26 17:24:00,Travel,6.3,787.5,49.3,False
PE-000374,ENG-00018,CON-0059,2025-06-06 19:03:00,Workshop,6.1,610.0,27.0,False
PE-000375,ENG-00575,CON-0098,2025-05-24 14:53:00,Analysis,5.7,570.0,61.1,False
PE-000376,ENG-00135,CON-0069,2025-06-17 09:05:00,Review,3.7,693.75,47.7,False
PE-000377,ENG-00002,CON-0031,2025-04-24 18:53:00,Review,0.5,50.0,10.0,False
PE-000378,ENG-00720,CON-0046,2025-05-08 13:40:00,Workshop,7.3,730.0,100.0,False
PE-000379,ENG-00627,CON-0188,2025-03-10 10:20:00,Review,3.2,480.0,46.5,False
PE-000380,ENG-00010,CON-0018,2025-06-09 08:14:00,Travel,3.0,375.0,36.4,False
PE-000381,ENG-00695,CON-0071,2025-02-23 11:26:00,Delivery,9.2,1150.0,57.7,False
PE-000382,ENG-00362,CON-0072,2025-03-28 08:13:00,Stakeholder Meeting,5.9,590.0,10.4,False
PE-000383,ENG-00525,CON-0084,2025-06-19 18:06:00,Analysis,4.2,525.0,75.9,False
PE-000384,ENG-00389,CON-0055,2025-04-11 11:16:00,Analysis,6.0,1500.0,68.1,False
PE-000385,ENG-00050,CON-0180,2025-02-15 19:06:00,Documentation,1.6,300.0,10.0,False
PE-000386,ENG-00986,CON-0179,2025-06-04 19:43:00,Stakeholder Meeting,7.7,1443.75,46.5,False
PE-000387,ENG-00530,CON-0031,2025-01-20 09:19:00,Delivery,6.0,1500.0,27.0,False
PE-000388,ENG-00141,CON-0042,2025-03-23 15:22:00,Stakeholder Meeting,4.8,720.0,24.6,False
PE-000389,ENG-00590,CON-0184,2025-05-13 15:25:00,Documentation,5.8,1087.5,43.8,False
PE-000390,ENG-00735,CON-0090,2025-02-12 15:59:00,Travel,2.9,290.0,0.0,True
PE-000391,ENG-00268,CON-0047,2025-06-23 14:13:00,Analysis,6.5,650.0,46.0,False
PE-000392,ENG-00675,CON-0115,2025-03-04 17:35:00,Stakeholder Meeting,6.4,1200.0,65.2,False
PE-000393,ENG-00876,CON-0016,2025-03-22 15:46:00,Analysis,5.4,540.0,0.0,True
PE-000394,ENG-00285,CON-0082,2025-03-15 10:05:00,Review,5.3,530.0,87.9,False
PE-000395,ENG-00034,CON-0121,2025-01-30 09:50:00,Analysis,5.8,870.0,64.1,False
PE-000396,ENG-00580,CON-0132,2025-02-01 14:49:00,Travel,6.3,1575.0,25.0,False
PE-000397,ENG-00076,CON-0028,2025-04-02 18:08:00,Review,2.9,725.0,23.1,False
PE-000398,ENG-00527,CON-0040,2025-01-31 17:28:00,Delivery,3.7,370.0,0.0,True
PE-000399,ENG-00652,CON-0115,2025-05-13 14:18:00,Delivery,8.1,2025.0,36.4,False
PE-000400,ENG-00072,CON-0034,2025-05-07 18:50:00,Workshop,6.4,1600.0,42.8,False
PE-000401,ENG-00845,CON-0151,2025-01-01 18:48:00,Travel,1.9,356.25,29.8,False
PE-000402,ENG-00035,CON-0012,2025-06-23 16:51:00,Workshop,4.2,420.0,22.1,False
PE-000403,ENG-00178,CON-0001,2025-05-13 16:32:00,Travel,6.5,975.0,100.0,False
PE-000404,ENG-00042,CON-0135,2025-05-16 15:03:00,Documentation,1.7,255.0,10.5,False
PE-000405,ENG-00899,CON-0059,2025-04-08 11:29:00,Travel,4.6,690.0,0.0,True
PE-000406,ENG-00008,CON-0018,2025-04-23 18:56:00,Stakeholder Meeting,2.8,525.0,58.4,False
PE-000407,ENG-00515,CON-0027,2025-01-20 13:06:00,Stakeholder Meeting,6.5,812.5,0.0,True
PE-000408,ENG-00394,CON-0075,2025-01-09 18:26:00,Stakeholder Meeting,2.0,200.0,55.4,False
PE-000409,ENG-00496,CON-0048,2025-02-22 09:29:00,Documentation,1.8,225.0,36.6,False
PE-000410,ENG-00444,CON-0200,2025-02-19 19:46:00,Stakeholder Meeting,8.4,1575.0,76.8,False
PE-000411,ENG-00925,CON-0046,2025-04-15 18:51:00,Delivery,2.8,420.0,88.5,False
PE-000412,ENG-00514,CON-0152,2025-05-01 19:22:00,Analysis,5.9,737.5,73.3,False
PE-000413,ENG-00035,CON-0004,2025-02-05 18:38:00,Travel,4.0,400.0,42.5,False
PE-000414,ENG-00085,CON-0131,2025-02-28 08:37:00,Documentation,3.8,950.0,63.3,False
PE-000415,ENG-00528,CON-0167,2025-02-01 19:41:00,Delivery,2.4,600.0,30.7,False
PE-000416,ENG-00932,CON-0068,2025-05-18 15:33:00,Review,9.2,2300.0,0.0,True
PE-000417,ENG-00820,CON-0064,2025-01-11 15:13:00,Workshop,8.5,1062.5,63.9,False
PE-000418,ENG-00968,CON-0186,2025-03-01 15:59:00,Analysis,3.4,425.0,63.7,False
PE-000419,ENG-00297,CON-0155,2025-06-05 16:03:00,Analysis,1.1,110.0,31.2,False
PE-000420,ENG-00281,CON-0011,2025-05-28 10:51:00,Documentation,7.0,1750.0,0.9,True
PE-000421,ENG-00002,CON-0002,2025-01-09 09:24:00,Workshop,5.8,870.0,20.1,False
PE-000422,ENG-00310,CON-0032,2025-02-19 15:59:00,Analysis,7.8,1950.0,0.0,True
PE-000423,ENG-00330,CON-0111,2025-04-12 18:25:00,Travel,8.2,1025.0,23.6,False
PE-000424,ENG-00583,CON-0152,2025-06-17 19:05:00,Travel,1.0,187.5,18.1,False
PE-000425,ENG-00272,CON-0069,2025-01-29 13:43:00,Documentation,2.5,375.0,46.8,False
PE-000426,ENG-00070,CON-0099,2025-05-18 13:31:00,Documentation,8.1,1012.5,11.9,False
PE-000427,ENG-00344,CON-0142,2025-03-14 08:13:00,Delivery,6.7,1256.25,34.1,False
PE-000428,ENG-00759,CON-0085,2025-01-25 16:38:00,Review,4.3,806.25,80.5,False
PE-000429,ENG-00443,CON-0069,2025-02-04 17:52:00,Stakeholder Meeting,0.5,50.0,66.9,False
PE-000430,ENG-00656,CON-0016,2025-04-15 15:31:00,Stakeholder Meeting,9.3,1743.75,82.5,False
PE-000431,ENG-00335,CON-0070,2025-05-17 16:26:00,Stakeholder Meeting,6.1,762.5,75.0,False
PE-000432,ENG-00192,CON-0025,2025-01-27 19:58:00,Travel,3.0,750.0,76.4,False
PE-000433,ENG-00908,CON-0071,2025-04-21 17:39:00,Analysis,9.6,2400.0,0.0,True
PE-000434,ENG-00417,CON-0149,2025-01-31 10:02:00,Delivery,8.4,1050.0,24.0,False
PE-000435,ENG-00335,CON-0089,2025-02-18 16:29:00,Delivery,5.2,650.0,58.6,False
PE-000436,ENG-00365,CON-0053,2025-02-11 09:45:00,Stakeholder Meeting,9.3,930.0,59.4,False
PE-000437,ENG-00440,CON-0106,2025-01-06 08:22:00,Documentation,3.5,875.0,59.1,False
PE-000438,ENG-00253,CON-0116,2025-03-28 17:41:00,Analysis,2.6,390.0,60.8,False
PE-000439,ENG-00195,CON-0189,2025-01-18 14:09:00,Documentation,9.5,1425.0,48.7,False
PE-000440,ENG-00046,CON-0009,2025-02-10 17:56:00,Travel,8.7,1087.5,0.0,True
PE-000441,ENG-00231,CON-0131,2025-05-08 13:56:00,Delivery,6.1,1143.75,63.5,False
PE-000442,ENG-00161,CON-0022,2025-02-13 11:57:00,Workshop,3.6,360.0,55.5,False
PE-000443,ENG-00536,CON-0154,2025-02-08 08:44:00,Delivery,2.2,550.0,65.4,False
PE-000444,ENG-00459,CON-0126,2025-04-28 13:48:00,Travel,5.1,510.0,47.3,False
PE-000445,ENG-00584,CON-0040,2025-05-02 19:11:00,Review,5.6,1050.0,74.8,False
PE-000446,ENG-00565,CON-0091,2025-04-18 12:01:00,Stakeholder Meeting,0.5,125.0,57.6,False
PE-000447,ENG-00736,CON-0086,2025-01-26 19:37:00,Stakeholder Meeting,4.3,806.25,77.9,False
PE-000448,ENG-00233,CON-0102,2025-02-21 11:37:00,Workshop,7.5,1875.0,11.1,False
PE-000449,ENG-00965,CON-0023,2025-04-06 10:24:00,Analysis,3.5,525.0,0.0,True
PE-000450,ENG-00367,CON-0098,2025-05-10 08:37:00,Analysis,1.9,190.0,46.9,False
PE-000451,ENG-00890,CON-0136,2025-01-20 12:42:00,Travel,4.5,843.75,65.8,False
PE-000452,ENG-00585,CON-0105,2025-06-26 18:58:00,Review,8.4,1260.0,41.6,False
PE-000453,ENG-00871,CON-0002,2025-01-04 18:15:00,Stakeholder Meeting,1.2,300.0,54.6,False
PE-000454,ENG-00302,CON-0001,2025-03-26 08:23:00,Stakeholder Meeting,8.2,1537.5,0.0,True
PE-000455,ENG-00724,CON-0174,2025-01-22 12:16:00,Stakeholder Meeting,4.8,720.0,13.1,False
PE-000456,ENG-00340,CON-0136,2025-03-26 11:53:00,Delivery,3.5,656.25,0.0,True
PE-000457,ENG-00165,CON-0084,2025-04-27 16:00:00,Documentation,2.4,360.0,10.3,False
PE-000458,ENG-00474,CON-0169,2025-03-28 18:38:00,Analysis,6.6,1237.5,26.1,False
PE-000459,ENG-00194,CON-0150,2025-02-02 14:23:00,Travel,2.6,260.0,19.4,False
PE-000460,ENG-00999,CON-0070,2025-02-06 12:50:00,Delivery,3.9,975.0,39.0,False
PE-000461,ENG-00071,CON-0162,2025-01-10 11:15:00,Workshop,5.5,1375.0,91.9,False
PE-000462,ENG-00934,CON-0006,2025-01-29 09:07:00,Review,1.2,150.0,68.8,False
PE-000463,ENG-00414,CON-0195,2025-04-24 17:25:00,Stakeholder Meeting,3.8,950.0,19.6,False
PE-000464,ENG-00483,CON-0110,2025-04-09 17:00:00,Stakeholder Meeting,5.7,1068.75,11.6,False
PE-000465,ENG-00226,CON-0133,2025-01-16 09:51:00,Stakeholder Meeting,3.9,731.25,54.2,False
PE-000466,ENG-00373,CON-0064,2025-04-02 17:00:00,Stakeholder Meeting,8.0,1200.0,18.0,False
PE-000467,ENG-00120,CON-0046,2025-06-02 10:49:00,Travel,3.2,600.0,32.6,False
PE-000468,ENG-00370,CON-0065,2025-01-06 18:46:00,Stakeholder Meeting,6.8,850.0,49.9,False
PE-000469,ENG-00884,CON-0192,2025-04-16 19:21:00,Delivery,9.0,1687.5,100.0,False
PE-000470,ENG-00540,CON-0199,2025-02-12 17:42:00,Delivery,6.8,1700.0,20.0,False
PE-000471,ENG-00531,CON-0055,2025-06-13 16:21:00,Analysis,0.6,150.0,33.5,False
PE-000472,ENG-00542,CON-0109,2025-03-11 11:08:00,Documentation,9.8,1225.0,74.2,False
PE-000473,ENG-00566,CON-0143,2025-05-12 08:56:00,Workshop,5.5,550.0,43.6,False
PE-000474,ENG-00768,CON-0059,2025-06-12 16:35:00,Travel,5.8,725.0,21.0,False
PE-000475,ENG-00111,CON-0151,2025-01-09 19:00:00,Review,3.5,875.0,100.0,False
PE-000476,ENG-00934,CON-0071,2025-05-09 10:22:00,Delivery,3.9,390.0,74.2,False
PE-000477,ENG-00117,CON-0009,2025-01-10 15:33:00,Documentation,7.6,1140.0,31.2,False
PE-000478,ENG-00317,CON-0093,2025-02-01 09:29:00,Review,1.8,337.5,0.0,True
PE-000479,ENG-00826,CON-0153,2025-06-06 10:44:00,Delivery,6.9,1725.0,60.2,False
PE-000480,ENG-00801,CON-0060,2025-06-25 10:17:00,Workshop,8.8,2200.0,0.0,True
PE-000481,ENG-00155,CON-0121,2025-04-04 17:21:00,Analysis,2.7,405.0,38.4,False
PE-000482,ENG-00108,CON-0016,2025-03-04 08:52:00,Review,5.8,1087.5,38.1,False
PE-000483,ENG-00990,CON-0068,2025-06-17 11:21:00,Stakeholder Meeting,2.0,250.0,64.8,False
PE-000484,ENG-00448,CON-0014,2025-02-17 11:22:00,Review,5.9,737.5,24.2,False
PE-000485,ENG-00429,CON-0186,2025-01-02 13:18:00,Travel,8.8,1650.0,18.5,False
PE-000486,ENG-00623,CON-0149,2025-05-06 14:34:00,Analysis,8.1,1518.75,59.6,False
PE-000487,ENG-00346,CON-0200,2025-02-15 14:50:00,Stakeholder Meeting,6.7,1675.0,43.0,False
PE-000488,ENG-00706,CON-0111,2025-01-27 08:11:00,Review,8.4,1260.0,0.0,True
PE-000489,ENG-00618,CON-0079,2025-04-20 08:51:00,Workshop,2.6,390.0,35.7,False
PE-000490,ENG-00805,CON-0161,2025-06-22 09:14:00,Travel,7.9,1185.0,51.6,False
PE-000491,ENG-00585,CON-0001,2025-05-11 15:06:00,Travel,2.9,435.0,24.9,False
PE-000492,ENG-00748,CON-0138,2025-05-22 15:07:00,Documentation,9.9,2475.0,82.1,False
PE-000493,ENG-00052,CON-0197,2025-03-09 11:40:00,Stakeholder Meeting,7.8,1170.0,10.4,False
PE-000494,ENG-00104,CON-0056,2025-03-17 17:04:00,Review,8.0,1200.0,0.0,True
PE-000495,ENG-00621,CON-0091,2025-04-17 14:26:00,Delivery,2.3,230.0,0.0,True
PE-000496,ENG-00266,CON-0135,2025-04-14 19:56:00,Review,3.7,925.0,79.0,False
PE-000497,ENG-00885,CON-0053,2025-04-17 15:44:00,Stakeholder Meeting,5.4,810.0,29.9,False
PE-000498,ENG-00685,CON-0125,2025-02-12 15:22:00,Documentation,6.4,960.0,30.1,False
PE-000499,ENG-00876,CON-0163,2025-04-19 14:34:00,Travel,9.7,1212.5,0.0,True
PE-000500,ENG-00124,CON-0086,2025-01-27 10:14:00,Delivery,1.6,240.0,66.0,False
PE-000501,ENG-00142,CON-0185,2025-05-05 13:04:00,Delivery,7.5,937.5,94.1,False
PE-000502,ENG-00973,CON-0200,2025-02-28 11:57:00,Delivery,6.0,1125.0,96.3,False
PE-000503,ENG-00777,CON-0081,2025-05-28 18:03:00,Review,6.9,862.5,75.7,False
PE-000504,ENG-00951,CON-0133,2025-01-13 13:21:00,Travel,6.5,812.5,45.4,False
PE-000505,ENG-00915,CON-0150,2025-05-08 10:17:00,Analysis,0.6,150.0,27.7,False
PE-000506,ENG-00470,CON-0063,2025-05-20 16:18:00,Travel,3.9,390.0,47.3,False
PE-000507,ENG-00444,CON-0160,2025-01-29 11:37:00,Stakeholder Meeting,3.7,693.75,8.9,True
PE-000508,ENG-00857,CON-0069,2025-05-25 18:03:00,Workshop,9.8,1470.0,39.4,False
PE-000509,ENG-00161,CON-0198,2025-04-08 15:02:00,Workshop,5.6,1400.0,24.3,False
PE-000510,ENG-00983,CON-0114,2025-02-23 15:17:00,Travel,3.2,600.0,46.9,False
PE-000511,ENG-00499,CON-0024,2025-01-15 16:56:00,Delivery,10.0,1500.0,80.0,False
PE-000512,ENG-00342,CON-0018,2025-04-28 18:59:00,Travel,7.2,1800.0,15.3,False
PE-000513,ENG-00871,CON-0062,2025-01-05 09:49:00,Documentation,4.2,525.0,52.4,False
PE-000514,ENG-00939,CON-0107,2025-06-28 18:01:00,Delivery,0.7,87.5,31.2,False
PE-000515,ENG-00863,CON-0179,2025-06-13 13:55:00,Analysis,3.0,375.0,22.4,False
PE-000516,ENG-00030,CON-0010,2025-05-23 11:19:00,Stakeholder Meeting,6.8,680.0,42.2,False
PE-000517,ENG-00441,CON-0108,2025-03-14 12:23:00,Workshop,6.7,1675.0,0.0,True
PE-000518,ENG-00577,CON-0136,2025-01-12 08:03:00,Stakeholder Meeting,3.9,731.25,0.0,True
PE-000519,ENG-00196,CON-0183,2025-02-01 08:51:00,Documentation,7.2,900.0,6.3,True
PE-000520,ENG-00944,CON-0100,2025-03-21 11:32:00,Review,7.2,900.0,61.6,False
PE-000521,ENG-00471,CON-0108,2025-03-24 14:55:00,Stakeholder Meeting,5.4,540.0,19.8,False
PE-000522,ENG-00561,CON-0173,2025-05-20 10:44:00,Review,3.2,800.0,47.3,False
PE-000523,ENG-00859,CON-0192,2025-05-29 15:30:00,Workshop,7.3,1825.0,18.9,False
PE-000524,ENG-00654,CON-0040,2025-06-29 14:45:00,Documentation,3.7,925.0,55.0,False
PE-000525,ENG-00181,CON-0050,2025-03-28 15:35:00,Delivery,3.1,581.25,22.1,False
PE-000526,ENG-00199,CON-0057,2025-03-14 12:02:00,Analysis,6.6,990.0,22.2,False
PE-000527,ENG-00704,CON-0028,2025-06-21 18:26:00,Documentation,9.8,980.0,89.9,False
PE-000528,ENG-00034,CON-0070,2025-04-30 15:40:00,Review,3.8,475.0,51.1,False
PE-000529,ENG-00098,CON-0177,2025-04-05 18:57:00,Review,0.9,90.0,5.0,True
PE-000530,ENG-00035,CON-0075,2025-05-07 14:18:00,Documentation,8.3,2075.0,32.7,False
PE-000531,ENG-00137,CON-0158,2025-04-17 19:46:00,Stakeholder Meeting,9.3,930.0,20.9,False
PE-000532,ENG-00988,CON-0092,2025-05-27 18:49:00,Delivery,8.5,1275.0,23.4,False
PE-000533,ENG-00344,CON-0080,2025-03-29 19:24:00,Stakeholder Meeting,1.6,300.0,100.0,False
PE-000534,ENG-00534,CON-0119,2025-03-23 12:41:00,Review,9.8,2450.0,12.3,False
PE-000535,ENG-00024,CON-0175,2025-02-24 14:24:00,Analysis,9.2,2300.0,1.7,True
