account_id,plan,mrr_usd,industry,region,signup_date,churn_date,is_churned,seat_count,health_score
ACC-01334,Starter,99.0,Technology,Europe,2024-05-11,2025-02-09,1,13,46.5
ACC-01335,Professional,1776.0,Media,Europe,2022-10-11,,0,97,86.4
ACC-01336,Professional,1722.0,Professional Services,APAC,2022-08-12,,0,38,83.0
ACC-01337,Starter,128.0,Manufacturing,North America,2024-10-09,,0,9,31.1
ACC-01338,Starter,137.0,Media,Europe,2021-01-08,2025-02-06,1,6,30.6
ACC-01339,Enterprise,6903.0,Finance,Europe,2023-12-12,,0,67,98.5
ACC-01340,Enterprise,5288.0,Technology,Europe,2020-12-01,,0,60,93.3
ACC-01341,Growth,576.0,Healthcare,North America,2021-01-14,,0,47,100.0
ACC-01342,Professional,2005.0,Professional Services,North America,2023-06-08,,0,52,85.2
ACC-01343,Growth,511.0,Professional Services,North America,2024-01-21,2025-01-05,1,10,74.7
ACC-01344,Starter,99.0,Healthcare,North America,2023-08-06,2025-03-22,1,9,38.9
ACC-01345,Enterprise,4572.0,Healthcare,LATAM,2023-08-10,,0,29,94.5
ACC-01346,Starter,125.0,Media,North America,2022-02-27,2025-03-21,1,18,40.3
ACC-01347,Growth,662.0,Media,Europe,2021-05-19,,0,11,81.2
ACC-01348,Professional,1317.0,Professional Services,North America,2021-03-23,,0,21,83.8
ACC-01349,Growth,662.0,Healthcare,APAC,2023-12-15,,0,24,74.2
ACC-01350,Growth,453.0,Healthcare,Europe,2024-05-18,,0,30,80.0
ACC-01351,Growth,671.0,Healthcare,Europe,2021-06-28,,0,13,64.3
ACC-01352,Starter,89.0,Manufacturing,North America,2023-10-06,,0,8,32.6
ACC-01353,Enterprise,6618.0,Retail,Europe,2024-09-03,,0,70,87.3
ACC-01354,Starter,92.0,Professional Services,North America,2022-01-06,2025-01-05,1,8,32.1
ACC-01355,Starter,97.0,Education,North America,2024-02-12,,0,12,39.7
ACC-01356,Starter,94.0,Retail,LATAM,2023-12-01,2025-03-16,1,7,34.2
ACC-01357,Professional,1924.0,Manufacturing,Europe,2021-03-19,,0,41,90.0
ACC-01358,Growth,617.0,Education,Europe,2024-02-21,,0,35,93.9
ACC-01359,Starter,106.0,Professional Services,Europe,2022-10-08,2025-01-20,1,9,37.2
ACC-01360,Growth,587.0,Professional Services,North America,2022-06-19,,0,21,94.5
ACC-01361,Professional,1373.0,Media,North America,2024-03-15,,0,28,89.4
ACC-01362,Professional,1380.0,Education,North America,2021-10-22,,0,55,100.0
ACC-01363,Professional,1585.0,Education,North America,2021-10-30,,0,35,100.0
ACC-01364,Starter,98.0,Education,Europe,2022-01-13,2025-01-29,1,10,36.6
ACC-01365,Professional,1884.0,Media,North America,2024-10-06,,0,61,95.6
ACC-01366,Starter,111.0,Education,APAC,2024-04-21,2025-02-11,1,10,30.1
ACC-01367,Growth,551.0,Retail,North America,2023-12-16,2025-03-11,1,29,90.3
ACC-01368,Growth,498.0,Professional Services,APAC,2023-01-15,2025-02-18,1,30,77.9
ACC-01369,Growth,612.0,Healthcare,North America,2024-03-05,,0,15,72.6
ACC-01370,Starter,103.0,Finance,North America,2024-05-30,2025-01-23,1,11,37.4
ACC-01371,Starter,131.0,Finance,LATAM,2021-09-28,2025-03-25,1,20,54.7
ACC-01372,Growth,469.0,Media,APAC,2022-12-14,,0,32,63.5
ACC-01373,Growth,561.0,Finance,APAC,2021-01-23,,0,10,69.4
ACC-01374,Professional,1283.0,Media,Europe,2023-04-19,,0,64,98.9
ACC-01375,Starter,103.0,Professional Services,North America,2022-02-19,2025-03-22,1,13,60.3
ACC-01376,Starter,103.0,Finance,North America,2023-04-24,2025-03-16,1,15,36.9
ACC-01377,Growth,538.0,Finance,North America,2024-10-11,,0,50,61.0
ACC-01378,Growth,474.0,Retail,Europe,2024-02-19,,0,31,74.4
ACC-01379,Growth,690.0,Finance,North America,2023-03-28,,0,15,77.4
ACC-01380,Growth,677.0,Education,APAC,2024-06-28,,0,40,74.9
ACC-01381,Growth,678.0,Professional Services,Europe,2021-09-12,2025-03-08,1,32,79.6
ACC-01382,Enterprise,4422.0,Healthcare,APAC,2024-05-31,,0,36,95.7
ACC-01383,Starter,109.0,Retail,North America,2021-10-08,,0,10,39.4
ACC-01384,Starter,102.0,Retail,Europe,2021-08-15,2025-02-08,1,4,49.3
ACC-01385,Professional,1397.0,Media,Europe,2021-10-03,,0,119,100.0
ACC-01386,Growth,610.0,Retail,North America,2022-11-10,2025-01-05,1,8,74.5
ACC-01387,Enterprise,6310.0,Education,Europe,2021-10-24,,0,56,100.0
ACC-01388,Growth,457.0,Education,Europe,2023-10-02,2025-03-17,1,11,75.0
ACC-01389,Starter,86.0,Professional Services,Europe,2021-07-05,2025-02-08,1,23,40.0
ACC-01390,Professional,1539.0,Professional Services,North America,2021-12-20,2025-01-05,1,29,89.4
ACC-01391,Starter,122.0,Retail,LATAM,2021-07-20,2025-02-26,1,8,49.8
ACC-01392,Starter,87.0,Technology,North America,2024-07-08,2025-02-14,1,8,24.8
ACC-01393,Professional,1880.0,Education,APAC,2023-06-25,,0,25,81.9
ACC-01394,Starter,89.0,Healthcare,North America,2024-10-28,2025-03-11,1,21,15.0
ACC-01395,Growth,458.0,Education,North America,2021-10-26,,0,11,56.8
ACC-01396,Professional,1360.0,Finance,North America,2020-12-30,,0,43,93.5
ACC-01397,Enterprise,5716.0,Professional Services,Europe,2022-01-18,,0,43,95.3
ACC-01398,Starter,111.0,Finance,APAC,2022-07-03,,0,12,45.8
ACC-01399,Starter,99.0,Retail,LATAM,2022-07-15,2025-02-08,1,7,32.1
ACC-01400,Starter,131.0,Finance,APAC,2021-04-22,,0,10,44.0
ACC-01401,Growth,583.0,Professional Services,Europe,2024-09-06,2025-02-16,1,26,71.3
ACC-01402,Professional,1940.0,Healthcare,North America,2023-07-30,,0,22,94.6
ACC-01403,Growth,519.0,Healthcare,Europe,2023-05-19,,0,17,73.8
ACC-01404,Professional,1630.0,Professional Services,LATAM,2023-10-24,,0,78,89.1
ACC-01405,Growth,476.0,Technology,North America,2021-12-25,,0,17,81.0
ACC-01406,Professional,2093.0,Healthcare,LATAM,2022-10-25,,0,15,95.6
ACC-01407,Growth,577.0,Education,APAC,2020-12-16,,0,13,64.9
ACC-01408,Professional,1453.0,Retail,North America,2021-10-05,,0,11,90.1
ACC-01409,Growth,499.0,Healthcare,Europe,2021-11-28,,0,21,83.5
ACC-01410,Starter,138.0,Technology,North America,2023-07-30,2025-02-27,1,6,40.2
ACC-01411,Starter,113.0,Education,APAC,2021-10-16,2025-01-30,1,15,41.4
ACC-01412,Starter,127.0,Professional Services,Europe,2021-02-18,2025-03-02,1,23,37.9
ACC-01413,Enterprise,5129.0,Finance,Europe,2022-03-12,,0,74,87.7
ACC-01414,Growth,636.0,Professional Services,LATAM,2021-04-02,2025-01-09,1,9,62.7
ACC-01415,Growth,474.0,Healthcare,North America,2023-07-21,,0,12,76.0
ACC-01416,Growth,579.0,Retail,Europe,2021-05-12,,0,40,75.4
ACC-01417,Professional,1618.0,Retail,North America,2024-03-30,,0,37,93.4
ACC-01418,Growth,608.0,Technology,Europe,2023-04-11,,0,18,72.4
ACC-01419,Enterprise,5643.0,Education,North America,2021-02-10,,0,19,100.0
ACC-01420,Professional,1438.0,Healthcare,Europe,2023-04-06,,0,35,83.7
ACC-01421,Starter,101.0,Technology,Europe,2021-04-21,,0,7,35.6
ACC-01422,Professional,1444.0,Finance,North America,2021-12-29,,0,32,96.3
ACC-01423,Growth,593.0,Healthcare,North America,2022-06-01,,0,11,69.0
ACC-01424,Professional,1750.0,Retail,North America,2024-10-19,,0,115,90.2
ACC-01425,Starter,109.0,Finance,Europe,2024-06-13,2025-01-17,1,17,29.2
ACC-01426,Starter,130.0,Manufacturing,APAC,2021-08-11,,0,14,48.8
ACC-01427,Growth,697.0,Education,LATAM,2023-04-05,2025-02-23,1,17,77.1
ACC-01428,Professional,1369.0,Retail,Europe,2023-03-30,,0,17,82.0
ACC-01429,Starter,116.0,Technology,Europe,2023-01-16,,0,16,48.8
ACC-01430,Growth,631.0,Manufacturing,North America,2021-12-19,,0,18,79.8
ACC-01431,Starter,86.0,Healthcare,North America,2022-01-10,2025-02-02,1,11,45.8
ACC-01432,Growth,616.0,Retail,Europe,2024-11-21,,0,22,72.1
ACC-01433,Professional,1790.0,Education,Europe,2024-03-19,,0,25,97.1
ACC-01434,Starter,100.0,Media,Europe,2023-04-11,2025-01-29,1,13,46.1
ACC-01435,Growth,478.0,Technology,LATAM,2021-06-20,,0,12,70.1
ACC-01436,Professional,1805.0,Healthcare,North America,2021-01-18,,0,45,90.5
ACC-01437,Growth,615.0,Healthcare,Europe,2022-03-28,2025-01-17,1,13,74.8
ACC-01438,Growth,545.0,Finance,Europe,2021-06-16,,0,17,75.3
ACC-01439,Enterprise,6607.0,Technology,Europe,2022-10-08,,0,53,94.9
ACC-01440,Starter,87.0,Retail,North America,2023-11-29,2025-02-12,1,12,44.1
ACC-01441,Growth,594.0,Retail,LATAM,2020-12-20,,0,12,74.3
ACC-01442,Growth,521.0,Media,North America,2021-06-12,,0,12,87.1
ACC-01443,Starter,112.0,Professional Services,APAC,2024-03-11,2025-01-04,1,12,39.7
ACC-01444,Professional,1762.0,Education,North America,2023-08-28,,0,49,93.1
ACC-01445,Starter,111.0,Retail,APAC,2022-07-06,2025-02-02,1,14,43.3
ACC-01446,Growth,685.0,Retail,North America,2023-07-24,,0,42,79.0
ACC-01447,Growth,647.0,Healthcare,Europe,2023-08-13,,0,16,72.6
ACC-01448,Enterprise,6494.0,Media,Europe,2021-07-21,,0,59,88.2
ACC-01449,Professional,1894.0,Media,North America,2021-09-17,,0,15,89.6
ACC-01450,Professional,1766.0,Healthcare,Europe,2021-07-22,,0,38,85.3
ACC-01451,Growth,549.0,Media,North America,2023-09-18,,0,69,91.9
ACC-01452,Growth,544.0,Professional Services,North America,2023-07-20,,0,32,83.1
ACC-01453,Professional,1445.0,Manufacturing,North America,2024-10-29,,0,58,78.9
ACC-01454,Professional,1518.0,Education,North America,2021-08-28,,0,39,97.0
ACC-01455,Starter,97.0,Education,Europe,2021-09-26,2025-01-23,1,7,31.8
ACC-01456,Growth,478.0,Finance,North America,2023-09-18,,0,30,87.1
ACC-01457,Enterprise,4955.0,Technology,North America,2023-06-19,,0,22,90.0
ACC-01458,Professional,1783.0,Finance,North America,2023-07-02,,0,39,92.8
ACC-01459,Starter,134.0,Manufacturing,LATAM,2023-01-30,,0,11,37.9
ACC-01460,Growth,439.0,Manufacturing,Europe,2021-03-29,,0,88,87.5
ACC-01461,Starter,85.0,Finance,LATAM,2022-06-15,2025-03-29,1,15,36.7
ACC-01462,Growth,635.0,Finance,North America,2021-08-22,,0,22,74.9
ACC-01463,Growth,443.0,Education,LATAM,2023-08-25,,0,35,71.1
ACC-01464,Growth,572.0,Manufacturing,Europe,2022-07-18,,0,12,66.9
ACC-01465,Growth,522.0,Professional Services,North America,2022-12-18,,0,27,66.5
ACC-01466,Professional,1542.0,Finance,North America,2022-03-28,,0,25,84.1
ACC-01467,Starter,104.0,Media,Europe,2021-01-06,,0,10,35.8
ACC-01468,Growth,672.0,Media,North America,2024-11-26,,0,19,69.1
ACC-01469,Starter,88.0,Technology,Europe,2021-09-20,2025-01-22,1,18,61.5
ACC-01470,Growth,530.0,Professional Services,Europe,2021-06-09,,0,11,70.8
ACC-01471,Growth,591.0,Manufacturing,North America,2022-02-11,2025-03-13,1,17,84.4
ACC-01472,Professional,1412.0,Healthcare,North America,2024-06-22,,0,31,84.5
ACC-01473,Growth,621.0,Healthcare,LATAM,2023-02-19,,0,32,69.1
ACC-01474,Starter,132.0,Media,North America,2022-12-19,,0,14,53.8
ACC-01475,Growth,630.0,Retail,APAC,2023-03-25,,0,36,82.4
ACC-01476,Growth,440.0,Healthcare,APAC,2021-04-27,2025-01-18,1,28,75.4
ACC-01477,Professional,1706.0,Technology,APAC,2024-07-03,,0,88,82.2
ACC-01478,Starter,118.0,Education,North America,2022-01-10,2025-03-15,1,10,34.8
ACC-01479,Growth,566.0,Media,North America,2023-11-24,,0,71,77.9
ACC-01480,Professional,1548.0,Finance,North America,2024-06-28,,0,34,100.0
ACC-01481,Growth,428.0,Education,North America,2023-10-22,2025-01-11,1,28,71.1
ACC-01482,Growth,492.0,Finance,North America,2024-05-02,,0,16,74.7
ACC-01483,Professional,1792.0,Retail,Europe,2022-10-30,,0,19,89.9
ACC-01484,Professional,1320.0,Media,Europe,2021-06-11,,0,18,84.3
ACC-01485,Enterprise,6150.0,Retail,Europe,2022-11-05,,0,92,100.0
ACC-01486,Starter,112.0,Technology,Europe,2022-06-20,2025-03-03,1,12,48.9
ACC-01487,Enterprise,6127.0,Manufacturing,LATAM,2024-06-23,,0,76,95.3
ACC-01488,Professional,1983.0,Education,Europe,2022-10-16,,0,72,96.2
ACC-01489,Starter,126.0,Technology,North America,2023-03-30,2025-03-23,1,14,36.7
ACC-01490,Professional,1618.0,Technology,North America,2023-01-28,,0,11,87.7
ACC-01491,Starter,87.0,Technology,North America,2021-06-04,2025-02-01,1,14,49.2
ACC-01492,Enterprise,6076.0,Technology,Europe,2021-08-24,,0,64,92.7
ACC-01493,Growth,480.0,Manufacturing,APAC,2024-06-25,,0,8,71.3
ACC-01494,Starter,118.0,Media,APAC,2022-12-10,2025-03-31,1,14,38.7
ACC-01495,Starter,109.0,Finance,Europe,2023-02-12,2025-01-02,1,11,43.9
ACC-01496,Growth,675.0,Education,Europe,2022-09-10,,0,109,88.1
ACC-01497,Growth,660.0,Technology,North America,2024-11-08,,0,52,79.2
ACC-01498,Growth,464.0,Manufacturing,Europe,2022-04-16,,0,25,84.6
ACC-01499,Starter,111.0,Retail,Europe,2022-01-16,2025-03-07,1,5,30.5
ACC-01500,Starter,132.0,Finance,North America,2023-03-26,,0,21,46.7
ACC-01501,Professional,1689.0,Education,North America,2022-06-06,,0,18,100.0
ACC-01502,Enterprise,6983.0,Retail,North America,2022-10-13,,0,38,95.0
ACC-01503,Enterprise,4836.0,Finance,APAC,2023-12-23,,0,43,92.9
ACC-01504,Starter,94.0,Finance,APAC,2021-06-06,2025-01-03,1,5,33.8
ACC-01505,Starter,115.0,Healthcare,North America,2023-11-30,,0,12,37.4
ACC-01506,Growth,634.0,Finance,North America,2024-02-25,,0,28,80.2
ACC-01507,Growth,609.0,Healthcare,Europe,2023-09-27,,0,26,81.0
ACC-01508,Starter,119.0,Healthcare,Europe,2024-07-16,,0,15,28.6
ACC-01509,Enterprise,6755.0,Education,Europe,2022-08-12,,0,56,91.4
ACC-01510,Starter,97.0,Professional Services,Europe,2024-01-07,2025-03-22,1,12,52.4
ACC-01511,Professional,1367.0,Media,Europe,2022-01-17,2025-03-14,1,14,88.5
ACC-01512,Professional,1804.0,Finance,North America,2024-06-10,,0,24,85.0
ACC-01513,Professional,1645.0,Healthcare,APAC,2022-11-26,,0,35,92.0
ACC-01514,Starter,106.0,Technology,North America,2024-07-21,2025-03-14,1,7,27.1
ACC-01515,Professional,1916.0,Retail,North America,2024-06-14,,0,23,81.7
ACC-01516,Starter,86.0,Retail,Europe,2022-02-24,,0,29,44.3
ACC-01517,Professional,1807.0,Education,Europe,2021-08-30,,0,20,88.3
ACC-01518,Professional,1452.0,Media,Europe,2023-11-20,,0,33,100.0
ACC-01519,Growth,531.0,Finance,Europe,2024-01-17,,0,12,78.0
ACC-01520,Growth,437.0,Media,APAC,2022-11-19,2025-03-25,1,15,77.3
ACC-01521,Professional,1694.0,Professional Services,Europe,2024-04-18,,0,9,87.7
ACC-01522,Growth,682.0,Retail,Europe,2024-11-29,2025-01-14,1,11,55.8
ACC-01523,Starter,94.0,Professional Services,Europe,2023-05-31,,0,27,45.4
ACC-01524,Growth,659.0,Professional Services,Europe,2023-08-16,,0,12,67.8
ACC-01525,Professional,1973.0,Healthcare,North America,2024-08-05,,0,40,87.7
ACC-01526,Growth,681.0,Media,North America,2024-08-03,2025-02-15,1,24,71.9
ACC-01527,Professional,2049.0,Retail,North America,2024-09-25,,0,19,99.5
ACC-01528,Growth,675.0,Healthcare,North America,2022-01-14,,0,20,66.3
ACC-01529,Starter,110.0,Finance,North America,2024-07-17,2025-02-24,1,8,17.5
ACC-01530,Starter,110.0,Education,Europe,2021-10-27,2025-03-14,1,12,32.4
ACC-01531,Professional,2063.0,Retail,Europe,2021-06-22,,0,36,97.9
ACC-01532,Starter,95.0,Healthcare,Europe,2023-04-05,,0,12,43.1
ACC-01533,Starter,91.0,Media,North America,2021-01-21,2025-03-13,1,17,44.5
ACC-01534,Enterprise,6235.0,Healthcare,Europe,2021-10-29,,0,65,95.7
ACC-01535,Starter,99.0,Technology,Europe,2023-07-29,2025-01-21,1,26,48.0
ACC-01536,Starter,127.0,Manufacturing,Europe,2022-04-30,2025-02-21,1,9,44.7
ACC-01537,Growth,670.0,Technology,North America,2023-08-13,2025-02-28,1,22,68.7
ACC-01538,Growth,498.0,Education,North America,2024-06-19,,0,28,76.0
ACC-01539,Starter,115.0,Technology,North America,2022-01-19,2025-02-10,1,8,42.1
ACC-01540,Professional,1500.0,Retail,Europe,2024-05-09,,0,22,97.9
ACC-01541,Growth,488.0,Technology,North America,2020-12-24,2025-01-11,1,13,74.1
ACC-01542,Professional,1519.0,Manufacturing,Europe,2024-01-29,,0,26,93.4
ACC-01543,Growth,646.0,Retail,APAC,2021-04-22,,0,32,89.8
ACC-01544,Growth,608.0,Education,APAC,2024-08-24,2025-01-22,1,19,62.2
ACC-01545,Growth,488.0,Healthcare,North America,2022-11-09,,0,26,73.5
ACC-01546,Growth,488.0,Professional Services,North America,2024-07-16,2025-03-26,1,17,68.1
ACC-01547,Growth,544.0,Manufacturing,LATAM,2022-08-02,,0,23,70.0
ACC-01548,Enterprise,5112.0,Manufacturing,North America,2021-12-20,,0,24,86.4
ACC-01549,Growth,656.0,Technology,APAC,2020-12-19,,0,18,84.7
ACC-01550,Starter,115.0,Retail,LATAM,2024-07-23,2025-03-13,1,9,18.9
ACC-01551,Growth,648.0,Education,Europe,2023-03-14,2025-01-11,1,31,79.3
ACC-01552,Growth,461.0,Manufacturing,North America,2023-12-20,,0,11,70.5
ACC-01553,Starter,85.0,Technology,APAC,2022-10-26,2025-01-10,1,5,35.7
ACC-01554,Growth,516.0,Education,APAC,2021-10-13,,0,27,74.6
ACC-01555,Growth,425.0,Retail,APAC,2022-05-19,,0,34,72.5
ACC-01556,Enterprise,6050.0,Finance,Europe,2024-05-01,,0,22,88.2
ACC-01557,Enterprise,5055.0,Manufacturing,North America,2022-04-03,,0,88,84.9
ACC-01558,Enterprise,6574.0,Media,North America,2022-10-15,,0,87,96.2
ACC-01559,Growth,654.0,Media,Europe,2024-04-11,,0,46,86.2
ACC-01560,Starter,93.0,Technology,LATAM,2024-05-29,2025-01-22,1,16,43.1
ACC-01561,Growth,679.0,Media,North America,2023-01-06,,0,10,84.0
ACC-01562,Growth,619.0,Finance,North America,2024-01-16,,0,39,87.1
ACC-01563,Starter,127.0,Professional Services,Europe,2021-04-25,2025-03-21,1,20,46.5
ACC-01564,Professional,1493.0,Healthcare,North America,2024-04-23,,0,28,89.5
ACC-01565,Professional,1573.0,Education,North America,2021-09-14,,0,28,98.8
ACC-01566,Growth,512.0,Finance,APAC,2021-03-23,,0,82,78.8
ACC-01567,Growth,618.0,Professional Services,North America,2023-10-21,,0,10,76.5
ACC-01568,Growth,491.0,Healthcare,LATAM,2021-10-04,,0,8,68.9
ACC-01569,Professional,1532.0,Retail,North America,2022-11-17,,0,36,90.3
ACC-01570,Enterprise,5634.0,Media,Europe,2023-10-13,,0,144,89.9
ACC-01571,Starter,136.0,Media,North America,2022-05-15,,0,34,44.4
ACC-01572,Growth,554.0,Professional Services,North America,2020-12-05,,0,11,77.1
ACC-01573,Growth,610.0,Professional Services,APAC,2022-06-23,,0,17,75.1
ACC-01574,Growth,496.0,Media,North America,2023-05-11,,0,13,84.5
ACC-01575,Starter,99.0,Education,APAC,2021-01-10,2025-01-22,1,18,40.8
ACC-01576,Growth,625.0,Education,North America,2023-06-29,2025-01-06,1,45,85.8
ACC-01577,Professional,1970.0,Education,Europe,2024-08-22,,0,40,78.6
ACC-01578,Professional,1776.0,Retail,LATAM,2022-02-18,,0,28,97.1
ACC-01579,Growth,541.0,Professional Services,APAC,2024-02-27,,0,17,68.7
ACC-01580,Professional,1723.0,Manufacturing,APAC,2022-02-02,,0,35,98.8
ACC-01581,Growth,541.0,Finance,Europe,2023-04-25,,0,20,71.6
ACC-01582,Starter,94.0,Finance,North America,2023-02-11,,0,5,21.9
ACC-01583,Growth,455.0,Technology,North America,2024-08-25,2025-03-22,1,36,73.8
ACC-01584,Growth,457.0,Retail,North America,2021-08-16,,0,19,70.3
ACC-01585,Enterprise,6931.0,Technology,North America,2021-05-24,,0,21,84.3
ACC-01586,Growth,693.0,Technology,North America,2023-09-19,,0,11,77.1
ACC-01587,Starter,86.0,Education,North America,2024-08-22,,0,18,42.0
ACC-01588,Enterprise,5211.0,Finance,APAC,2021-12-11,,0,56,91.1
ACC-01589,Starter,114.0,Education,North America,2022-01-31,,0,44,61.7
ACC-01590,Enterprise,5453.0,Education,North America,2021-11-23,,0,84,99.8
ACC-01591,Starter,131.0,Technology,North America,2023-02-08,,0,9,37.8
ACC-01592,Growth,440.0,Technology,APAC,2024-01-21,2025-02-04,1,12,65.2
ACC-01593,Professional,1574.0,Healthcare,North America,2021-06-20,,0,203,88.9
ACC-01594,Starter,87.0,Finance,APAC,2024-07-02,,0,26,40.8
ACC-01595,Growth,475.0,Professional Services,LATAM,2023-05-16,2025-03-18,1,25,75.6
ACC-01596,Growth,458.0,Finance,APAC,2024-05-30,2025-02-01,1,23,79.7
ACC-01597,Starter,95.0,Technology,Europe,2021-08-07,2025-03-03,1,7,33.0
ACC-01598,Starter,137.0,Education,Europe,2023-02-03,,0,16,42.5
ACC-01599,Growth,674.0,Professional Services,North America,2023-02-05,2025-02-09,1,40,86.9
ACC-01600,Starter,129.0,Manufacturing,Europe,2023-10-10,2025-01-08,1,9,36.5
ACC-01601,Enterprise,4699.0,Healthcare,Europe,2022-10-05,,0,171,100.0
ACC-01602,Starter,136.0,Professional Services,LATAM,2024-12-01,2025-01-15,1,6,22.4
ACC-01603,Starter,89.0,Technology,North America,2021-11-21,2025-01-03,1,6,49.5
ACC-01604,Professional,1282.0,Retail,APAC,2024-05-01,,0,28,92.8
ACC-01605,Growth,532.0,Manufacturing,Europe,2022-01-26,,0,17,82.9
ACC-01606,Growth,652.0,Media,LATAM,2022-06-21,,0,31,86.3
ACC-01607,Growth,604.0,Finance,Europe,2024-09-14,2025-02-01,1,4,46.4
ACC-01608,Professional,1651.0,Technology,Europe,2022-03-20,,0,62,100.0
ACC-01609,Growth,489.0,Technology,North America,2024-05-24,,0,13,87.1
ACC-01610,Enterprise,6898.0,Finance,North America,2021-05-18,,0,21,90.3
ACC-01611,Starter,122.0,Retail,Europe,2023-01-19,,0,14,42.4
ACC-01612,Starter,96.0,Technology,Europe,2024-02-15,2025-01-13,1,6,33.1
ACC-01613,Starter,118.0,Healthcare,North America,2024-01-12,2025-02-25,1,13,33.5
ACC-01614,Starter,115.0,Manufacturing,LATAM,2024-11-27,,0,6,29.1
ACC-01615,Enterprise,6908.0,Education,APAC,2020-11-24,,0,28,100.0
ACC-01616,Starter,98.0,Retail,Europe,2024-01-02,2025-02-12,1,5,44.9
ACC-01617,Professional,1785.0,Media,LATAM,2021-05-02,,0,48,94.5
ACC-01618,Growth,428.0,Professional Services,North America,2024-11-21,2025-01-27,1,33,61.2
ACC-01619,Starter,95.0,Manufacturing,LATAM,2021-10-15,2025-01-10,1,13,33.9
ACC-01620,Starter,112.0,Media,Europe,2023-03-28,2025-02-11,1,12,45.7
ACC-01621,Starter,131.0,Professional Services,North America,2024-10-03,2025-03-17,1,6,26.6
ACC-01622,Professional,1957.0,Manufacturing,Europe,2021-03-22,,0,39,100.0
ACC-01623,Professional,1937.0,Technology,North America,2023-10-15,,0,20,90.7
ACC-01624,Starter,100.0,Manufacturing,North America,2021-07-20,2025-01-22,1,4,32.7
ACC-01625,Growth,432.0,Technology,Europe,2024-10-10,,0,17,50.7
ACC-01626,Professional,1928.0,Professional Services,Europe,2023-11-17,2025-01-30,1,101,88.7
ACC-01627,Starter,130.0,Technology,LATAM,2021-12-28,,0,28,51.7
ACC-01628,Starter,134.0,Education,North America,2024-07-04,2025-02-24,1,10,62.8
ACC-01629,Growth,610.0,Manufacturing,North America,2022-12-15,2025-02-05,1,32,83.8
ACC-01630,Starter,124.0,Professional Services,North America,2021-03-25,2025-01-27,1,9,31.2
ACC-01631,Growth,530.0,Manufacturing,Europe,2020-12-08,,0,27,86.8
ACC-01632,Growth,473.0,Healthcare,North America,2021-01-20,,0,46,66.0
ACC-01633,Growth,515.0,Retail,North America,2023-08-10,2025-01-24,1,27,83.0
ACC-01634,Starter,136.0,Healthcare,APAC,2023-04-03,2025-01-06,1,12,44.8
ACC-01635,Growth,480.0,Healthcare,APAC,2024-05-19,,0,26,85.6
ACC-01636,Growth,579.0,Retail,North America,2022-03-12,,0,16,79.4
ACC-01637,Starter,120.0,Technology,North America,2024-09-18,2025-01-05,1,31,30.1
ACC-01638,Professional,2057.0,Healthcare,North America,2021-08-23,,0,21,86.7
ACC-01639,Growth,465.0,Retail,LATAM,2021-04-14,,0,18,64.8
ACC-01640,Growth,543.0,Professional Services,North America,2023-01-30,,0,21,80.3
ACC-01641,Growth,488.0,Manufacturing,Europe,2024-05-01,,0,19,79.2
ACC-01642,Growth,525.0,Professional Services,Europe,2022-03-31,,0,19,77.4
ACC-01643,Growth,582.0,Professional Services,APAC,2024-10-28,2025-02-18,1,7,59.1
ACC-01644,Professional,1361.0,Education,APAC,2022-07-09,,0,12,89.7
ACC-01645,Growth,550.0,Manufacturing,North America,2021-04-16,2025-03-18,1,37,88.5
ACC-01646,Starter,89.0,Media,LATAM,2020-12-12,2025-01-27,1,8,38.9
ACC-01647,Professional,1324.0,Education,North America,2021-03-10,,0,46,100.0
ACC-01648,Professional,1293.0,Retail,North America,2021-09-22,,0,15,91.8
ACC-01649,Starter,105.0,Manufacturing,North America,2023-08-04,,0,25,56.6
ACC-01650,Professional,1613.0,Media,North America,2021-06-21,,0,19,88.7
ACC-01651,Growth,568.0,Healthcare,APAC,2023-01-08,,0,10,71.8
ACC-01652,Growth,601.0,Media,APAC,2023-08-14,,0,92,92.5
ACC-01653,Starter,107.0,Manufacturing,Europe,2024-02-13,,0,5,36.0
ACC-01654,Starter,134.0,Professional Services,Europe,2022-06-13,2025-02-06,1,20,50.0
ACC-01655,Professional,1778.0,Media,APAC,2023-11-18,,0,55,96.8
ACC-01656,Starter,133.0,Media,North America,2023-11-25,2025-03-18,1,19,46.3
ACC-01657,Starter,85.0,Retail,North America,2021-06-25,,0,13,40.4
ACC-01658,Starter,97.0,Media,APAC,2022-05-31,2025-02-18,1,13,46.6
ACC-01659,Starter,105.0,Education,North America,2022-07-19,2025-03-27,1,23,32.8
ACC-01660,Growth,577.0,Professional Services,APAC,2023-04-06,,0,13,64.3
ACC-01661,Growth,619.0,Retail,North America,2021-03-13,,0,19,70.3
ACC-01662,Growth,515.0,Education,North America,2024-08-30,2025-02-01,1,11,47.9
ACC-01663,Starter,112.0,Technology,North America,2024-05-28,2025-01-29,1,6,25.7
ACC-01664,Starter,95.0,Retail,North America,2024-04-11,2025-01-05,1,21,54.8
ACC-01665,Starter,113.0,Education,APAC,2023-06-08,,0,3,22.9
ACC-01666,Starter,117.0,Manufacturing,North America,2024-02-29,2025-02-28,1,7,43.2
ACC-01667,Growth,448.0,Manufacturing,Europe,2023-12-20,,0,23,86.0
