user_id,account_id,role,is_active,last_login_date,signup_date,logins_last_30_days
USR-0000383,ACC-00472,Viewer,1,2025-02-11,2023-03-31,28
USR-0000384,ACC-01775,Developer,1,2025-01-09,2022-03-07,20
USR-0000385,ACC-00787,Developer,1,2025-03-10,2021-09-13,25
USR-0000386,ACC-01242,Viewer,1,2025-01-23,2024-11-26,15
USR-0000387,ACC-00682,Manager,1,2025-01-28,2022-08-05,24
USR-0000388,ACC-00865,Viewer,1,2025-02-21,2023-12-29,9
USR-0000389,ACC-01541,Viewer,0,2025-01-15,2021-04-04,23
USR-0000390,ACC-01214,Viewer,1,2025-02-21,2023-08-21,21
USR-0000391,ACC-00038,Developer,1,2025-03-15,2022-01-15,20
USR-0000392,ACC-01645,Manager,1,2025-03-21,2021-04-21,23
USR-0000393,ACC-01644,Developer,1,2025-03-31,2022-09-03,19
USR-0000394,ACC-01641,Developer,1,2025-01-07,2024-05-23,17
USR-0000395,ACC-00643,Viewer,0,2025-01-21,2023-09-15,9
USR-0000396,ACC-01083,Admin,1,2025-02-12,2024-11-30,24
USR-0000397,ACC-00026,Admin,0,2025-02-07,2023-12-14,11
USR-0000398,ACC-00879,Admin,1,2025-03-01,2021-10-09,25
USR-0000399,ACC-00045,Admin,1,2025-02-02,2024-09-13,28
USR-0000400,ACC-00710,Analyst,1,2025-03-02,2022-09-24,17
USR-0000401,ACC-01279,Manager,0,2025-01-19,2021-08-20,27
USR-0000402,ACC-00698,Viewer,1,2025-01-13,2022-08-04,23
USR-0000403,ACC-01232,Manager,1,2025-03-17,2024-09-23,2
USR-0000404,ACC-00857,Developer,0,2024-07-13,2024-12-10,0
USR-0000405,ACC-00445,Admin,1,2025-03-05,2021-08-27,15
USR-0000406,ACC-00273,Admin,1,2025-02-14,2023-09-10,25
USR-0000407,ACC-01594,Analyst,1,2025-03-04,2024-08-27,12
USR-0000408,ACC-01306,Manager,1,2025-02-23,2023-10-11,26
USR-0000409,ACC-00563,Analyst,1,2025-03-03,2024-01-26,16
USR-0000410,ACC-00294,Viewer,1,2025-03-12,2022-11-12,26
USR-0000411,ACC-01104,Admin,1,2025-02-17,2024-06-30,9
USR-0000412,ACC-00923,Developer,1,2025-02-01,2023-03-11,31
USR-0000413,ACC-01762,Developer,1,2025-02-21,2021-04-26,19
USR-0000414,ACC-01270,Analyst,1,2025-03-17,2022-10-24,7
USR-0000415,ACC-00254,Viewer,1,2025-02-21,2022-10-21,2
USR-0000416,ACC-01293,Developer,1,2025-03-25,2022-08-23,22
USR-0000417,ACC-01144,Developer,0,2025-01-30,2021-03-12,6
USR-0000418,ACC-01504,Viewer,0,2025-01-21,2021-08-18,1
USR-0000419,ACC-00447,Developer,1,2025-02-18,2024-10-27,5
USR-0000420,ACC-00742,Manager,1,2025-02-12,2023-09-16,23
USR-0000421,ACC-00843,Analyst,1,2025-02-23,2021-06-15,10
USR-0000422,ACC-00253,Manager,1,2025-02-19,2023-04-24,10
USR-0000423,ACC-00880,Developer,1,2025-03-19,2022-12-06,23
USR-0000424,ACC-00666,Admin,1,2025-03-03,2024-07-11,31
USR-0000425,ACC-01526,Analyst,1,2025-02-15,2024-10-24,11
USR-0000426,ACC-01525,Admin,1,2025-02-09,2024-09-24,25
USR-0000427,ACC-00053,Developer,1,2025-03-24,2024-10-09,22
USR-0000428,ACC-01160,Viewer,1,2025-01-14,2024-08-03,33
USR-0000429,ACC-00452,Developer,1,2025-02-05,2022-07-04,33
USR-0000430,ACC-00372,Admin,1,2025-01-05,2022-09-06,3
USR-0000431,ACC-00501,Developer,1,2025-03-31,2023-04-05,28
USR-0000432,ACC-01546,Developer,1,2025-01-21,2024-10-23,10
USR-0000433,ACC-00582,Analyst,1,2025-02-24,2021-06-13,30
USR-0000434,ACC-01927,Manager,0,2025-03-27,2021-08-31,13
USR-0000435,ACC-00164,Developer,1,2025-02-07,2022-03-24,28
USR-0000436,ACC-01373,Admin,1,2025-02-11,2021-03-20,15
USR-0000437,ACC-00816,Viewer,1,2025-02-11,2023-05-28,21
USR-0000438,ACC-00046,Viewer,1,2025-01-09,2023-11-05,16
USR-0000439,ACC-01880,Manager,1,2025-01-27,2021-10-23,22
USR-0000440,ACC-01630,Developer,1,2025-03-24,2021-05-04,10
USR-0000441,ACC-01145,Admin,1,2025-02-27,2022-11-11,28
USR-0000442,ACC-01809,Viewer,0,2025-01-14,2021-07-18,11
USR-0000443,ACC-01967,Admin,1,2025-01-24,2022-12-14,4
USR-0000444,ACC-01235,Developer,1,2025-02-21,2023-03-07,34
USR-0000445,ACC-00162,Admin,1,2025-01-28,2022-04-23,18
USR-0000446,ACC-00763,Developer,1,2025-01-10,2022-09-19,32
USR-0000447,ACC-00187,Developer,1,2025-01-28,2024-08-13,8
USR-0000448,ACC-01874,Developer,1,2025-01-08,2023-10-27,23
USR-0000449,ACC-01095,Analyst,1,2025-01-13,2022-10-16,33
USR-0000450,ACC-01622,Manager,1,2025-01-28,2021-03-28,40
USR-0000451,ACC-01323,Manager,1,2025-01-21,2023-12-26,7
USR-0000452,ACC-00122,Developer,1,2025-02-17,2024-02-06,19
USR-0000453,ACC-00174,Analyst,1,2025-01-30,2024-10-26,13
USR-0000454,ACC-01562,Developer,1,2025-01-23,2024-01-31,18
USR-0000455,ACC-00859,Manager,1,2025-01-24,2023-12-13,32
USR-0000456,ACC-01765,Viewer,0,2025-03-18,2022-07-29,25
USR-0000457,ACC-01725,Admin,1,2025-01-04,2021-08-16,26
USR-0000458,ACC-01755,Admin,1,2025-03-20,2021-12-13,28
USR-0000459,ACC-01701,Admin,1,2025-03-08,2024-02-05,14
USR-0000460,ACC-01873,Developer,0,2025-03-22,2025-01-03,18
USR-0000461,ACC-01235,Manager,1,2025-01-01,2022-12-03,26
USR-0000462,ACC-00919,Admin,1,2025-01-16,2024-06-05,28
USR-0000463,ACC-00401,Analyst,1,2025-03-08,2021-11-22,26
USR-0000464,ACC-00647,Viewer,1,2025-02-06,2022-06-25,17
USR-0000465,ACC-01180,Analyst,0,2024-11-10,2025-03-08,0
USR-0000466,ACC-01156,Manager,1,2025-02-10,2021-10-12,3
USR-0000467,ACC-00656,Viewer,1,2025-02-11,2023-06-12,14
USR-0000468,ACC-01421,Admin,0,2025-03-30,2021-08-06,6
USR-0000469,ACC-00998,Analyst,1,2025-03-15,2021-03-23,19
USR-0000470,ACC-01249,Developer,1,2025-03-21,2024-06-26,19
USR-0000471,ACC-01334,Manager,1,2025-03-06,2024-07-21,3
USR-0000472,ACC-00580,Analyst,1,2025-01-30,2024-01-29,11
USR-0000473,ACC-00310,Admin,1,2025-01-14,2023-06-13,23
USR-0000474,ACC-00041,Viewer,1,2025-02-07,2024-04-06,23
USR-0000475,ACC-01326,Admin,1,2025-03-02,2023-04-29,23
USR-0000476,ACC-00191,Analyst,1,2025-02-09,2023-08-19,24
USR-0000477,ACC-01256,Admin,1,2025-01-28,2025-01-17,30
USR-0000478,ACC-00453,Developer,1,2025-01-12,2022-05-07,22
USR-0000479,ACC-01229,Analyst,1,2025-01-16,2023-08-28,24
USR-0000480,ACC-00990,Viewer,1,2025-01-15,2024-04-30,30
USR-0000481,ACC-01908,Viewer,0,2025-01-07,2025-01-14,11
USR-0000482,ACC-00571,Developer,1,2025-02-27,2022-05-20,34
USR-0000483,ACC-00797,Developer,1,2025-01-26,2022-05-12,4
USR-0000484,ACC-01100,Manager,1,2025-01-06,2024-04-10,23
USR-0000485,ACC-01694,Analyst,1,2025-01-30,2021-06-14,2
USR-0000486,ACC-00593,Manager,1,2025-01-12,2024-02-03,18
USR-0000487,ACC-00644,Analyst,1,2025-01-28,2023-10-21,24
USR-0000488,ACC-00833,Developer,1,2025-01-22,2023-04-07,7
USR-0000489,ACC-00393,Manager,1,2025-02-23,2024-08-29,20
USR-0000490,ACC-01332,Developer,1,2025-01-11,2021-04-08,15
USR-0000491,ACC-00982,Developer,0,2025-02-03,2021-06-18,14
USR-0000492,ACC-00045,Admin,1,2025-01-19,2024-08-28,33
USR-0000493,ACC-00518,Viewer,1,2025-01-23,2021-08-07,30
USR-0000494,ACC-01677,Analyst,1,2025-02-21,2023-06-07,31
USR-0000495,ACC-01465,Admin,1,2025-01-30,2023-01-30,24
USR-0000496,ACC-01179,Analyst,1,2025-02-16,2024-12-02,24
USR-0000497,ACC-00858,Developer,1,2025-01-27,2023-06-17,18
USR-0000498,ACC-00137,Manager,1,2025-01-27,2024-09-28,2
USR-0000499,ACC-01679,Manager,1,2025-03-08,2024-10-10,22
USR-0000500,ACC-01986,Admin,1,2025-01-08,2023-08-04,32
USR-0000501,ACC-00796,Developer,1,2025-02-24,2022-11-16,2
USR-0000502,ACC-01471,Admin,1,2025-01-07,2022-04-26,25
USR-0000503,ACC-00083,Admin,1,2025-02-13,2023-10-20,18
USR-0000504,ACC-01185,Manager,1,2025-01-26,2024-10-20,1
USR-0000505,ACC-01036,Manager,1,2025-01-16,2024-01-16,2
USR-0000506,ACC-00656,Manager,1,2025-01-17,2023-04-07,16
USR-0000507,ACC-02000,Manager,1,2025-02-26,2023-02-21,20
USR-0000508,ACC-00584,Manager,1,2025-02-12,2023-04-09,21
USR-0000509,ACC-00207,Developer,1,2025-03-29,2023-01-19,12
USR-0000510,ACC-01404,Manager,1,2025-03-23,2024-01-11,23
USR-0000511,ACC-01188,Analyst,1,2025-03-29,2024-02-28,14
USR-0000512,ACC-00243,Developer,1,2025-03-24,2022-10-18,28
USR-0000513,ACC-00782,Developer,0,2025-01-22,2023-02-09,3
USR-0000514,ACC-01522,Analyst,1,2025-01-11,2024-12-21,10
USR-0000515,ACC-01061,Admin,1,2025-01-09,2022-04-27,22
USR-0000516,ACC-00459,Developer,1,2025-02-19,2021-09-16,26
USR-0000517,ACC-01898,Analyst,1,2025-02-17,2021-04-29,3
USR-0000518,ACC-01530,Analyst,1,2025-02-18,2022-01-15,5
USR-0000519,ACC-00648,Manager,1,2025-03-15,2023-12-19,22
USR-0000520,ACC-01290,Manager,1,2025-01-04,2022-05-17,29
USR-0000521,ACC-00974,Manager,1,2025-02-23,2021-06-03,18
USR-0000522,ACC-01236,Developer,1,2025-03-31,2023-12-23,22
USR-0000523,ACC-01972,Analyst,1,2025-03-30,2021-09-14,26
USR-0000524,ACC-00767,Admin,1,2025-03-31,2022-02-12,21
USR-0000525,ACC-01296,Admin,1,2025-02-28,2021-09-26,10
USR-0000526,ACC-01425,Analyst,1,2025-03-20,2024-09-21,7
USR-0000527,ACC-00213,Developer,1,2025-03-23,2021-04-14,9
USR-0000528,ACC-01024,Developer,1,2025-02-16,2023-06-23,22
USR-0000529,ACC-00923,Developer,1,2025-02-21,2023-06-28,26
USR-0000530,ACC-00228,Admin,1,2025-01-19,2023-08-21,14
USR-0000531,ACC-01801,Developer,1,2025-03-08,2022-06-08,17
USR-0000532,ACC-00128,Viewer,1,2025-02-22,2022-03-02,6
USR-0000533,ACC-00904,Analyst,1,2025-02-05,2023-09-07,5
USR-0000534,ACC-00625,Admin,1,2025-02-01,2022-05-01,1
USR-0000535,ACC-01938,Manager,1,2025-02-15,2022-06-01,6
USR-0000536,ACC-00681,Developer,1,2025-01-10,2023-04-14,39
USR-0000537,ACC-01464,Analyst,1,2025-03-17,2022-08-10,12
USR-0000538,ACC-01792,Admin,1,2025-02-28,2022-09-27,32
USR-0000539,ACC-01208,Viewer,1,2025-03-22,2022-12-09,13
USR-0000540,ACC-01291,Admin,1,2025-02-26,2022-07-21,19
USR-0000541,ACC-01559,Analyst,1,2025-01-21,2024-05-16,20
USR-0000542,ACC-01079,Admin,0,2024-08-15,2025-01-03,0
USR-0000543,ACC-00684,Developer,0,2024-08-03,2024-12-06,0
USR-0000544,ACC-00075,Analyst,1,2025-01-21,2023-05-31,41
USR-0000545,ACC-00463,Admin,0,2025-03-09,2021-07-16,24
USR-0000546,ACC-00696,Manager,0,2025-01-05,2021-12-23,3
USR-0000547,ACC-00541,Viewer,1,2025-01-29,2022-10-24,22
USR-0000548,ACC-01284,Analyst,1,2025-03-03,2023-08-22,30
USR-0000549,ACC-01166,Analyst,1,2025-02-01,2021-08-27,20
USR-0000550,ACC-00898,Analyst,1,2025-01-06,2024-04-12,23
USR-0000551,ACC-00935,Analyst,1,2025-03-28,2024-10-08,24
USR-0000552,ACC-00289,Developer,1,2025-02-21,2023-09-28,9
USR-0000553,ACC-01249,Admin,1,2025-03-16,2024-04-01,16
USR-0000554,ACC-01323,Admin,1,2025-01-05,2024-02-17,15
USR-0000555,ACC-01666,Analyst,1,2025-02-21,2024-03-28,6
USR-0000556,ACC-00551,Admin,1,2025-03-19,2022-07-18,24
USR-0000557,ACC-00176,Admin,1,2025-03-10,2024-06-07,24
USR-0000558,ACC-00075,Admin,1,2025-02-07,2023-04-17,30
USR-0000559,ACC-00977,Manager,1,2025-01-16,2022-05-01,23
USR-0000560,ACC-00167,Admin,1,2025-03-01,2024-06-22,11
USR-0000561,ACC-01712,Developer,1,2025-02-13,2023-02-05,20
USR-0000562,ACC-01410,Manager,0,2025-03-01,2023-08-07,7
USR-0000563,ACC-00032,Developer,1,2025-03-19,2021-02-06,8
USR-0000564,ACC-00121,Manager,1,2025-02-06,2022-02-13,19
USR-0000565,ACC-00806,Admin,1,2025-03-12,2022-03-04,23
USR-0000566,ACC-01462,Developer,1,2025-03-16,2021-12-03,24
USR-0000567,ACC-01987,Admin,1,2025-02-10,2024-12-13,24
USR-0000568,ACC-01604,Viewer,1,2025-02-26,2024-05-09,29
USR-0000569,ACC-01760,Analyst,1,2025-01-06,2023-12-31,25
USR-0000570,ACC-00540,Admin,1,2025-01-16,2021-07-14,2
USR-0000571,ACC-00752,Developer,0,2025-03-25,2021-09-01,5
USR-0000572,ACC-00179,Admin,1,2025-01-07,2021-11-15,19
USR-0000573,ACC-00504,Admin,1,2025-01-19,2022-03-17,25
USR-0000574,ACC-01160,Developer,1,2025-01-11,2024-09-25,33
USR-0000575,ACC-01381,Developer,1,2025-01-06,2021-12-12,23
USR-0000576,ACC-01951,Analyst,0,2025-03-13,2024-10-29,4
USR-0000577,ACC-01063,Analyst,1,2025-01-27,2024-06-13,10
USR-0000578,ACC-01720,Manager,1,2025-01-03,2021-06-22,19
USR-0000579,ACC-01653,Manager,1,2025-02-07,2024-06-02,6
USR-0000580,ACC-00676,Admin,1,2025-03-15,2024-03-05,2
USR-0000581,ACC-00899,Developer,1,2025-01-21,2021-12-11,20
USR-0000582,ACC-01886,Manager,0,2025-02-15,2022-08-31,11
USR-0000583,ACC-01732,Admin,0,2025-02-14,2022-06-05,17
USR-0000584,ACC-01884,Manager,1,2025-01-17,2024-03-06,3
USR-0000585,ACC-01805,Admin,0,2025-01-17,2022-08-13,8
USR-0000586,ACC-00733,Analyst,1,2025-03-28,2023-06-29,17
USR-0000587,ACC-00173,Developer,1,2025-02-11,2021-04-24,27
USR-0000588,ACC-00177,Admin,1,2025-02-19,2021-12-25,23
USR-0000589,ACC-00832,Admin,1,2025-03-18,2021-12-14,26
USR-0000590,ACC-01724,Admin,1,2025-02-04,2022-12-04,26
USR-0000591,ACC-01132,Admin,1,2025-02-26,2023-03-05,6
USR-0000592,ACC-00116,Analyst,1,2025-01-22,2022-11-18,28
USR-0000593,ACC-01859,Analyst,1,2025-01-02,2022-09-12,19
USR-0000594,ACC-01892,Analyst,1,2025-03-04,2024-12-22,5
USR-0000595,ACC-01690,Developer,1,2025-03-15,2021-06-03,25
USR-0000596,ACC-01023,Viewer,1,2025-01-04,2022-08-15,22
USR-0000597,ACC-01802,Manager,0,2025-03-19,2023-05-28,23
USR-0000598,ACC-01259,Viewer,1,2025-03-12,2021-11-22,15
USR-0000599,ACC-01742,Manager,1,2025-01-15,2021-05-31,12
USR-0000600,ACC-01329,Developer,1,2025-02-12,2023-02-14,11
USR-0000601,ACC-01701,Admin,1,2025-03-24,2024-02-03,20
USR-0000602,ACC-01449,Admin,1,2025-03-05,2021-12-28,29
USR-0000603,ACC-01098,Manager,1,2025-03-08,2024-12-08,26
USR-0000604,ACC-01968,Developer,1,2025-03-08,2021-03-26,17
USR-0000605,ACC-01670,Manager,1,2025-02-07,2023-04-22,17
USR-0000606,ACC-00060,Manager,1,2025-03-27,2024-08-07,8
USR-0000607,ACC-01095,Admin,1,2025-03-08,2022-07-01,20
USR-0000608,ACC-00529,Manager,1,2025-01-11,2022-05-27,30
USR-0000609,ACC-00613,Analyst,1,2025-01-30,2024-02-07,3
USR-0000610,ACC-00395,Manager,1,2025-01-14,2022-07-01,10
USR-0000611,ACC-00079,Viewer,1,2025-02-23,2024-03-19,23
USR-0000612,ACC-01571,Admin,1,2025-02-10,2022-07-19,6
USR-0000613,ACC-01703,Manager,1,2025-02-14,2021-10-13,23
USR-0000614,ACC-01981,Admin,1,2025-01-09,2022-05-27,27
USR-0000615,ACC-00891,Manager,1,2025-02-27,2024-01-10,29
USR-0000616,ACC-01082,Developer,1,2025-02-18,2021-03-20,14
USR-0000617,ACC-00643,Developer,1,2025-03-26,2023-11-03,5
USR-0000618,ACC-01554,Admin,1,2025-01-08,2021-10-25,18
USR-0000619,ACC-01443,Viewer,0,2025-01-10,2024-03-24,4
USR-0000620,ACC-00734,Viewer,1,2025-02-02,2021-12-23,19
USR-0000621,ACC-01134,Admin,1,2025-03-12,2022-11-15,19
USR-0000622,ACC-01999,Developer,1,2025-03-23,2022-01-28,4
USR-0000623,ACC-00823,Analyst,1,2025-03-20,2023-07-07,17
USR-0000624,ACC-00706,Developer,1,2025-02-14,2024-09-02,23
USR-0000625,ACC-00903,Developer,1,2025-03-03,2023-08-06,2
USR-0000626,ACC-00060,Viewer,0,2025-03-27,2024-08-04,7
USR-0000627,ACC-00234,Manager,1,2025-03-18,2024-03-13,27
USR-0000628,ACC-01031,Analyst,1,2025-03-10,2022-07-06,27
USR-0000629,ACC-01267,Developer,1,2025-03-26,2024-02-08,22
USR-0000630,ACC-00700,Manager,0,2025-01-30,2023-02-18,12
USR-0000631,ACC-01724,Developer,1,2025-01-01,2023-02-09,27
USR-0000632,ACC-00917,Viewer,1,2025-02-23,2021-06-18,18
USR-0000633,ACC-01901,Analyst,1,2025-03-12,2021-02-01,16
USR-0000634,ACC-00285,Viewer,1,2025-02-25,2021-08-16,6
USR-0000635,ACC-01525,Developer,1,2025-03-26,2024-09-17,26
USR-0000636,ACC-01689,Developer,1,2025-01-11,2024-11-23,19
USR-0000637,ACC-01561,Manager,1,2025-03-11,2023-04-23,13
USR-0000638,ACC-00267,Admin,1,2025-01-02,2023-10-04,18
USR-0000639,ACC-00635,Manager,1,2025-02-18,2023-06-21,6
USR-0000640,ACC-01336,Developer,1,2025-01-25,2022-09-23,28
USR-0000641,ACC-00931,Manager,1,2025-01-28,2022-06-23,19
USR-0000642,ACC-00332,Developer,1,2025-01-15,2022-05-09,5
USR-0000643,ACC-00812,Admin,1,2025-01-29,2021-07-02,26
USR-0000644,ACC-01061,Admin,1,2025-01-10,2022-07-30,33
USR-0000645,ACC-00479,Manager,1,2025-03-30,2021-06-24,29
USR-0000646,ACC-00781,Developer,1,2025-01-08,2022-07-30,7
USR-0000647,ACC-00347,Analyst,1,2025-02-21,2022-12-02,23
USR-0000648,ACC-00323,Manager,1,2025-03-30,2023-03-05,15
USR-0000649,ACC-01569,Admin,1,2025-03-10,2023-01-03,17
USR-0000650,ACC-00649,Manager,1,2025-02-15,2024-04-13,23
USR-0000651,ACC-01318,Manager,1,2025-03-09,2023-06-01,5
USR-0000652,ACC-00328,Developer,1,2025-01-16,2024-12-13,22
USR-0000653,ACC-01069,Admin,1,2025-03-25,2021-05-20,19
USR-0000654,ACC-00467,Developer,1,2025-03-05,2025-01-04,16
USR-0000655,ACC-01986,Admin,1,2025-03-15,2023-09-17,24
USR-0000656,ACC-00629,Developer,1,2025-01-15,2024-12-16,24
USR-0000657,ACC-00229,Developer,1,2025-02-19,2022-08-08,18
USR-0000658,ACC-00853,Admin,1,2025-02-06,2024-12-09,1
USR-0000659,ACC-01984,Developer,1,2025-01-26,2024-07-28,18
USR-0000660,ACC-01908,Admin,1,2025-03-02,2024-12-29,12
USR-0000661,ACC-01249,Admin,1,2025-01-06,2024-06-21,17
USR-0000662,ACC-00995,Analyst,0,2025-01-12,2024-05-09,21
USR-0000663,ACC-01768,Analyst,1,2025-03-31,2022-05-06,23
USR-0000664,ACC-00072,Analyst,1,2025-02-20,2023-07-03,8
USR-0000665,ACC-01684,Viewer,1,2025-02-13,2024-05-08,18
USR-0000666,ACC-01130,Developer,1,2025-01-22,2021-07-09,19
USR-0000667,ACC-01735,Analyst,1,2025-02-26,2023-10-08,3
USR-0000668,ACC-00813,Developer,0,2025-01-05,2023-12-19,8
USR-0000669,ACC-00180,Manager,1,2025-02-11,2021-05-17,18
USR-0000670,ACC-01289,Admin,1,2025-01-04,2024-09-01,20
USR-0000671,ACC-01933,Manager,1,2025-02-21,2022-02-01,8
USR-0000672,ACC-01066,Developer,1,2025-02-12,2021-02-22,10
USR-0000673,ACC-00751,Admin,1,2025-01-10,2021-10-08,11
USR-0000674,ACC-01583,Analyst,1,2025-02-10,2024-09-15,17
USR-0000675,ACC-00528,Admin,1,2025-02-17,2022-01-28,4
USR-0000676,ACC-00958,Manager,1,2025-03-27,2021-06-15,24
USR-0000677,ACC-01196,Developer,1,2025-03-13,2022-04-09,13
USR-0000678,ACC-01982,Analyst,1,2025-03-31,2024-07-02,27
USR-0000679,ACC-00494,Manager,0,2025-02-27,2022-01-09,3
USR-0000680,ACC-00169,Manager,1,2025-01-14,2025-01-18,23
USR-0000681,ACC-00891,Developer,1,2025-03-12,2024-04-13,32
USR-0000682,ACC-01718,Analyst,1,2025-03-11,2021-11-02,24
USR-0000683,ACC-01958,Manager,1,2025-03-26,2022-02-23,27
USR-0000684,ACC-00167,Viewer,1,2025-03-20,2024-05-03,9
USR-0000685,ACC-00083,Developer,1,2025-02-06,2023-10-07,20
USR-0000686,ACC-01336,Developer,1,2025-03-30,2022-11-27,31
USR-0000687,ACC-01443,Admin,1,2025-01-09,2024-06-02,10
USR-0000688,ACC-01650,Developer,1,2025-01-18,2021-07-30,26
USR-0000689,ACC-00796,Admin,1,2025-01-06,2022-08-03,2
USR-0000690,ACC-01080,Admin,0,2025-03-25,2021-09-21,5
USR-0000691,ACC-01652,Manager,1,2025-02-27,2023-09-29,31
USR-0000692,ACC-00041,Developer,1,2025-01-07,2024-04-19,20
USR-0000693,ACC-01072,Manager,1,2025-02-15,2022-09-26,25
USR-0000694,ACC-00612,Viewer,1,2025-02-28,2021-11-12,10
USR-0000695,ACC-00513,Admin,1,2025-03-22,2022-01-17,29
USR-0000696,ACC-01755,Viewer,1,2025-01-16,2022-01-14,30
USR-0000697,ACC-00225,Analyst,1,2025-02-14,2022-09-14,23
USR-0000698,ACC-00480,Analyst,1,2025-02-26,2021-08-13,25
USR-0000699,ACC-01861,Viewer,1,2025-01-22,2023-12-15,2
USR-0000700,ACC-01906,Viewer,1,2025-03-26,2021-05-14,4
USR-0000701,ACC-01063,Manager,1,2025-01-29,2024-05-16,7
USR-0000702,ACC-01433,Analyst,1,2025-02-06,2024-06-20,30
USR-0000703,ACC-01406,Analyst,1,2025-02-24,2022-11-25,21
USR-0000704,ACC-00881,Admin,1,2025-03-25,2024-12-10,11
USR-0000705,ACC-01894,Developer,1,2025-01-14,2021-12-03,20
USR-0000706,ACC-00442,Manager,1,2025-02-18,2024-02-04,21
USR-0000707,ACC-01083,Admin,1,2025-01-05,2025-01-27,32
USR-0000708,ACC-01176,Admin,1,2025-03-15,2021-09-10,1
USR-0000709,ACC-00372,Viewer,1,2025-02-18,2022-10-16,8
USR-0000710,ACC-01900,Viewer,1,2025-01-23,2021-12-08,4
USR-0000711,ACC-00846,Developer,1,2025-03-25,2022-04-02,23
USR-0000712,ACC-01383,Developer,1,2025-01-06,2021-12-01,3
USR-0000713,ACC-00465,Analyst,1,2025-01-21,2023-12-04,8
USR-0000714,ACC-01425,Viewer,1,2025-01-03,2024-08-14,3
USR-0000715,ACC-01975,Manager,1,2025-02-16,2021-03-30,24
USR-0000716,ACC-00162,Viewer,1,2025-01-07,2022-06-30,27
USR-0000717,ACC-01745,Viewer,1,2025-03-10,2022-08-12,23
USR-0000718,ACC-01118,Admin,1,2025-03-18,2022-01-12,14
USR-0000719,ACC-00835,Analyst,1,2025-03-30,2021-07-20,7
USR-0000720,ACC-00855,Developer,1,2025-01-09,2023-11-26,22
USR-0000721,ACC-01380,Manager,1,2025-01-29,2024-09-30,30
USR-0000722,ACC-01776,Admin,1,2025-03-17,2024-04-30,24
USR-0000723,ACC-01793,Viewer,1,2025-01-27,2021-02-13,11
USR-0000724,ACC-00545,Developer,1,2025-03-28,2023-12-30,13
USR-0000725,ACC-01049,Admin,1,2025-02-18,2024-10-07,2
USR-0000726,ACC-00830,Admin,1,2025-01-06,2021-07-24,4
USR-0000727,ACC-00532,Analyst,1,2025-02-06,2024-03-11,22
USR-0000728,ACC-00440,Manager,1,2025-03-28,2022-03-22,11
USR-0000729,ACC-00174,Manager,1,2025-01-04,2024-08-14,13
USR-0000730,ACC-01893,Viewer,1,2025-03-12,2022-10-03,25
USR-0000731,ACC-01631,Analyst,1,2025-03-13,2020-12-18,24
USR-0000732,ACC-01695,Manager,1,2025-03-08,2021-10-24,34
USR-0000733,ACC-00563,Admin,1,2025-01-26,2023-11-18,12
USR-0000734,ACC-01326,Admin,1,2025-01-03,2023-04-08,27
USR-0000735,ACC-00302,Developer,1,2025-01-15,2024-05-30,21
USR-0000736,ACC-00716,Manager,1,2025-03-19,2023-10-25,23
USR-0000737,ACC-00126,Viewer,1,2025-02-19,2022-04-21,21
USR-0000738,ACC-00960,Developer,1,2025-02-27,2021-10-22,26
USR-0000739,ACC-01367,Manager,1,2025-01-24,2024-01-09,17
USR-0000740,ACC-00974,Developer,1,2025-03-06,2021-05-12,22
USR-0000741,ACC-00886,Viewer,0,2025-01-15,2023-04-14,5
USR-0000742,ACC-01866,Admin,1,2025-02-20,2022-12-04,27
USR-0000743,ACC-01684,Manager,1,2025-02-16,2024-08-29,34
USR-0000744,ACC-00444,Manager,0,2025-03-12,2021-12-01,13
USR-0000745,ACC-00740,Analyst,1,2025-03-28,2022-08-26,32
USR-0000746,ACC-00542,Admin,1,2025-03-17,2022-04-20,4
USR-0000747,ACC-00070,Viewer,1,2025-03-12,2021-07-26,19
USR-0000748,ACC-01391,Developer,1,2025-01-12,2021-08-11,14
USR-0000749,ACC-01214,Manager,1,2025-01-09,2023-08-26,15
USR-0000750,ACC-00764,Manager,1,2025-01-11,2021-03-27,21
USR-0000751,ACC-00010,Developer,1,2025-01-09,2023-04-29,9
USR-0000752,ACC-01297,Developer,1,2025-01-24,2022-01-31,23
USR-0000753,ACC-00319,Manager,1,2025-02-22,2024-03-05,21
USR-0000754,ACC-00197,Developer,1,2025-01-16,2022-03-14,9
USR-0000755,ACC-01402,Developer,1,2025-02-17,2023-09-23,21
USR-0000756,ACC-01097,Developer,1,2025-02-03,2021-06-28,13
USR-0000757,ACC-01132,Developer,1,2025-03-21,2023-02-12,16
USR-0000758,ACC-00221,Analyst,1,2025-02-22,2023-06-03,19
USR-0000759,ACC-00542,Analyst,1,2025-01-31,2021-12-28,2
USR-0000760,ACC-01369,Manager,0,2025-01-02,2024-03-16,13
USR-0000761,ACC-01221,Admin,0,2025-02-21,2024-11-24,7
USR-0000762,ACC-01922,Developer,1,2025-03-02,2020-12-19,11
USR-0000763,ACC-01362,Developer,1,2025-01-24,2021-11-22,30
USR-0000764,ACC-00851,Analyst,0,2025-02-26,2021-02-15,4
USR-0000765,ACC-00897,Viewer,1,2025-02-14,2024-04-06,5
USR-0000766,ACC-00318,Manager,1,2025-02-01,2023-11-05,28
