event_id,timestamp,substation_id,region,event_type,severity,duration_sec,affected_customers,resolved
EVT-002084,2025-03-09T08:29:41Z,SUB-012,South,restoration,low,171,721,true
EVT-001625,2025-03-26T07:05:11Z,SUB-015,Central,restoration,low,147,681,true
EVT-002070,2025-04-17T19:13:12Z,SUB-015,Central,restoration,low,389,246,true
EVT-000614,2025-04-08T00:27:13Z,SUB-003,East,voltage_sag,high,1246,3480,false
EVT-000116,2025-03-10T00:30:57Z,SUB-025,Central,surge,medium,1153,1849,false
EVT-001721,2025-03-28T00:26:02Z,SUB-005,Central,restoration,low,317,311,true
EVT-001061,2025-04-25T22:44:34Z,SUB-014,West,restoration,low,460,1328,true
EVT-000570,2025-04-05T23:27:04Z,SUB-014,West,voltage_sag,high,1476,3747,false
EVT-001237,2025-04-12T03:29:52Z,SUB-017,South,restoration,low,261,185,true
EVT-000157,2025-03-12T07:19:39Z,SUB-024,West,surge,medium,1512,1651,false
EVT-001584,2025-03-20T15:20:56Z,SUB-007,South,restoration,low,316,711,true
EVT-001055,2025-04-25T14:57:03Z,SUB-012,South,voltage_sag,critical,2246,4901,false
EVT-000892,2025-04-19T22:04:20Z,SUB-012,South,restoration,low,160,885,true
EVT-001152,2025-04-28T12:35:59Z,SUB-023,East,voltage_sag,high,2007,2703,false
EVT-002065,2025-03-10T20:10:32Z,SUB-005,Central,restoration,low,97,746,true
EVT-000568,2025-04-05T21:12:31Z,SUB-008,East,surge,medium,1204,1490,false
EVT-000830,2025-04-16T02:56:35Z,SUB-023,East,restoration,low,349,916,true
EVT-000510,2025-04-03T11:17:17Z,SUB-010,Central,surge,medium,1190,2806,false
EVT-002028,2025-03-31T20:54:00Z,SUB-010,Central,restoration,low,221,322,true
EVT-002062,2025-04-12T03:37:34Z,SUB-012,South,restoration,low,96,298,true
EVT-001674,2025-03-13T23:51:32Z,SUB-004,West,restoration,low,347,691,true
EVT-002120,2025-04-25T03:31:51Z,SUB-013,East,restoration,low,220,47,true
EVT-002143,2025-03-17T19:35:05Z,SUB-010,Central,restoration,low,363,719,true
EVT-002211,2025-03-07T14:14:33Z,SUB-003,East,restoration,low,152,594,true
EVT-000092,2025-03-08T00:33:46Z,SUB-020,Central,voltage_sag,medium,675,2040,false
EVT-001682,2025-04-07T01:44:47Z,SUB-011,North,restoration,low,118,396,true
EVT-002108,2025-03-05T05:10:09Z,SUB-014,West,restoration,low,316,16,true
EVT-002103,2025-04-25T20:55:59Z,SUB-006,North,restoration,low,187,293,true
EVT-000698,2025-04-10T16:33:03Z,SUB-011,North,surge,high,1315,2262,false
EVT-000011,2025-03-01T19:19:05Z,SUB-023,East,restoration,low,438,1190,true
EVT-001161,2025-04-29T10:59:26Z,SUB-002,South,surge,high,1318,2267,false
EVT-001748,2025-03-23T21:22:21Z,SUB-024,West,restoration,low,165,149,true
EVT-000414,2025-03-28T00:06:05Z,SUB-022,South,voltage_sag,high,1372,2750,false
EVT-001431,2025-03-25T17:43:35Z,SUB-012,South,restoration,low,110,514,true
EVT-000224,2025-03-17T05:50:01Z,SUB-024,West,restoration,low,510,1311,true
EVT-001565,2025-03-05T15:35:47Z,SUB-012,South,restoration,low,366,351,true
EVT-002191,2025-04-20T04:29:30Z,SUB-025,Central,restoration,low,163,172,true
EVT-000402,2025-03-28T07:02:31Z,SUB-015,Central,restoration,low,215,866,true
EVT-000283,2025-03-21T12:43:06Z,SUB-007,South,surge,high,1511,2972,false
EVT-001465,2025-04-09T15:49:57Z,SUB-017,South,restoration,low,64,706,true
EVT-000360,2025-03-26T12:34:54Z,SUB-007,South,voltage_sag,high,1527,2708,false
EVT-001884,2025-03-15T23:01:43Z,SUB-010,Central,restoration,low,337,359,true
EVT-001597,2025-04-10T13:58:24Z,SUB-014,West,restoration,low,291,215,true
EVT-001837,2025-04-29T02:53:19Z,SUB-025,Central,restoration,low,246,177,true
EVT-000327,2025-03-24T03:49:51Z,SUB-019,West,voltage_sag,high,1281,2499,false
EVT-000435,2025-03-29T15:00:05Z,SUB-023,East,voltage_sag,high,2015,2827,false
EVT-001068,2025-04-25T03:21:27Z,SUB-020,Central,voltage_sag,critical,1743,4356,false
EVT-000079,2025-03-07T07:24:44Z,SUB-023,East,voltage_sag,critical,1577,3768,false
EVT-000953,2025-04-22T23:57:44Z,SUB-004,West,voltage_sag,critical,1899,2758,false
EVT-000359,2025-03-26T07:27:37Z,SUB-004,West,restoration,low,390,522,true
EVT-001020,2025-04-24T03:54:19Z,SUB-006,North,restoration,low,318,721,true
EVT-001037,2025-04-24T06:39:32Z,SUB-020,Central,voltage_sag,high,1907,2663,false
EVT-000511,2025-04-03T03:03:08Z,SUB-010,Central,surge,medium,1185,3162,false
EVT-000617,2025-04-08T01:13:26Z,SUB-004,West,restoration,low,362,89,true
EVT-000989,2025-04-23T02:46:50Z,SUB-004,West,voltage_sag,high,1383,2489,false
EVT-002079,2025-04-17T11:47:01Z,SUB-019,West,restoration,low,186,259,true
EVT-001947,2025-03-11T19:30:46Z,SUB-010,Central,restoration,low,253,251,true
EVT-000682,2025-04-09T21:33:33Z,SUB-023,East,voltage_sag,critical,2151,3701,false
EVT-001455,2025-03-20T20:32:12Z,SUB-016,North,restoration,low,140,60,true
EVT-001504,2025-04-03T01:41:54Z,SUB-002,South,restoration,low,316,625,true
EVT-000748,2025-04-12T09:40:31Z,SUB-024,West,restoration,low,291,1029,true
EVT-000639,2025-04-08T10:26:54Z,SUB-023,East,voltage_sag,high,2163,3251,false
EVT-000412,2025-03-28T19:23:22Z,SUB-019,West,restoration,low,461,1136,true
EVT-002176,2025-04-03T16:32:40Z,SUB-015,Central,restoration,low,393,571,true
EVT-001806,2025-03-06T21:16:56Z,SUB-023,East,restoration,low,127,99,true
EVT-000649,2025-04-09T13:06:10Z,SUB-006,North,restoration,low,344,629,true
EVT-001242,2025-04-19T23:46:21Z,SUB-016,North,restoration,low,175,659,true
EVT-000983,2025-04-22T14:32:22Z,SUB-022,South,restoration,low,566,200,true
EVT-002055,2025-03-22T18:38:07Z,SUB-021,North,restoration,low,158,196,true
EVT-002303,2025-03-02T11:06:14Z,SUB-012,South,restoration,low,324,661,true
EVT-000421,2025-03-29T05:47:23Z,SUB-004,West,restoration,low,321,1078,true
EVT-001366,2025-03-10T15:23:21Z,SUB-002,South,restoration,low,150,317,true
EVT-000878,2025-04-19T16:58:49Z,SUB-004,West,restoration,low,84,445,true
EVT-000831,2025-04-16T09:07:22Z,SUB-025,Central,voltage_sag,high,1267,2227,false
EVT-001022,2025-04-24T08:11:07Z,SUB-007,South,restoration,low,350,1339,true
EVT-001143,2025-04-28T10:30:10Z,SUB-018,East,surge,high,1700,1327,false
EVT-001208,2025-04-17T22:57:14Z,SUB-013,East,restoration,low,153,193,true
EVT-002255,2025-03-29T16:02:44Z,SUB-022,South,restoration,low,221,442,true
EVT-001552,2025-04-11T15:05:01Z,SUB-023,East,restoration,low,198,681,true
EVT-001888,2025-03-28T18:45:32Z,SUB-012,South,restoration,low,237,158,true
EVT-000195,2025-03-16T05:25:04Z,SUB-019,West,surge,medium,1819,2652,false
EVT-001519,2025-04-26T01:59:19Z,SUB-024,West,restoration,low,167,659,true
EVT-001573,2025-03-18T21:10:43Z,SUB-024,West,restoration,low,248,48,true
EVT-001562,2025-04-23T20:22:24Z,SUB-014,West,restoration,low,363,666,true
EVT-000460,2025-03-31T08:44:46Z,SUB-004,West,restoration,low,221,325,true
EVT-001850,2025-03-20T02:00:52Z,SUB-019,West,restoration,low,221,783,true
EVT-002247,2025-03-21T04:22:38Z,SUB-021,North,restoration,low,305,707,true
EVT-001002,2025-04-23T07:48:33Z,SUB-016,North,restoration,low,443,230,true
EVT-001762,2025-03-03T12:39:01Z,SUB-012,South,restoration,low,206,621,true
EVT-002025,2025-04-14T04:47:41Z,SUB-025,Central,restoration,low,251,473,true
EVT-000921,2025-04-21T04:04:22Z,SUB-001,North,voltage_sag,medium,911,2392,false
EVT-002059,2025-04-13T09:58:25Z,SUB-003,East,restoration,low,91,463,true
EVT-001233,2025-04-07T12:56:16Z,SUB-009,West,restoration,low,357,12,true
EVT-001808,2025-03-04T10:04:13Z,SUB-023,East,restoration,low,219,564,true
EVT-001785,2025-04-21T22:25:07Z,SUB-022,South,restoration,low,253,640,true
EVT-000913,2025-04-20T01:04:44Z,SUB-022,South,surge,medium,1302,1489,false
EVT-001269,2025-04-19T10:13:50Z,SUB-021,North,restoration,low,249,216,true
EVT-001841,2025-03-25T22:04:25Z,SUB-003,East,restoration,low,354,179,true
EVT-002189,2025-03-06T00:43:11Z,SUB-021,North,restoration,low,333,342,true
EVT-002030,2025-03-24T01:19:49Z,SUB-008,East,restoration,low,182,365,true
EVT-000098,2025-03-10T21:44:40Z,SUB-003,East,surge,high,1610,3260,false
EVT-001773,2025-04-26T09:17:43Z,SUB-025,Central,restoration,low,277,175,true
EVT-001514,2025-04-13T11:06:18Z,SUB-002,South,restoration,low,391,657,true
EVT-001041,2025-04-24T10:35:09Z,SUB-022,South,voltage_sag,critical,1842,3136,false
EVT-000249,2025-03-19T14:23:03Z,SUB-002,South,voltage_sag,high,1484,2503,false
EVT-000764,2025-04-13T22:43:57Z,SUB-016,North,restoration,low,121,837,true
EVT-001797,2025-03-11T01:56:29Z,SUB-020,Central,restoration,low,106,66,true
EVT-001474,2025-03-11T13:19:15Z,SUB-023,East,restoration,low,296,735,true
EVT-001769,2025-04-05T05:24:43Z,SUB-002,South,restoration,low,324,731,true
EVT-000464,2025-03-31T22:01:42Z,SUB-014,West,voltage_sag,critical,2355,3650,false
EVT-000124,2025-03-11T22:44:07Z,SUB-009,West,restoration,low,333,1030,true
EVT-000257,2025-03-19T16:49:14Z,SUB-014,West,voltage_sag,high,1155,2855,false
EVT-001204,2025-04-07T10:09:45Z,SUB-006,North,restoration,low,329,432,true
EVT-000128,2025-03-11T11:17:54Z,SUB-017,South,restoration,low,369,1050,true
EVT-001647,2025-04-14T12:36:10Z,SUB-013,East,restoration,low,249,83,true
EVT-001182,2025-04-29T17:07:16Z,SUB-013,East,voltage_sag,critical,1840,4077,false
EVT-001991,2025-03-19T13:12:45Z,SUB-008,East,restoration,low,397,190,true
EVT-000964,2025-04-22T07:44:58Z,SUB-013,East,voltage_sag,high,1928,2397,false
EVT-000317,2025-03-24T15:24:20Z,SUB-010,Central,voltage_sag,high,1671,2743,false
EVT-002267,2025-04-18T00:53:06Z,SUB-016,North,restoration,low,205,98,true
EVT-002094,2025-04-11T09:57:45Z,SUB-002,South,restoration,low,238,601,true
EVT-000429,2025-03-29T20:24:46Z,SUB-020,Central,restoration,low,409,309,true
EVT-001001,2025-04-23T19:04:30Z,SUB-016,North,voltage_sag,high,1443,2004,false
EVT-000164,2025-03-13T07:27:28Z,SUB-007,South,surge,medium,1551,4298,false
EVT-000720,2025-04-11T20:15:09Z,SUB-011,North,voltage_sag,high,1487,3233,false
EVT-001873,2025-03-07T07:10:51Z,SUB-006,North,restoration,low,109,646,true
EVT-001291,2025-03-14T17:37:07Z,SUB-024,West,restoration,low,78,104,true
EVT-001607,2025-03-05T18:12:02Z,SUB-011,North,restoration,low,334,393,true
EVT-001390,2025-04-28T20:53:06Z,SUB-008,East,restoration,low,91,343,true
EVT-000181,2025-03-14T10:40:24Z,SUB-016,North,outage,medium,1124,2078,false
EVT-001578,2025-04-03T00:08:30Z,SUB-005,Central,restoration,low,149,624,true
EVT-001038,2025-04-24T14:35:27Z,SUB-020,Central,voltage_sag,high,1593,2383,false
EVT-000007,2025-03-01T11:57:18Z,SUB-017,South,restoration,low,541,1108,true
EVT-001831,2025-04-18T19:51:18Z,SUB-006,North,restoration,low,320,163,true
EVT-000138,2025-03-11T17:48:23Z,SUB-021,North,voltage_sag,high,1025,1988,false
EVT-000121,2025-03-11T11:43:15Z,SUB-009,West,surge,medium,1279,2062,false
EVT-001959,2025-04-27T05:30:10Z,SUB-005,Central,restoration,low,379,174,true
EVT-002293,2025-03-07T15:15:55Z,SUB-018,East,restoration,low,181,558,true
EVT-000106,2025-03-10T03:59:53Z,SUB-017,South,voltage_sag,medium,1171,1470,false
EVT-002197,2025-03-17T02:31:13Z,SUB-013,East,restoration,low,161,48,true
EVT-001083,2025-04-26T09:32:02Z,SUB-012,South,voltage_sag,critical,2079,4000,false
EVT-000387,2025-03-27T23:08:43Z,SUB-002,South,restoration,low,384,629,true
EVT-002245,2025-03-11T16:12:53Z,SUB-016,North,restoration,low,188,625,true
EVT-002106,2025-04-01T12:33:52Z,SUB-007,South,restoration,low,365,724,true
EVT-000485,2025-04-01T23:50:02Z,SUB-013,East,restoration,low,528,1093,true
EVT-001071,2025-04-26T14:05:36Z,SUB-002,South,voltage_sag,high,1405,995,false
EVT-001000,2025-04-23T22:38:03Z,SUB-016,North,voltage_sag,high,1874,3543,false
EVT-000483,2025-04-01T16:46:54Z,SUB-013,East,surge,medium,722,1700,false
EVT-002284,2025-03-17T00:14:55Z,SUB-001,North,restoration,low,237,639,true
EVT-001275,2025-03-25T02:24:16Z,SUB-008,East,restoration,low,394,659,true
EVT-002291,2025-04-29T05:03:38Z,SUB-015,Central,restoration,low,261,341,true
EVT-001487,2025-04-08T11:43:34Z,SUB-021,North,restoration,low,188,234,true
EVT-000350,2025-03-25T06:34:17Z,SUB-013,East,restoration,low,570,739,true
EVT-001834,2025-03-03T00:07:03Z,SUB-019,West,restoration,low,346,431,true
EVT-000945,2025-04-21T23:43:39Z,SUB-019,West,voltage_sag,high,1270,3175,false
EVT-000970,2025-04-22T22:51:23Z,SUB-017,South,voltage_sag,critical,1951,3768,false
EVT-001497,2025-03-12T23:37:38Z,SUB-022,South,restoration,low,289,301,true
EVT-000574,2025-04-05T20:04:14Z,SUB-022,South,voltage_sag,high,1857,3028,false
EVT-000768,2025-04-13T13:56:22Z,SUB-020,Central,voltage_sag,high,400,2685,false
EVT-000589,2025-04-06T11:31:28Z,SUB-005,Central,voltage_sag,medium,1371,2525,false
EVT-001763,2025-03-06T11:14:41Z,SUB-016,North,restoration,low,65,398,true
EVT-000003,2025-03-01T08:40:46Z,SUB-012,South,voltage_sag,critical,1748,3327,false
EVT-002299,2025-03-15T10:13:22Z,SUB-024,West,restoration,low,138,313,true
EVT-000472,2025-03-31T13:03:16Z,SUB-023,East,restoration,low,588,963,true
EVT-002021,2025-03-05T19:44:27Z,SUB-022,South,restoration,low,236,177,true
EVT-000352,2025-03-25T17:26:07Z,SUB-015,Central,voltage_sag,high,1772,2443,false
EVT-000591,2025-04-06T19:00:29Z,SUB-012,South,surge,high,1436,3541,false
EVT-000737,2025-04-11T01:19:09Z,SUB-025,Central,surge,medium,689,2774,false
EVT-001323,2025-03-30T14:08:24Z,SUB-016,North,restoration,low,316,790,true
EVT-001375,2025-04-26T19:40:27Z,SUB-001,North,restoration,low,106,772,true
EVT-000356,2025-03-25T22:41:47Z,SUB-020,Central,surge,medium,1116,1344,false
EVT-000594,2025-04-06T12:42:08Z,SUB-015,Central,surge,high,1050,2797,false
EVT-001807,2025-03-09T08:49:03Z,SUB-013,East,restoration,low,112,733,true
EVT-001990,2025-03-04T15:34:56Z,SUB-009,West,restoration,low,159,480,true
EVT-001108,2025-04-27T23:03:40Z,SUB-016,North,outage,medium,719,61,false
EVT-001541,2025-03-31T01:29:31Z,SUB-018,East,restoration,low,342,268,true
EVT-002203,2025-03-21T16:11:04Z,SUB-022,South,restoration,low,144,254,true
EVT-000885,2025-04-19T07:57:32Z,SUB-007,South,restoration,low,228,1132,true
EVT-001819,2025-04-26T07:09:52Z,SUB-016,North,restoration,low,154,280,true
EVT-001244,2025-03-22T10:39:49Z,SUB-025,Central,restoration,low,103,725,true
EVT-000650,2025-04-09T02:02:57Z,SUB-009,West,voltage_sag,critical,1543,4726,false
EVT-001650,2025-04-18T00:28:40Z,SUB-018,East,restoration,low,368,756,true
EVT-000444,2025-03-30T16:21:06Z,SUB-007,South,restoration,low,168,534,true
EVT-001835,2025-04-23T16:57:12Z,SUB-012,South,restoration,low,139,179,true
EVT-002278,2025-04-16T22:09:00Z,SUB-013,East,restoration,low,193,545,true
EVT-002219,2025-03-07T14:23:51Z,SUB-020,Central,restoration,low,260,249,true
EVT-001324,2025-04-15T14:30:21Z,SUB-021,North,restoration,low,203,229,true
EVT-000688,2025-04-10T20:01:29Z,SUB-003,East,restoration,low,182,277,true
EVT-001153,2025-04-28T11:20:41Z,SUB-023,East,voltage_sag,high,1431,2662,false
EVT-000558,2025-04-04T02:35:25Z,SUB-019,West,voltage_sag,high,1330,2418,false
EVT-000740,2025-04-12T12:21:30Z,SUB-010,Central,voltage_sag,medium,1131,1849,false
EVT-001477,2025-03-19T02:40:14Z,SUB-007,South,restoration,low,305,74,true
EVT-000305,2025-03-22T04:43:35Z,SUB-014,West,restoration,low,536,529,true
EVT-000301,2025-03-22T01:51:27Z,SUB-012,South,restoration,low,576,949,true
EVT-001395,2025-04-05T22:48:49Z,SUB-011,North,restoration,low,203,230,true
EVT-001376,2025-04-13T03:08:30Z,SUB-013,East,restoration,low,169,107,true
EVT-000452,2025-03-30T05:49:37Z,SUB-017,South,voltage_sag,high,1663,2691,false
EVT-001048,2025-04-25T19:52:15Z,SUB-003,East,voltage_sag,critical,1771,4674,false
EVT-001034,2025-04-24T16:54:35Z,SUB-019,West,voltage_sag,critical,2263,2337,false
EVT-001599,2025-04-20T05:52:28Z,SUB-001,North,restoration,low,95,246,true
EVT-000192,2025-03-16T16:01:55Z,SUB-015,Central,voltage_sag,high,1336,2636,false
EVT-001663,2025-03-09T19:32:58Z,SUB-003,East,restoration,low,212,157,true
EVT-000523,2025-04-03T13:31:48Z,SUB-017,South,restoration,low,517,323,true
EVT-000273,2025-03-20T18:18:17Z,SUB-023,East,restoration,low,307,1058,true
EVT-000174,2025-03-14T10:49:51Z,SUB-002,South,voltage_sag,critical,2495,4310,false
EVT-001526,2025-04-22T17:42:49Z,SUB-015,Central,restoration,low,321,389,true
EVT-000624,2025-04-08T22:02:17Z,SUB-016,North,voltage_sag,critical,1899,4107,false
EVT-000315,2025-03-24T14:19:16Z,SUB-009,West,voltage_sag,high,1885,2775,false
EVT-001399,2025-03-20T20:41:50Z,SUB-003,East,restoration,low,223,177,true
EVT-001538,2025-04-04T04:20:19Z,SUB-006,North,restoration,low,293,480,true
EVT-000141,2025-03-11T18:02:33Z,SUB-024,West,restoration,low,226,1212,true
EVT-001542,2025-04-28T20:37:27Z,SUB-011,North,restoration,low,267,534,true
EVT-000210,2025-03-17T09:54:29Z,SUB-009,West,restoration,low,96,1299,true
EVT-001503,2025-03-24T04:03:21Z,SUB-006,North,restoration,low,144,678,true
EVT-001458,2025-03-11T13:17:27Z,SUB-007,South,restoration,low,289,60,true
EVT-000488,2025-04-01T17:10:36Z,SUB-015,Central,restoration,low,203,1108,true
EVT-000027,2025-03-04T22:13:38Z,SUB-011,North,surge,medium,1441,1969,false
EVT-000776,2025-04-14T02:41:18Z,SUB-002,South,surge,high,1821,1560,false
EVT-001563,2025-04-16T18:36:09Z,SUB-021,North,restoration,low,266,680,true
EVT-001553,2025-03-31T00:01:44Z,SUB-002,South,restoration,low,275,243,true
EVT-000265,2025-03-20T08:53:18Z,SUB-013,East,surge,medium,1555,2169,false
EVT-001591,2025-03-19T04:14:18Z,SUB-017,South,restoration,low,186,590,true
EVT-000577,2025-04-05T06:48:22Z,SUB-023,East,voltage_sag,critical,2265,4656,false
EVT-002107,2025-04-20T17:40:11Z,SUB-007,South,restoration,low,163,179,true
EVT-001883,2025-03-08T18:29:38Z,SUB-016,North,restoration,low,320,261,true
EVT-000735,2025-04-11T08:48:11Z,SUB-025,Central,surge,medium,806,934,false
EVT-000006,2025-03-01T21:25:31Z,SUB-017,South,voltage_sag,high,1809,3022,false
EVT-001746,2025-03-02T09:45:17Z,SUB-023,East,restoration,low,183,747,true
EVT-002239,2025-04-22T21:47:15Z,SUB-006,North,restoration,low,301,246,true
EVT-000551,2025-04-04T23:21:26Z,SUB-015,Central,surge,high,1202,2839,false
EVT-001609,2025-03-14T05:10:30Z,SUB-010,Central,restoration,low,294,46,true
EVT-002200,2025-03-29T08:32:29Z,SUB-013,East,restoration,low,73,644,true
EVT-000801,2025-04-15T06:47:53Z,SUB-017,South,surge,high,1150,3172,false
EVT-001998,2025-03-11T19:50:20Z,SUB-014,West,restoration,low,316,174,true
EVT-001025,2025-04-24T20:24:43Z,SUB-010,Central,restoration,low,125,259,true
EVT-001566,2025-03-14T13:53:11Z,SUB-019,West,restoration,low,180,399,true
EVT-001301,2025-04-24T01:01:49Z,SUB-011,North,restoration,low,134,303,true
EVT-001498,2025-03-15T11:49:36Z,SUB-006,North,restoration,low,330,782,true
EVT-002010,2025-03-23T11:17:32Z,SUB-020,Central,restoration,low,237,724,true
EVT-001309,2025-03-08T17:32:43Z,SUB-017,South,restoration,low,288,560,true
EVT-000125,2025-03-11T19:15:34Z,SUB-015,Central,voltage_sag,high,1459,2453,false
EVT-000651,2025-04-09T23:47:28Z,SUB-009,West,voltage_sag,critical,1834,4703,false
EVT-000843,2025-04-17T11:45:37Z,SUB-008,East,restoration,low,61,554,true
EVT-002240,2025-04-12T18:05:08Z,SUB-021,North,restoration,low,242,340,true
EVT-001992,2025-03-08T00:17:56Z,SUB-023,East,restoration,low,333,604,true
EVT-000663,2025-04-09T12:59:58Z,SUB-013,East,voltage_sag,high,1762,3885,false
EVT-001434,2025-03-09T02:15:09Z,SUB-019,West,restoration,low,291,48,true
EVT-000988,2025-04-23T12:42:21Z,SUB-004,West,voltage_sag,high,1532,3418,false
EVT-000089,2025-03-08T06:07:22Z,SUB-015,Central,surge,high,1608,1622,false
EVT-002029,2025-03-05T11:04:57Z,SUB-018,East,restoration,low,101,684,true
EVT-001905,2025-03-07T17:59:03Z,SUB-024,West,restoration,low,219,152,true
EVT-000917,2025-04-20T01:47:53Z,SUB-023,East,voltage_sag,high,1758,2359,false
EVT-000741,2025-04-12T00:24:20Z,SUB-010,Central,voltage_sag,medium,1632,1403,false
EVT-000957,2025-04-22T12:37:06Z,SUB-009,West,surge,high,1146,1279,false
EVT-000820,2025-04-16T23:08:19Z,SUB-003,East,surge,high,1861,2548,false
EVT-001499,2025-04-16T02:31:53Z,SUB-015,Central,restoration,low,246,169,true
EVT-000475,2025-03-31T19:16:18Z,SUB-024,West,restoration,low,309,948,true
EVT-000918,2025-04-20T23:19:01Z,SUB-023,East,voltage_sag,high,1801,2527,false
EVT-001854,2025-04-25T09:59:53Z,SUB-005,Central,restoration,low,86,210,true
EVT-000232,2025-03-18T06:31:33Z,SUB-017,South,voltage_sag,high,1460,2319,false
EVT-001849,2025-03-24T17:55:50Z,SUB-022,South,restoration,low,257,465,true
EVT-000765,2025-04-13T04:41:50Z,SUB-019,West,voltage_sag,high,1566,2260,false
EVT-000068,2025-03-06T16:58:48Z,SUB-014,West,voltage_sag,critical,1350,3545,false
EVT-001364,2025-03-23T04:58:34Z,SUB-006,North,restoration,low,389,21,true
EVT-001069,2025-04-25T09:58:05Z,SUB-020,Central,voltage_sag,critical,1907,4139,false
EVT-002277,2025-03-01T08:46:07Z,SUB-003,East,restoration,low,378,105,true
EVT-001192,2025-04-29T02:20:02Z,SUB-021,North,restoration,low,510,785,true
EVT-000307,2025-03-22T21:05:57Z,SUB-017,South,restoration,low,133,858,true
EVT-001056,2025-04-25T12:06:38Z,SUB-012,South,voltage_sag,critical,2156,4572,false
EVT-002051,2025-04-20T17:02:33Z,SUB-017,South,restoration,low,194,342,true
EVT-000259,2025-03-19T14:06:53Z,SUB-014,West,voltage_sag,high,1244,2484,false
EVT-000774,2025-04-13T11:36:57Z,SUB-021,North,surge,high,1418,2737,false
EVT-000040,2025-03-05T11:47:53Z,SUB-008,East,voltage_sag,high,1589,3355,false
EVT-002085,2025-04-05T03:45:56Z,SUB-001,North,restoration,low,107,104,true
EVT-001534,2025-03-20T07:45:55Z,SUB-006,North,restoration,low,316,645,true
EVT-001536,2025-04-24T16:55:43Z,SUB-012,South,restoration,low,218,354,true
EVT-000529,2025-04-03T18:43:26Z,SUB-022,South,surge,medium,999,2378,false
EVT-000344,2025-03-25T11:25:52Z,SUB-010,Central,voltage_sag,high,1257,4009,false
EVT-000250,2025-03-19T02:34:17Z,SUB-002,South,restoration,low,61,436,true
EVT-000060,2025-03-06T14:10:12Z,SUB-004,West,voltage_sag,critical,2332,3166,false
EVT-000761,2025-04-13T18:53:48Z,SUB-016,North,surge,medium,1682,1728,false
EVT-001596,2025-04-28T01:16:37Z,SUB-007,South,restoration,low,181,354,true
EVT-001087,2025-04-26T17:13:31Z,SUB-017,South,voltage_sag,medium,1568,1884,false
EVT-000894,2025-04-19T11:13:58Z,SUB-013,East,voltage_sag,high,1486,3874,false
EVT-001653,2025-03-06T03:51:34Z,SUB-018,East,restoration,low,156,754,true
EVT-001868,2025-03-06T12:34:03Z,SUB-019,West,restoration,low,278,351,true
EVT-001199,2025-03-21T06:16:25Z,SUB-019,West,restoration,low,208,788,true
EVT-001436,2025-03-02T18:00:57Z,SUB-021,North,restoration,low,360,433,true
EVT-000809,2025-04-15T15:12:23Z,SUB-022,South,voltage_sag,high,1198,3449,false
EVT-000373,2025-03-26T23:55:46Z,SUB-017,South,voltage_sag,high,1689,2842,false
EVT-000254,2025-03-19T16:21:07Z,SUB-012,South,restoration,low,504,518,true
EVT-000860,2025-04-18T20:26:27Z,SUB-012,South,voltage_sag,critical,2300,3173,false
EVT-002185,2025-03-25T18:48:51Z,SUB-018,East,restoration,low,369,233,true
EVT-000627,2025-04-08T23:29:32Z,SUB-017,South,voltage_sag,high,1274,2088,false
EVT-001284,2025-03-05T16:52:28Z,SUB-003,East,restoration,low,174,630,true
EVT-001178,2025-04-29T18:56:41Z,SUB-012,South,voltage_sag,critical,1706,3862,false
EVT-001035,2025-04-24T17:54:08Z,SUB-019,West,voltage_sag,critical,2586,4706,false
EVT-001874,2025-03-31T07:27:32Z,SUB-003,East,restoration,low,267,684,true
EVT-001370,2025-03-18T18:26:33Z,SUB-001,North,restoration,low,319,454,true
EVT-001907,2025-03-17T02:57:47Z,SUB-012,South,restoration,low,285,265,true
EVT-000126,2025-03-11T17:21:43Z,SUB-015,Central,restoration,low,381,518,true
EVT-002050,2025-03-13T23:50:04Z,SUB-025,Central,restoration,low,346,726,true
EVT-001540,2025-04-19T13:36:31Z,SUB-011,North,restoration,low,97,677,true
EVT-000902,2025-04-19T03:23:35Z,SUB-017,South,voltage_sag,high,2008,2562,false
EVT-002078,2025-03-24T06:23:43Z,SUB-003,East,restoration,low,136,139,true
EVT-001586,2025-04-06T23:47:02Z,SUB-008,East,restoration,low,136,272,true
EVT-000463,2025-03-31T23:07:45Z,SUB-012,South,restoration,low,451,909,true
EVT-002217,2025-04-07T23:30:59Z,SUB-024,West,restoration,low,330,558,true
EVT-002250,2025-04-04T13:37:36Z,SUB-023,East,restoration,low,199,219,true
EVT-001351,2025-03-17T02:43:44Z,SUB-017,South,restoration,low,279,572,true
EVT-002141,2025-04-25T20:17:28Z,SUB-002,South,restoration,low,154,445,true
EVT-002023,2025-03-06T23:04:47Z,SUB-013,East,restoration,low,219,716,true
EVT-002109,2025-04-08T21:13:18Z,SUB-024,West,restoration,low,374,235,true
EVT-001836,2025-03-09T18:36:25Z,SUB-008,East,restoration,low,114,373,true
EVT-001718,2025-03-19T01:00:24Z,SUB-010,Central,restoration,low,173,777,true
EVT-001359,2025-03-23T19:59:25Z,SUB-021,North,restoration,low,388,15,true
EVT-001482,2025-03-30T01:53:35Z,SUB-018,East,restoration,low,65,745,true
EVT-000205,2025-03-17T15:46:35Z,SUB-008,East,voltage_sag,medium,1281,874,false
EVT-001765,2025-04-14T18:52:38Z,SUB-006,North,restoration,low,393,370,true
